,0,1,2,3,4
1079,,,,,
1080,,,,,
1081,"Ten, twenty, thirty, forty Tell me that you want to hold me Tell me that you want to bore me Tell me that you gotta show me Tell me that you need to slowly Tell me that yr burning for me Tell me that you can't afford me Time to tell yr dirty story Time f'are turning over and over Time f'are turning four leaf clover Betting on the bull in the heather Ten, twenty, thirty, forty Tell me that you want to scold me Tell me that you a-dore me Tell me that you're famous for me Tell me that yr gonna score me Tell me that you gotta show me Tell me that you need to sorely Time to tell yr love story Time f'are turning over and over Time f'are turning four leaf clover Betting on the bull in the heather",,,,
1082,,,,,
1083,"They come here alone and they leave in twos Except for you and me who just came to use If you're all done like you said you'd be What are you doing hanging out with me Why you tell me stuff that's so plainly untrue If you'll be straight with me, I'll be straighter with you If you're all done like you said you'd be What are you doing hanging out with me I've been wanting to do anything for a long time But whatever you got right now will probably suit me fine If you're all done like you said you'd be What are you doing hanging out with me I've been wanting to do anything for a long time Whatever you're doing now would probably suit me fine If you're all done like you said you'd be What are you doing hanging out with me What are you doing hanging out with me",,,,
1084,,,,,
1085,"Ay padrita mía Guárdate la poesía Guárdate la alegría pa' ti Dame, dame, dámelo, oh No pido que todos los días sean de sol No pido que todos los viernes sean de fiesta Tampoco te pido que vuelvas rogando perdón Si lloras con los ojos secos Y hablando de ella Ay amor me duele tanto Me duele tanto Que te fueras sin decir a donde Ay amor, fue una tortura perderte Yo sé que no he sido un santo Pero lo puedo arreglar amor No solo de pan vive el hombre Y no de excusas vivo yo Solo de errores se aprende Y hoy se que es tuyo mi corazón Mejor te guardas todo eso A otro perro con ese hueso Y nos decimos adiós Esto es otra vez esto es otra vez no No puedo pedir que el invierno perdone a un rosal No puedo pedir a los olmos que entreguen peras No puedo pedirle lo eterno a un simple mortal Y andar arrojando a los cerdos miles de perlas Ay amor me duele tanto Me duele tanto Que no creas más en mis promesas Ay amor Es una tortura Perderte Yo sé que no he sido un santo Pero lo puedo arreglar amor No solo de pan vive el hombre Y no de excusas vivo yo Solo de errores se aprende Y hoy sé que es tuyo mi corazón Mejor te guardas todo eso A otro perro con ese hueso Y nos decimos adiós No te bajes, no te rajes Oye negrita mira, no te rajes De lunes a viernes tienes mi amor Déjame el sábado a mi que es mejor Oye mi negra no me castigues más Porque allá afuera sin ti no tengo paz Yo solo soy un hombre arrepentido Soy como el ave que vuelve a su nido Yo sé que no he sido un santo Y es que no estoy hecho de cartón No solo de pan vive el hombre Y no de excusas vivo yo Solo de errores se aprende Y hoy sé que es tuyo mi corazón Ay ay ay ay ay Ay, todo lo que he hecho por ti Una tortura perderte Me duele tanto que sea así Sigue llorando perdón Yo, yo no voy A llorar por ti",,,,
1086,,,,,
1087,Die Liebe ist ein wildes Tier Sie atmet dich sie sucht nach dir Nistet auf gebrochenen Herzen Geht auf Jagd bei Kuss und Kerzen Saugt sich fest an deinen Lippen Gräbt sich gänge durch die Rippen Lässt sich fallen weich wie Schnee Erst wird es heiß dann kalt am Ende tut es weh Amour Amour Alle wollen nur dich zähmen Amour Amour Am Ende gefangen zwischen deinen Zähnen Die Liebe ist ein wildes Tier Sie beißt und kratzt und tritt nach mir Hält mich mit tausend Armen fest Zerrt mich in ihr Liebesnest Frisst mich auf mit Haut und Haar Und würgt mich wieder aus nach Tag und Jahr Lässt sich fallen weich wie Schnee Erst wird es heiß dann kalt am Ende tut es weh Amour Amour Alle wollen nur dich zähmen Amour Amour Am Ende gefangen zwischen deinen Zähnen Amour Amour Alle wollen nur dich zähmen Amour Amour Am Ende gefangen zwischen deinen Zähnen Die Liebe ist ein wildes Tier Sie atmet dich sie sucht nach dir Nistet auf gebrochenen Herzen Geht auf Jagd bei Kuss und Kerzen Frisst mich auf mit Haut und Haar Und würgt mich wieder aus nach Tag und Jahr Lässt sich fallen weich wie Schnee Erst wird es heiß dann kalt am Ende tut es weh Amour Amour Alle wollen nur dich zähmen Amour Amour Am Ende gefangen zwischen deinen Zähnen Die Liebe ist ein wildes Tier In die Falle gehst du ihr In die Augen starrt sie dir Verzaubert wenn ihr Blick dich trifft Die Liebe ist ein wildes Tier In die Falle gehst du ihr In die Augen starrt sie dir Verzaubert wenn ihr Blick dich trifft Bitte bitte gib mir Gift Bitte bitte gib mir Gift Bitte bitte gib mir Gift Bitte bitte gib mir Gift,,,,
1088,,,,,
1089,"I set out on a narrow way many years ago Hoping I would find true love along the broken road But I got lost a time or two Wiped my brow and kept pushing through I couldn't see how every sign pointed straight to you That every long lost dream lead me to where you are Others who broke my heart, they were like northern stars Pointing me on my way into your loving arms This much I know is true That God blessed the broken road That led me straight to you Yes it did I think about the years I spent just passing through I'd like to have the time I lost and give it back to you But you just smile and take my hand You've been there you understand It's all part of a grander plan that is coming true Every long lost dream led me to where you are And others who broke my heart they were like northern stars Pointing me on my way into your loving arms This much I know it's true That God blessed the broken road That led me straight to you Yeah And now I'm just rolling home Into my lover's arms This much I know is true That God blessed the broken road That led me straight to you That God blessed the broken road Ooh, ooh That led me straight to you",,,,
1090,"I'm a soldier, znachit ya I otvyetchik I sud'ya Ya stoyu na dvukh kontsakh ognya Ogibaya virazhi, obgonyaya smyert' I zhizn' Ya byegu srazit'sya s tyen'yu lzhi skol'ko be	 nityey nye plyol obman Pokazhyet lik svyeta istina Save your tears For the day When our pain is far behind On your feet Come with me We are soldiers stand or die Save your fears Take your place Save them for the judgement day Fast and free Follow me Time to make the sacrifice We rise or fall  I'm a soldier, born to stand In this waking hell I am Witnessing more than I can compute pray myself we don't forget Lies, betrayed and the oppressed Please give me the strength to be the truth people facing the fire together  If we don't, we'll lose all we have found Save your tears For the day When our pain is far behind On your feet Come with me We are soldiers stand or die Save your fears Take your place Save them for the judgement day Fast and free Follow me Time to make the sacrifice We rise or fall  Za myechtoyu nakray propasti Lish' tol'ko tak mozhno mir spasti Ty nye plach', Slyozy spryach', Ved' nastanyet novyy den' Tvoy ogon' Sogryevat'  Budyet tysyachi syerdets A syeychas podnimis' Spryach' podal'shye bol' I strakh Pobyedit tot, kto prav Znay, chto vsyo v tvoikh rukakh Save your tears For the day When our pain is far behind On your feet Come with me We are soldiers stand or die Save your fears Take your place Save them for the judgement day Fast and free Follow me Time to make the sacrifice We rise or fall",,,,
1091,,,,,
1092,"I know there's something in the wake of your smile. I get a notion from the look in your eyes, yea. You've built a love but that love falls apart. Your little piece of heaven turns too dark. Listen to your heart when he's calling for you. Listen to your heart there's nothing else you can do. I don't know where you're going and I don't know why, But listen to your heart before you tell him goodbye. Sometimes you wonder if this fight is worthwhile. The precious moments are all lost in the tide, yea. They're swept away and nothing is what is seems, The feeling of belonging to your dreams. Listen to your heart when he's calling for you. Listen to your heart there's nothing else you can do. I don't know where you're going and I don't know why, But listen to your heart before you tell him goodbye. And there are voices that want to be heard. So much to mention but you can't find the words. The sense of magic, the beauty that's been When love was wilder than the wind. Listen to your heart when he's calling for you. Listen to your heart there's nothing else you can do. I don't know where you're going and I don't know why, But listen to your heart before you tell him goodbye. Listen to your heart when he's calling for you. Listen to your heart there's nothing else you can do. I don't know where you're going and I don't know why, But listen to your heart before you tell him goodbye.",,,,
1093,,,,,
1094,,,,,
1095,,,,,
1096,"If you weren't born with it You can buy a couple ornaments Just be sure to read the warning, kids 'Cause pretty soon you'll be bored of it Sexual, hey girl if you wanna feel sexual You can always call up a professional They stick pins in you like a vegetable Kids forever, kids forever Baby soft skin turns into leather Don't be dramatic it's only some plastic No one will love you if you're unattractive Oh Mrs. Potato Head tell me Is it true that pain is beauty? Does a new face come with a warranty? Will a pretty face make it better? Oh Mr. Potato Head tell me How did you afford her surgery? Do you swear you'll stay forever Even if her face don't stay together Even if her face don't stay together If you want a little more confidence Potatoes turn to french fries, yeah it's common sense All you need's a couple more condiments And a hundred thousand dollars for some compliments It's such a waste When little girls grow into their mother's face But little girls are learning how to cut and paste And pucker up their lips until they suffocate Kids forever kids forever Baby soft skin turns into leather Don't be dramatic it's only some plastic No one will love you if you're unattractive Oh Mrs. Potato Head tell me Is it true that pain is beauty? Does a new face come with a warranty? Will a pretty face make it better? Oh Mr. potato head tell me How did you afford her surgery? Do you swear you'll stay forever Even if her face don't stay together Stay forever, stay forever Even if her face don't stay together Stay forever, stay forever Even if her face don't stay together Oh Mrs. Potato Head tell me Is it true that pain is beauty? Does a new face come with a warranty? Will a pretty face make it better? Oh Mr. Potato Head tell me How did you afford her surgery? Do you swear you'll stay forever Even if her face don't stay together Stay forever, stay forever Even if her face don't stay together Stay forever, stay forever Even if her face don't stay together Stay forever, stay forever Even if her face don't stay together Stay forever, stay forever Even if her face don't stay together",,,,
1097,,,,,
1098,,,,,
1099,,,,,
1100,,,,,
1101,,,,,
1102,,,,,
1103,"Can you hear them? They talk about us Telling lies Well, that's no surprise Can you see them? See right through them They have no shield No secrets to reveal It doesn't matter what they say In the jealous games people play Our lips are sealed There's a weapon That we must use In our defense Silence reveals When you look at them Look right through them That's when they'll disappear That's when we'll be feared It doesn't matter what they say In the jealous games people play Our lips are sealed Pay no mind to what they say It doesn't matter anyway Our lips are sealed Hush, my darling Don't you cry Quiet, angel Forget their lies Can you hear them? They talk about us Telling lies Well, that's no surprise Can you see them? See right through them They have no shield No secrets to reveal It doesn't matter what they say In the jealous games people play Our lips are sealed Pay no mind to what they say It doesn't matter anyway Our lips are sealed Our lips are sealed Our lips are sealed",,,,
1104,"I been watching you I'm gonna get you high The things I do to you Gonna make you cry Doesn't matter if you like it or not Doesn't matter if you don't wanna play my game Should I never ever ever forgot You signed up You gotta participate Doesn't matter if you need it or not Doesn't matter to me 'cause you're all the same Should I never ever ever forgot You signed up Now there's no escape Feel good Make you feel good I'm looking for emotion So I know just what to show you I can see you See your answers This business of emotion Yeah I know just what to show you, baby There's no consequence Gonna rob you blind Feed my experiments Gonna bleed you dry Doesn't matter if you like it or not Doesn't matter if you don't wanna play my game Should I never ever ever forgot You signed up You gotta participate Doesn't matter if you need it or not Doesn't matter to me 'cause you're all the same Should I never ever ever forgot You signed up Now there's no escape Feel good Make you feel good I'm looking for emotion So I know just what to show you I can see you See your answers This business of emotion Yeah I know just what to show you, baby Heart and soul Bought and sold It's good as gold This business of emotion Heart and soul Bought and sold It's good as gold This business of emotion Doesn't matter if you like it or not Doesn't matter if you don't wanna play my game Should I never ever ever forgot You signed up You gotta participate Doesn't matter if you need it or not Doesn't matter to me 'cause you're all the same Should I never ever ever forgot You signed up Now there's no escape Feel good Make you feel good This business of emotion Yeah I know just what to show you Feel good Make you feel good I'm looking for emotion So I know just what to show you I can see you See your answers This business of emotion Yeah I know just what to show you, baby Doesn't matter if you like it or not Doesn't matter if you don't wanna play my game Yeah I know just what to show you, baby Doesn't matter if you need it or not Doesn't matter to me 'cause you're all the same Yeah I know just what to show you, baby",,,,
1105,"Is it really true what they're saying Are you really sure there's nobody come for me When I'm walking home there is no-one Once there was a house, full of laughter - so warm Trying to pretend there is someone Someone who will care when I need it I will now receive my comfort, conjured by the magic power of wine Just a drink, I'll get that drink, and I'm feeling good Just a drink, I'll get that drink, and I'm feeling fine Just a drink to take my sorrow Just a drink and you can blast tomorrow Just a drink to make me feel like a man again Now I'm down When I walk outside, there is nowhere Children follow me, with their laughter - so cold... Casting just a glance at the churchyard Casting just a glance, at my painted female friend. Now I'm on my way, I am falling Got to find some 'elp, ooh I will need that now So I will receive my comfort, conjured by the magic power of wine Just a drink, I'll get that drink, and I'm feeling good Just a drink, I'll get that drink, and I'm feeling fine Just a drink to take my sorrow Just a drink and you can blast tomorrow Just a drink to make me feel like a man again Now I'm down... I will now receive my comfort, conjured by the magic power of wine Just a drink, I'll get that drink, and I'm feeling good Just a drink, I'll get that drink, and I'm feeling fine Just a drink to take my sorrow Just a drink and you can blast tomorrow, now...",,,,
1106,,,,,
1107,,,,,
1108,"It's all fun, fun and games until Somebody sees what they should not see, the innocence is killed Not written, certainly not shown But eventually what's meant to be covered up gets sold You only want to be with her because she's mine You will lose me as a friend if you cross that line She's the gravity my life circles around She's the gravity my life circles around But how long can a cool cat keep its calm Despite the amounting evidence that there's cause for alarm Cause for worry, cause for pain Physically threatening you, responsible alien You only want to be with her because she's mine (You're wrong) You will lose me as a friend if you cross that line (So long) She's the gravity my life circles around (Move on) She's the gravity my life circles around",,,,
1109,,,,,
1110,,,,,
1111,,,,,
1112,,,,,
1113,,,,,
1114,"If all you keep hearing it so long you will see me as a super star And you'll have time to waste with your minions and tink I see your face in front of me, Still grainy from that old black and white t.v My whole family silenced, Watching you shape destiny with your 2 hands, Faster than the eye can see. Mesmerizing You know what skinny little me started to struggle, 10 years old suddenly bold 'Cause I resolved to live like my hero in the ring, Be smart never give an inch, No retreat when I'm wrapped up Respect from teachers, red necks And creatures who attack in a pack Like incensed never seen the light not before or Since a young prince And I remain convinced of his invincibility Athletic agility, virility, Seen your free spirit for every through eternity stings Like a bee Mr. Muhammed Ali I want to know who you are! I want to know who you are! I want to know who you are! Your achievements defy belief from the belly of the beast rising like yeast, My release from low self esteem Came when I saw you rapping on my tv screen. Float like a butterfly, That describes my walk to school after fight night I felt so cool cause I was at place too, Love myself born slippy Outta love for you, And I knew that someday people would love me too. None of that heckling about my black skin got through, I would walk bare foot through hell for you, It was how I felt back then I would still do for you, So accept these humble words of praise, And my gratitude for those glorious days And your victorious ways, Instilled in the young minds, Skill sublime yours to mine! I want to know who you are! I want to know who you are! I want to know who you are!",,,,
1115,,,,,
1116,,,,,
1117,"Are we a fantasy? Swimming in theocracy We are far from holy The wholeness of one Repeat after me We lost the key of sight Now blind we fear in flight We are far from love But silence is golden Please observe Fighting your empire Defending your vampires Far away,  We're going too far Bombing your ignorance We're feeding your insolence Far away, we're going too far We're going too far If today I die I cannot deny The life that I live For what I say not Befit myself in time No time to die or dare No structures of a pyramid No train, horses to rise Surmise my position My words define Fighting your empire Defending your vampires Far away,  We're going too far Bombing your ignorance We're feeding your insolence Far away, we're going too far We're going too far We go forward We go backward Living Dying We're dying We're living We're living We're dying We're crying We're seeing We're living We're breathing Dying Seeing Fighting your empire Defending your vampires Far away,  We're going too far Bombing your ignorance We're feeding your insolence Far away, we're going too far We're going too far",,,,
1118,,,,,
1119,,,,,
1120,"I'm walking with Sophie tonight,  She lives in the air that I breathe;  I can't get it out of my mind How you were left to bleed  Was it how you dressed? Or how you act? I can't believe How they could act so violently,  Without regret,  Well, we will not forget  We are the others,  We are the cast outs,  We're the outsiders But you can't hide us,  We are the others,  We are the cast outs You're not out there on your own If you feel mistreated,  Torn and cheated,  You're not alone,  We are the others (we are the others) As simple as air in your lungs  As simple as words on your lips  And no one should take that away  No one should argue this Now with our heads up high We'll carry on,  And carry out,  And we won't let them get us down,  Wear us out,  'Cause we are not alone  We are the others,  We are the cast outs,  We're the outsiders But you can't hide us,  We are the others,  We are the cast outs You're not out there on your own If you feel mistreated,  Torn and cheated,  You're not alone,  We are the others (we are the others) Normal is not the norm,  It's just a uniform  (We are the others) Forget about the norm,  (We're the outsiders) Take off your uniform,  (We are the others) We are all beautiful,  (We are the others) We are the others,  We are the cast outs,  We're the outsiders But you can't hide us,  We are the others,  We are the cast outs You're not out there on your own If you feel mistreated,  Torn and cheated,  You're not alone,  We are the others (we are the others) We are the others (we are the others) We are the others",,,,
1121,"Mississippi Queen You know what I mean Mississippi Queen She taught me everything Went down around Vicksburg Around Louisiana way Where lived the Cajun Lady Aboard the Mississippi Queen You know she was a dancer She moved better on wine While the rest of them dudes were gettin' their kicks Boy, I beg your pardon, I was gettin' mine Mississippi Queen If you know what I mean Mississippi Queen She taught me everything This lady she asked me If I would be her man You know that I told her I'd do what I can To keep her lookin' pretty Buy her dresses that shine While the rest of them dudes were makin' their friends Boy, I beg your pardon, I was loosin' mine You know she was a dancer She moved better on wine While the rest of them dudes were gettin' their kicks Boy, I beg your pardon, I was gettin' mine Yeah, Mississippi Queen",,,,
1122,,,,,
1123,,,,,
1124,"Did my invitations disappear Why'd I put my heart on every cursive letter? Tell me why the hell no one is here Tell me what to do to make it all feel better Maybe it's a cruel joke on me Whatever, whatever Just means there's way more cake for me Forever, forever It's my party and I'll cry if I want to Cry if I want to (cry, cry, cry) I'll cry until the candles burn down this place I'll cry until my pity party's in flames It's my party and I'll cry if I want to Cry if I want to (cry, cry, cry) I'll cry until the candles burn down this place I'll cry until my pity party's in flames Maybe if I knew all of them well I wouldn't have been trapped inside this hell that holds me Maybe if I casted out a spell But told them decorations were in pastel ribbons Maybe it's a cruel joke on me Whatever, whatever Just means there's way more cake for me Forever, forever It's my party and I'll cry if I want to Cry if I want to (cry, cry, cry) I'll cry until the candles burn down this place I'll cry until my pity party's in flames It's my party and I'll cry if I want to Cry if I want to (cry, cry, cry) I'll cry until the candles burn down this place I'll cry until my pity party's in flames I'm laughing, I'm crying It feels like I'm dying I'm laughing, I'm crying It feels like I'm dying I'm laughing, I'm crying It feels like I'm dying I'm dying, I'm dying It's my party and I'll cry if I want to (want to, want to) It's my party and I'll cry if I want to It's my party and I'll cry if I want to Cry if I want to (cry, cry, cry) I'll cry until the candles burn down this place I'll cry until my pity party's in flames It's my party and I'll cry if I want to Cry if I want to (cry, cry, cry) I'll cry until the candles burn down this place I'll cry until my pity party's in flames It's my party, it's, it's my party It's my party, it's, it's my party It's my party and I'll cry if I want to Cry if I want to (cry, cry, cry)",,,,
1125,,,,,
1126,"Je commence les livres par la fin  Et j'ai le menton haut pour un rien  Mon œil qui pleure c'est à cause du vent  Mes absences c'est du sentiment  Je ne tiens pas debout  Le ciel coule sur mes mains  Je ne tiens pas debout  Le ciel coule sur Ça ne tient pas debout  Le ciel coule sur mes mains  Ça ne tient pas debout  Sous mes pieds le ciel revient  Qui sourit rouge et me parle gris?  Je fais semblant d'avoir tout compris  Et il y a un type qui pleure dehors  Sur mon visage de la poudre d'or  Je ne tiens pas debout  Le ciel coule sur mes mains  Je ne tiens pas debout  Le ciel coule sur Ça ne tient pas debout  Le ciel coule sur mes mains  Ça ne tient pas debout  Sous mes pieds le ciel revient  Nous et la man on est de sortie Pire qu'une simple moitié  On compte à demi-demi  Pile sur un des bas côtés  Comme des origamis  Le bras tendu pareil cassé  Tout n'est qu'épis et éclis  Ces enfants bizarres  Crachés dehors comme par hasard  Cachant l'effort dans le griffoir  Une creepy song en étendard  Qui fait ""J'fais tout mon make up  Au mercurochrome  Contre les pop-ups  qui m'assurent le trône  J'fais tout mon make up  Au mercurochrome  Contre les pop-ups  qui m'assurent le trône""  Je ne tiens pas debout  Le ciel coule sur mes mains  Je ne tiens pas debout  Le ciel coule sur Ça ne tient pas debout  Le ciel coule sur mes mains Ça ne tient pas debout  Le ciel coule sur mes mains  Ça ne tient pas debout  Le ciel coule sur mes mains  Ça ne tient pas debout  Le ciel coule sur mes mains  Ça ne tient pas debout  Le ciel coule sur mes mains Je ne tiens pas debout Sous mes pieds le ciel revient",,,,
1127,"I've seen a lot of sights and traveled many miles  Shook a thousand hands and seen my share of smiles  I've caused some great concern and told one too many lies  And now I see the world through these sad, old, jaded eyes  So what if I threw a party and all my friends were there?  Acquaintances, relatives, the girls who never cared  You'll have a host of rowdy hooligans in a big line out the door  Side by side with Sister Barbara, Chief Wells and Bobby 'Orr  I'd invite the Flannigans  Replace the window you smashed out  I'd apologize the Sluggo for pissing on his couch  I'll see Mrs. McAuliffe and so many others soon  Then I'll say I'm sorry for what I did sleepwalking in her room  So what if I threw a party and invited Mayor Menino?  He'd tell you to get a permit  Well this time Tom I don't think so  It's a neighborhood reunion  But now we'd get along  Van Morrison would be there and he'd sing me one last song  With a backup band of bass players to keep us up all night  Three handsome four string troubadours  And Newton's own Fat Mike  I'll be in the can having a smoke with Garv and Johnny Fitz  But there's a back up in the bathroom  Cause the Badger's got the shits  You may bury me with an enemy in Mount Calvary  You can stack me on a pyre and soak me down with whiskey  Roast me to a blackened crisp and throw me in a pile  I could really give a shit - I'm going out in style You can take my urn to Fenway spread my ashes all about  Or you can bring me down to Wolly Beach  And dump the sucker out  Burn me to a rotten crisp and toast me for a while  I could really give a shit, I'm going out in style Make me up dress me up  Feed me a big old shot  Of embalming fluid highballs  So I don't start to rot  Now take me to McGreevy's  I wanna buy one final round  That cheap prick would peel an orange in his pocket  Then hurry up and suck 'em down  If there's a god the girls you loved  Will all come walking through the door  Maybe they'll feeld bad for me and this stiff will finally score  You've got the bed already  And the nerve and courage too  Cause I've be slugging from  A stash of Desi Queally's 1980s  Bathtub brew  You may bury me with an enemy in Mount Calvary  You can stack me on a pyre and soak me down with whiskey  Roast me to a blackened crisp and throw me in a pile  I could really give a shit, I'm going out in style Spread my ashes all about  Dump the sucker out  Toast me for a while  I'm going out in style",,,,
1128,,,,,
1129,,,,,
1130,,,,,
1131,,,,,
1132,,,,,
1133,,,,,
1134,,,,,
1135,,,,,
1136,,,,,
1137,,,,,
1138,"You know what I like the playettes No diggity, no doubt Play on playette, play on playette Yo dre, drop the verse It's going down, fade to blackstreet The homies got rb, collab' creations Bump like acne, no doubt I put it down, never slouch As long as my credit can vouch A dog couldn't catch me ass out Tell me who can stop when dre makin' moves Attracting honeys like a magnet Giving 'em eargasms with my mellow accent Still moving this flavor With the homies blackstreet and teddy The original rump shakers Shorty get down, good lord Baby got 'em up open all over town Strictly biz, she don't play around Cover much ground, got game by the pound Getting paid is her forte Each and every day, true player way I can't get her out of my mind I think about the girl all the time East side to the west side Pushin' phat rides, it's no surprise She got tricks in the stash Stacking up the cash Fast when it comes to the gas By no means average She's on when she's got to have it Baby, you're a perfect ten, I wanna get in Can I get down, so I can win I like the way you work it No diggity, I got to bag it up, bag it up I like the way you work it No diggity, I got to bag it up, bag it up I like the way you work it No diggity, I got to bag it up, bag it up I like the way you work it No diggity, I got to bag it up, bag it up She's got class and style Street knowledge by the pound Baby never act wild, very low key on the profile Catchin' feelings is a no Let me tell you how it goes Curve's the words, spins the verbs Lovers it curves so freak what you heard Rollin' with the phatness You don't even know what the half is You gotta pay to play Just for shorty, bang-bang, to look your way I like the way you work it Trumped tight all day, every day You're blowing my mind, maybe in time Baby, I can get you in my ride I like the way you work it No diggity, I got to bag it up, bag it up I like the way you work it No diggity, I got to bag it up, bag it up I like the way you work it No diggity, I got to bag it up, bag it up I like the way you work it No diggity, I got to bag it up, bag it up 'Cause that's my peeps and we row g Flyin' first class from new york city to blackstreet What you know about me, not a motherfuckin' thing Cartier wooded frames sported by my shortie As for me, icy gleaming pinky diamond ring We be's the baddest clique up on the scene Ain't you getting bored with these fake ass broads I shows and proves, no doubt, I be taking you, so Please excuse, if I come across rude That's just me and that's how the playettes got to be Stay kickin' game with a capital g Axe the peoples on my block, I'm as real as can be Word is bond, faking jacks never been my flavor So, teddy, pass the word to your nigga chauncey I be sitting in car, let's say around 3:30 Queen pen and blackstreet, it's no diggity I like the way you work it No diggity, I got to bag it up, bag it up I like the way you work it No diggity, I got to bag it up, bag it up I like the way you work it No diggity, I got to bag it up, bag it up I like the way you work it No diggity, I got to bag it up, bag it up",,,,
1139,,,,,
1140,,,,,
1141,,,,,
1142,Tell me it's over Rusbel awaits I've been to the surface And nothing is there Eyelids sank muffled In the nerve aura sound But when she awakes Will she still be with us My heart is darkclots Leap year is late How did you get here Ask all but the bait From a christ that went hissing Constricting his cells We summon by candle by book and by bell Glossolalia coats my skin Glycerin and turbulence Stuffed the voice inside of God Mirrors to the animals The sermon goes mourning Pricking it's hail Slothful the child That preys on the seed Shall behead the drough Wound under sleeves I hope you have room In a thicket of vines Give me a moment To clean what you've stole The streets will hang high Stretch ribs and let taste We'll cover the smell with silver nitrate Mending the cuts of your prosthetic faith Glossolalia coats my skin Glycerin and turbulence Stuffed the voice inside of God Mirrors to the animals Then so long Dear mnemonic Assume the form You've given me and I'll spill Now hold on Just hold my hand Say that they made you But you brought your own leash Tell me no more no Say I'm the last one Outside By the drift You read my will Of thread and itch Failure to comply As failure to decease And still you won't know everything I've built the fall Sulking drained the fall of my pale will Swarming by your steps Licking the ankles of blasphemer guilts It only meant to drape a plastic Over the stuck pig scalp of head To cover the sock where the flatline had spread The kiosk in my temporal lobe Is shaped like rosalyn carter She says my map is home again But torn face down I have only but a million blemishes To tell you all about In the end they just gagged me To make him come out Gas me the hind Of your five legged snare Tooth picks the eye But no things there Down drags your waltz Cross the alter top From a sleep that Depravation knew Trespass your form I'm void of dusk I'd ask to look But the mask stays on You'll levitate Teutonic print Cruelty is the wrath Of my instrument In the end they just gagged me To make him come out You locked the cuffs Arsenic erupts Will you drink the shadow Of my red hair You and your false Witness to God You've one in the chamber But your finger got stuck Let slip the sound Of a cry for help But all was lost On the night you walked Palms speak through eyes Serve your memory lost I contaminate with insignias In the end they just gagged me To make him come out Glossolalia coats my skin Glycerin and turbulence Stuffed the voice inside of God Mirrors to the animals Wait till it get my hands on you I won't forget a face that left me Just you wait Till I get my hands on you I can't You won't remember Unwrap my corpse And let it thaw In the eye of the needle I can't get out They'll check my wrist I'll faint a pulse I'm not the human You thought I was If you pet the night Sixth pentacle dice If you roll the seven St. michael dies They'll be no ransom Don't shut my mouth I scald the answer You're afraid of,,,,
1143,"I'm getting edgy all the time There's someone around me just a step behind It's kinda scary, the shape I'm in The walls are shakin' and they're closing in Too fast or a bit too slow I'm paranoid of people and it's starting to show There's one guy that I can't shake Over my shoulder is a big mistake Sitting on the bed Or lying wide awake There's demons in my head And it's more than I can take I think I'm on a roll But I think it's kinda weak Saying all I know is I gotta get away from me I tell you something just ain't right My head is on loose but my shoes are tight Avoiding my friends cause they all bug Life is a riddle and I'm really stumped If you reason, don't you know Your own preoccupation is where you'll go I think I'm being followed, I look around It's only my shadow creepin' on the ground I think I'm on a roll But I think it's kinda weak Saying all I know is I gotta get away from me",,,,
1144,"Your little brother never tells you but he loves you so You said your mother only smiled on her tv show You're only happy when your sorry head is filled with dope I hope you make it to the day you're twenty-eight years old You're dripping like a saturated sunrise You're spilling like an overflowing sink You're ripped at every edge but you're a masterpiece And now i'm tearing through the pages and the ink Everything is blue His pills, his hands, his jeans And now i'm covered in the colors pull apart at the seams And it's blue And it's blue Everything is grey His hair, his smoke, his dreams And now he's so devoid of color He don't know what it means And he's blue And he's blue You were a vision in the morning when the light came through I know I've only felt religion when i've lied with you You said you'll never be forgiven till your boys are too And I'm still waking every morning but it's not with you You're dripping like a saturated sunrise You're spilling like an overflowing sink You're ripped at every edge but you're a masterpiece And now I'm tearing through the pages and the ink Everything is blue His pills, his hands, his jeans And now I'm covered in the colors Pull apart at the seams And it's blue And it's blue Everything is grey His hair, his smoke, his dreams And now he's so devoid of color He don't know what it means And he's blue And he's blue You were red, and you liked me because I was blue But you touched me, and suddenly I was a lilac sky Then you decided purple just wasn't for you Everything is blue His pills, his hands, his jeans And now I'm covered in the colors pull apart at the seams And it's blue And it's blue Everything is grey His hair, his smoke, his dreams And now he's so devoid of color He don't know what it means And he's blue And he's blue",,,,
1145,"Japanese John, his slight face fur Still just as confused still just as sure He's still just as charming, points out the view As he hands your wage to you Don't you break it Or they'll take it Who makes your money Who thinks they might Who's gonna be there to take the fight Some try to relax Some try to know Some try to get there with no place to go No place to go Who makes your money Oh they take it When all is quiet and on your own And all your love, there it goes It's come to hate With everything you call And now your back Is against the wall Who makes your money",,,,
1146,,,,,
1147,"Welcome to your life There's no turning back Even while we sleep  We will find You acting on your best behavior Turn your back on mother nature Everybody wants to rule the world It's my own desire It's my own remorse Help me to decide Help me make the most Of freedom and of pleasure Nothing ever lasts forever Everybody wants to rule the world There's a room where the light won't find you Holding hands while the walls come tumbling down When they do, I'll be right behind you So glad we've almost made it So sad they had to fade it Everybody wants to rule the world I can't stand this indecision Married with a lack of vision Everybody wants to rule the world Say that you'll never, never, never, need it One headline, why believe it? Everybody wants to rule the world All for freedom and for pleasure Nothing ever lasts forever Everybody wants to rule the world",,,,
1148,,,,,
1149,,,,,
