,0,1,2,3,4
918,"Pet the dog, pet the dog, pet the dog And, scratch my ear, scratch my ear, scratch my ear Please play with me, play with me, play with me Aw, but Jessie It's cold outside And I'm not comin' home I don't know where I'll be Oh, when the mornin' comes And Jessie you're a good dog Please don't follow me  Just go on home I ran away Dog tagged along I lost the dog  Dog tagged along I lost the dog  It broke my heart Please stay with me, and play with me, stay with me Aw, but Jessie It's cold outside And I'm not coming home I don't know where I'll be Oh, when the mornin' comes And Jessie, you're a good dog Please don't follow me  Just go on home  Just go on home Jessie, don't follow me Jessie, go on home Aw, Jessie, you're a good dog, such a good dog Yeah and Jessie, you're a good dog, such a good dog Hey, Jessie, you're a good dog, such a good dog  Aw, Jessie, you're a good dog, such a good dog Mmm, Jessie, you're a good dog, such a good dog Jessie, you're a good dog, such a good dog  Go on home, boy",,,,
919,"In the dark , We come out and play We are its children, And were here to stay Running through , Hungry for strays No invitation, take me away I'm not cruel, But that's still what you see Club to club, Come see this city with me Hungry for life, Without your pity I don't want it, But you give it Still can't say she won't start up Still can't say she won't start up a fight You go city Cause in the city of life she can't she can't wait In the darkness, A killer awaits To kill a life, And the lies you make You do another, So this death can live Just keep on dancing, To the movie your in The smell of your sweat, Just lures me in Your heartbeat, Does sing to me Running feet, Beats my blood My ghost inside you, Soon will be Still can't say she won't start up Still can't say she won't start up a fight You go city Cause in the city of life she can't she can't wait Hungry for strays, hungry for life, no invitate your pity I don't want sex but you give it Still can't say she won't start up Still can't say she won't start up a fight You go city Cause in the city of life she can't she can't wait [x2] Now its over, You've taken your life The dark grows thin, And I'm left to hide I don't regret it, But its sad anyway Now were both dead, And scared of the black This life of games, And diligent trust Its the things we do, Or the things we must I'm now tired of being cussed So go sleep forever end to dust",,,,
920,,,,,
921,,,,,
922,,,,,
923,,,,,
924,"Well, Ali Baba had them forty thieves Sheherezade had a thousand tales But, master, you in luck 'cause up your sleeves You got a brand of magic never fails You got some power in your corner now Some heavy ammunition in your camp You got some punch, pizazz, yahoo and how All you gotta do is rub that lamp And I'll say Mister Aladdin, sir What will your pleasure be? Let me take your order Jot it down You ain't never had a friend like me No no no Life is your restaurant And I'm your maître d’ C'mon whisper what it is you want You ain't never had a friend like me Yes sir, we pride ourselves on service You're the boss, the king, the shah Say what you wish, it's yours! True dish, how about a little more baklava? Have some of column A Try all of column B I'm in the mood to help you though You ain't never had a friend like me Can your friends do this? Can your friends do that? Can your friends pull this out their little hat? Can you friends go, poof! So don't ya sit there slack-jawed, buggy-eyed I'm here to answer all your midday prayers You got me bona fide and certified You got a genie for your charge d'affaires I got a powerful urge to help you out So whatcha wish? I really wanna know You got a list that's three miles long, no doubt Well, all you gotta do is rub like so oh oh Mister Aladdin, sir, have a wish or two or three I'm on the job, you big nabob You ain't never had a friend, never had a friend You ain't never had a friend, never had a friend You ain't never (never) had (had) a friend like me You ain't never had a friend like me",,,,
925,"Stop be quite now Out with the light and Then up and down it goes Fly Out with the light There at the door The inspiration I've looked for The spirit of the youth appears No one ever dares to speak It's nothing else but fantasy It's make believe Make believe No one ever dares to speak It's nothing else but fantasy But one day it all will come to life Step out of line And I'll teach you how to fly Then away we'll go Leave your mark land of mine Leave your mark in the land of mine The second one to right And then straight on until morning light Stop be quite now No irritation No, not the slightest doubt We got once Quick, we better hurry There from the road I sense The end of fun gets near Wonderful thoughts and imaginations These things will lift you up What is it like? You ask me, my dear Will there be fairies or things to fear? For fairies sake I'd say you better come with me So soon you'll see Now up and down it goes and round Round and round and round Praise my cleverness They all follow me All praise to innocence That's everything it needs Fly in Fly out They'll leave it all behind No one ever dares to speak It's nothing else but fantasy It's make believe Make believe No one ever dares to speak It's nothing else but fantasy But one day it all will come to life Life is a map and it is quite confusing The lights are up now let the play begin She flies, she flies Into the light she flies No words like ""Just"" in mind She's finding Neverland There one day she dies Don't stop it now She still enjoys the scene Don't stop it now Don't stop it now Don't stop it now Don't stopi it now, now, now No one ever dares to speak It's nothing else but fantasy It's make believe Make believe No one ever dares to speak It's nothing else but fantasy But one day it all will come to life Step aout of line And I'll teach you how to fly Then away we'll go Leave your mark land of mine Leave your mark in the land of mine",,,,
926,,,,,
927,,,,,
928,"Stop be quite now Out with the light and Then up and down it goes Fly Out with the light There at the door The inspiration I've looked for The spirit of the youth appears No one ever dares to speak It's nothing else but fantasy It's make believe Make believe No one ever dares to speak It's nothing else but fantasy But one day it all will come to life Step out of line And I'll teach you how to fly Then away we'll go Leave your mark land of mine Leave your mark in the land of mine The second one to right And then straight on until morning light Stop be quite now No irritation No, not the slightest doubt We got once Quick, we better hurry There from the road I sense The end of fun gets near Wonderful thoughts and imaginations These things will lift you up What is it like? You ask me, my dear Will there be fairies or things to fear? For fairies sake I'd say you better come with me So soon you'll see Now up and down it goes and round Round and round and round Praise my cleverness They all follow me All praise to innocence That's everything it needs Fly in Fly out They'll leave it all behind No one ever dares to speak It's nothing else but fantasy It's make believe Make believe No one ever dares to speak It's nothing else but fantasy But one day it all will come to life Life is a map and it is quite confusing The lights are up now let the play begin She flies, she flies Into the light she flies No words like ""Just"" in mind She's finding Neverland There one day she dies Don't stop it now She still enjoys the scene Don't stop it now Don't stop it now Don't stop it now Don't stopi it now, now, now No one ever dares to speak It's nothing else but fantasy It's make believe Make believe No one ever dares to speak It's nothing else but fantasy But one day it all will come to life Step aout of line And I'll teach you how to fly Then away we'll go Leave your mark land of mine Leave your mark in the land of mine",You're all I want You're all I need You're all I've got All I see It won't be long 'Til suddenly You'll find he's gone And you'll turn around and see There's only me For whom there's silence in your heart There's only me Waiting patient to the last You wait and see One day your love will surely start You'll turn around You'll find when everyone departs There's only me You walk in the room You take your seat You don't turn around You don't see me I'll make him go You'll find one day he'll disappear You'll turn around And find that not a soul is here There's only me,,,
929,"When I wake up, well I know I'm gonna be, I'm gonna be the man who wakes up next you When I go out, yeah I know I'm gonna be I'm gonna be the man who goes along with you If I get drunk, well I know I'm gonna be I'm gonna be the man who gets drunk next to you And if I haver up, yeah I know I'm gonna be I'm gonna be the man who's havering to you But I would walk 500 miles And I would walk 500 more Just to be the man who walks a thousand miles To fall down at your door When I'm working, yes I know I'm gonna be I'm gonna be the man who's working hard for you And when the money, comes in for the work I do I'll pass almost every penny on to you When I come home (when I come home) well I know I'm gonna be I'm gonna be the man who comes back home to you And if I grow-old (when I grow-old) well I know I'm gonna be I'm gonna be the man who's growing old with you But I would walk 500 miles And I would walk 500 more Just to be the man who walks a thousand miles To fall down at your door Da da da (da da da) Da da da (da da da) Da da da dun diddle un diddle un diddle uh da Da da da (da da da) Da da da (da da da) Da da da dun diddle un diddle un diddle uh da When I'm lonely, well I know I'm gonna be I'm gonna be the man who's lonely without you And when I'm dreaming, well I know I'm gonna dream I'm gonna dream about the time when I'm with you When I go out (when I go out) well I know I'm gonna be I'm gonna be the man who goes along with you And when I come home (when I come home) yes I know I'm gonna be I'm gonna be the man who comes back home with you I'm gonna be the man who's coming home with you But I would walk 500 miles And I would walk 500 more Just to be the man who walks a thousand miles To fall down at your door Da da da (da da da) Da da da (da da da) Da da da dun diddle un diddle un diddle uh da Da da da (da da da) Da da da (da da da) Da da da dun diddle un diddle un diddle uh da Da da da (da da da) Da da da (da da da) Da da da dun diddle un diddle un diddle uh da Da da da (da da da) Da da da (da da da) Da da da dun diddle un diddle un diddle uh da And I would walk 500 miles And I would walk 500 more Just to be the man who walked a thousand miles To fall down at your door",,,,
930,,,,,
931,"Mama take this badge from me I can't use it anymore It's getting dark too dark to see Feels like I'm knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door, eh yeah Mama put my guns in the ground I can't shoot them anymore That cold black cloud is comin' down Feels like I'm knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door Knock-knock-knockin' on heaven's door, wow oh yeah",,,,
932,"Brainstorm, take me away from the norm' I've got to tell you something This phenomenon, I had to put it in a song And it goes like Whoa, amber is the color of your energy Whoa, shades of gold display naturally You want to know what brings me here You glide through my head, blind to fear And I know I Whoa, amber is the color of your energy Whoa, shades of gold display naturally Whoa, amber is the color of your energy Whoa, shades of gold display naturally You live too far away Your voice rings like a bell anyway Don't give up your independence Unless it feels alright Nothing good comes easily Sometimes you've got to fight Whoa, amber is the color of your energy Whoa, shades of gold display naturally Lost a thousand ships in my heart so easy Still it's fine from afar And you know that Whoa Brainstorm Take me away from the norm' Whoa I've got to tell you something",,,,
933,"Brother Pele's in the back Sweet Zina's in the front Cruisin' down the freeway in the hot, hot sun Suddenly red-blue lights flash us from behind Loud voice booming Please step out onto the line Pele preaches words of comfort Zina just hides her eyes Policeman taps his shades Is that a Chevy '69? How bizarre How bizarre, how bizarre Destination unknown, as we pull in for some gas Freshly pasted poster reveals a smile from the past Elephants and acrobats, lions snakes monkey Pele speaks ""righteous, "" Sister Zina says ""funky"" How bizarre How bizarre, how bizarre Ooh, baby, ooh, baby It's making me crazy, it's making me crazy Every time I look around (look around) Every time I look around (Every time I look around) Every time I look around It's in my face Ring master steps out and says ""the elephants left town"" People jump and jive, but the clowns have stuck around TV news and cameras, there's choppers in the sky Marines, police, reporters ask where, for and why Pele yells, ""we're outta here, "" Zina says, ""right on"" We're making moves and starting grooves before they knew we were gone Jumped into the Chevy and headed for big lights Wanna know the rest, hey, buy the rights How bizarre How bizarre, how bizarre Ooh, baby, ooh, baby It's making me crazy, it's making me crazy Every time I look around (look around) Every time I look around (Every time I look around) Every time I look around It's in my face It's in my face Ooh, baby, ooh, baby It's making me crazy, it's making me crazy Every time I look around (look around) Every time I look around (Every time I look around) Every time I look around It's in my face Ooh, baby, ooh, baby It's making me crazy, it's making me crazy Every time I look around (look around) Every time I look around (look around) Every time I look around It's in my face",,,,
934,,,,,
935,,,,,
936,,,,,
937,,,,,
938,,,,,
939,,,,,
940,,,,,
941,"Summertime and the living's easy And Bradley's on the microphone with ras m.g. All the people in the dance will agree That we're well qualified to represent the LBC Me, me and Louie run to the party Dance to the rhythm it gets harder Me and my girl we got this relationship I love her so bad but she treats me like On lock down like a penitentiary She spreads her lovin' all over And when she gets home there’s none left for me Oh take this veil from off my eyes My burning sun will someday rise So what am I gonna be doin' for a while Said I'm gonna play with myself Show them how we come off the shelf So what? Evil I've come to tell you that she's evil most definitely Evil Ornery scandalous and evil most definitely The tension is getting hotter I'd like to hold her head underwater Me and my girl we got this relationship Me and my girl we got this relationship My girl we got this relationship And my girl we got this relationship Take a tip, take a tip, take a tip from me Bradley's on the microphone with Ras m.g. All the people in the dance will agree That we're well qualified to represent the LBC Me, la la Louie well everybody run to the rhythm it gets harder Summertime, the living's easy",,,,
942,"I'm thinking that its time to get out My patients are fading fast The mind bruises just a little bit easier In dark times and shadows cast What are you suffering for? Your pride or some kind of personal war? And will you throw it all away? For nothing more than a simple taste? I stay in time and watch you pass by Paranoia woven deep beneath my skin And I draw this line Breath slow You shouldn't have to fight alone You shouldn't have to fight at all It's nobody's battle but your own Panic holds me like a gun Firm and steadfast bleak and cold I think it's time to kill the drama This lifestyle is getting old Faces threaten from behind closed doors Eyes spy from dark windows Plotting minds that seek to harm me, or maybe not There is Something Waiting For me In the Darkest Part of My imagination This is just self-induced terror There's more to come This is just a glimpse I tell myself its all in my head But I'm pretty hard to convince Oh, there's no relief Oh, this wold can offer Oh, there's no relief Oh, this world can offer me I stay in time and watch you pass by I draw this line And hope you'll take my side You shouldn't have to fight alone Its nobody's battle but your own",,,,
943,,,,,
944,,,,,
945,"We are human after all Arntcha' comin' after all We are human after all Arntcha' comin' after all We are human after all Arntcha' comin' after all We are human after all Arntcha' comin' after all We are human after all Arntcha' comin' after all We are human after all Arntcha' comin' after all We are human after all Arntcha' comin' after all We are human after all Arntcha' comin' after all Human, human, human, human, Human, human, human, human, Human, human, human, human, Human, human, human after all Human, human, human, human, Human, human, human, human, Human, human, human, human, Human, human, human after all Human, human, human, human, Human, human, human, human, Human, human, human, human, Human, human, human after all Human, human, human, human, Human, human, human, human, Human, human, human, human, Human, human, human after all Human, human, human, human, Human, human, human, human, Human, human, human, human, Human, human, human after all Human, human, human, human, Human, human, human, human, Human, human, human, human, Human, human, human after all Human, human, human, human, Human, human, human, human, Human, human, human, human, Human, human, human after all",,,,
946,,,,,
947,"So you wanna be hardcore With your hat to the back, talkin bout the gats in your raps But I can't feel that hardcore appeal That you're screamin, baby I'm dreamin This ain't Christopher Williams, still some MC's got to feel one, caps I got to peel some To let niggaz know... that if you fuck with Big-and-Heavy I get up in that ass like a wedgie Says who? Says me, the lyrical Niggaz sayin, ""Biggie off the street, it's a miracle"" Left the drugs alone, took the thugs along with me Just for niggaz actin shifty Sticks and stones break bones, but the gat'll kill you quicker Especially when I'm drunk off the liquor Smokin funk by the boxes, packin glocks is Natural to eat you niggaz like chocolates The funk baby ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" All I want is bitches, big booty bitches Used to sell crack, so I could stack my riches Now I pack gats, to stop all the snitches From stayin in my business, what is this?  Relentless Approach, to know if I'm broke or not Just cause I joke and smoke a lot Don't mean I don't tote the glock Sixteen shots for my niggaz in the pen Until we motherfuckin meet again Huh, I'm doin rhymes now, fuck the crimes now Come on the ave, I'm real hard to find now Cause I'm knee deep in the beats In the Land Cruiser Jeep with the Mac-10 by the seats For the jackers, the jealous ass crackers in the (car sirens) I'll make you prove that it's bulletproof Hold ya head, cause when you hit the bricks I got gin, mad blunts, and bitches suckin dick The funk baby ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" So I guess you know the story, the rap-side, crack-side How I smoked funk, smacked bitches on the backside Bed-Stuy, the place where my head rests Fifty shot clip if a nigga wan' test The rocket launcher, Biggie stomped ya High as a motherfuckin helicopter That's why I pack a nina, fuck a misdeameanor Beatin motherfuckers like Ike beat Tina When I'm rippin all through your whole crew Strapped like bamboo, but I don't sling guns I got bags of funk, and it's sellin by the tons Niggaz wanna know, how I live the mack life Making money smoking mics like crack pipes It's type simple and plain to maintain I add a little funk to the brain The funk baby ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk"" ""I live for the funk, I'll die for the funk""",,,,
948,,,,,
949,"Drink up baby doll Mmm are you in or out Leave your things behind 'Cause it's all going off without you Excuse me, too busy oh, writing a tragedy These mishaps you bubble wrap when You've no idea what you're like so let go And jump in Oh well whatcha waiting for It's all right 'Cause there's beauty in the breakdown (So let go) yeah let go And just get in Oh it's so amazing here It's all right 'Cause there's beauty in the breakdown It gains the more it give And it rises with the fall So hand me that remote Can't you see that all that stuff's a sideshow Such boundless pleasure We've no time for later now You can't await your own arrival You've twenty seconds to comply so let go And jump in Oh well whatcha waiting for It's all right 'Cause there's beauty in the breakdown (So let go) yeah let go And just get in Oh it's so amazing here It's all right 'Cause there's beauty in the breakdown And jump in Oh well whatcha waiting for It's all right 'Cause there's beauty in the breakdown (So let go) yeah let go And just get in Oh it's so amazing here It's all right 'Cause there's beauty in the breakdown Mmm the breakdown 'Cause there's beauty in the breakdown Hey, the breakdown So amazing, yeah 'Cause there's beauty in the breakdown",,,,
950,,,,,
951,Feel it Break your bones Mr. Jones  Taste me As I bleed Taste my need Spaceboy I've missed you Spinning round my head Any way you choose me You'll break instead Watch me Death defy Defile my life I don't need I don't care Please I want to go home I want to go home I want to go home I want to go home 'Cause when a lover aches 'Cause when a lover breaks I want to go home I want to go home Spaceboy they'll kill me Before I'm dead and gone And any way you choose me It won't be wrong And any way you choose me We won't be long We won't be long We won't be long We won't be long We won't be long We won't be long,,,,
952,Hey man you know I'm really okay The gun in my hand will tell you the same But when I'm in my car Don't give me no crap 'Cause the slightest thing and I just might snap When I go driving I stay in my lane But getting cut off makes me insane I open the glove box Reach inside I'm gonna wreck this fucker's ride I guess I got a bad habit And it ain't goin' away Yeah Well they say the road's a dangerous place If you flip me off I'm the danger you'll face You drive on my ass You're foot's on the gas And your next breath is your last Drivers are rude Such attitudes But when I show my piece Complaints cease Something's odd I feel like I'm God You stupid dumb shit god damn mother fucker I open the glove box Reach inside I'm gonna wreck this fucker's ride,,,,
953,,,,,
954,,,,,
955,"We are driving on the Autobahn  In front of us is a wide valley  The sun is shining with glittering rays  The driving strip is a grey track  White stripes, green edge  We are switching the radio on  From the speaker it sounds:  We are driving on the Autobahn ",,,,
956,"I hear something hanging on the wind I see black smoke up around the bend I've got my ticket and I'm going to go home The leaves have changed a time or two Since the last time a train came through I've got my ticket and I'm going to go home My Father's father's blood is on the track A sweat refrain drifts in from the past I've got my ticket and I'm going to go home The winding roads they led me here Burn like coal and dry like tears So here's my hope My tired soul And here's my ticket I want to go home Home, home, home",,,,
957,Well hello there my it's been a long long time How am I doin' oh I guess that I'm doin' fine It's been so long now but it seems now it was only yesterday Gee ain't it funny how time slips away How's your new love I hope that he's doin' fine I heard you told him that you'd love him till the end of time Now that's the same thing that you told me seems like just the other day Gee ain't it funny how time slips away I gotta go now I guess I'll see you around Don't know when though never know when I'll be back in town But remember what I tell you in time you're gonna pay And it's surprising how time slips away (Repeat),,,,
958,,,,,
959,,,,,
960,,,,,
961,,,,,
962,"Robert's got a quick hand He'll look around the room, he won't tell you his plan He's got a rolled cigarette, hanging out his mouth he's a cowboy kid Yeah found a six shooter gun In his dad's closet hidden oh in a box of fun things, I don't even know what But he's coming for you, yeah he's coming for you All the other kids with the pumped up kicks You'd better run, better run, out run my gun All the other kids with the pumped up kicks You'd better run, better run, faster than my bullet All the other kids with the pumped up kicks You'd better run, better run, out run my gun All the other kids with the pumped up kicks You'd better run, better run, faster than my bullet Daddy works a long day He be coming home late, he's coming home late And he's bringing me a surprise 'Cause dinner's in the kitchen and it's packed in ice I've waited for a long time Yeah the slight of my hand is now a quick pull trigger I reason with my cigarette And say your hair's on fire, you must have lost your wits, yeah All the other kids with the pumped up kicks You'd better run, better run, out run my gun All the other kids with the pumped up kicks You'd better run, better run, faster than my bullet All the other kids with the pumped up kicks You'd better run, better run, out run my gun All the other kids with the pumped up kicks You'd better run, better run, faster than my bullet All the other kids with the pumped up kicks You'd better run, better run, out run my gun All the other kids with the pumped up kicks You'd better run, better run, faster than my bullet All the other kids with the pumped up kicks You'd better run, better run, out run my gun All the other kids with the pumped up kicks You'd better run, better run, faster than my bullet All the other kids with the pumped up kicks You'd better run, better run, out run my gun All the other kids with the pumped up kicks You'd better run, better run, faster than my bullet",,,,
963,,,,,
964,"Are you're listening Whoa oh oh oh oh oh Sing it back Whoa oh oh oh oh String from your tether unwinds (String from your tether unwinds) Whoa oh Whoa oh Up and outward to bind (Up and outward to bind) Whoa oh Whoa oh I was spinning free Whoa oh oh oh oh oh With a little sweet and simple numbing me Are you listening Whoa oh oh oh oh oh Sing it back Whoa oh oh oh oh So tell me what do I need (Tell me what do I need) Whoa oh Whoa oh When words lose their meaning (When words lose their meaning) Whoa oh Whoa oh I was spinning free Whoa oh oh oh oh oh With a little sweet and simple numbing me Yeah, stumble 'till you crawl Whoa oh oh oh oh oh Sinking into sweet uncertainty Ooh ooh ooh ooh ooh Ooh ooh ooh ooh ooh Ooh ooh ooh ooh ooh Ooh ooh ooh ooh ooh Ooh ooh ooh ooh ooh (Aah ahh ahh ahh ahh) Ooh ooh ooh ooh ooh (Aah ahh ahh ahh ahh) Ooh ooh ooh ooh ooh (Aah ahh ahh ahh ahh) Ooh ooh ooh ooh ooh (Aah ahh ahh ahh ahh) If you're listening Whoa oh oh oh oh oh If you're listening (Are you listening) Sing it back Whoa oh oh oh oh If you're listening (Are you listening) I'm still running away (I'm still running away) Whoa oh (whoa oh) Whoa oh (whoa oh) I won't play your hide and seek game (Your hide and seek game) Whoa oh (whoa oh) Whoa oh I was spinning free Whoa oh oh oh oh oh With a little sweet and simple numbing me What a dizzy dance Whoa oh oh oh oh oh This sweetness will not be concerned with me (whoa oh oh oh oh oh) No the sweetness will not be concerned with me (whoa oh oh oh oh oh) No the sweetness will not be concerned with me (whoa oh oh oh oh oh)",,,,
965,"Yeah, this town is going under The temperature's through the floor Your fingers are turning black There's a crisis knocking at your door (One nine seven seven, one nine seven seven) You'd better try to make it home The snow is getting too deep to drive Your car might be your coffin (One nine seven seven, one nine seven seven) We're never going to see the summer This season's coming long and hard Yeah, this town is going under This season's going to kill us all Count the snow flakes, little children Count them as they bury you alive Count them as they choke the road ways A blizzard's coming in the year punk died (One nine seven seven) This season's left us all helpless I can't see and even God is blind And deaf to all your prayers (One nine seven seven, one nine seven seven) There's nothing that you can do This weather's stronger than us all The sky is going to crush you (One nine seven seven, one nine seven seven) This season's growing cold I fear that this could be the end And there's no sign of hope We've got a crisis on our hands The junkie is trapped indoors Pretty soon he's going to need a fix But the weather's not going to let him And he's starting to get the itch This season's holding us all hostage Better do whatever it demands Carter knows that we've got a crisis Weighing on our frost bitten hands There's nothing that you can do The sky is going to crush you (Nine) There's nothing that you can do The sky is going to crush you (Seven) There's nothing that you can do The sky is going to crush you (Seven) There's nothing that you can do The sky is going to crush you This season's growing cold I fear that this could be the end And there's no sign of hope We've got a crisis on our hands",,,,
966,,,,,
967,"Are you're listening Whoa oh oh oh oh oh Sing it back Whoa oh oh oh oh String from your tether unwinds (String from your tether unwinds) Whoa oh Whoa oh Up and outward to bind (Up and outward to bind) Whoa oh Whoa oh I was spinning free Whoa oh oh oh oh oh With a little sweet and simple numbing me Are you listening Whoa oh oh oh oh oh Sing it back Whoa oh oh oh oh So tell me what do I need (Tell me what do I need) Whoa oh Whoa oh When words lose their meaning (When words lose their meaning) Whoa oh Whoa oh I was spinning free Whoa oh oh oh oh oh With a little sweet and simple numbing me Yeah, stumble 'till you crawl Whoa oh oh oh oh oh Sinking into sweet uncertainty Ooh ooh ooh ooh ooh Ooh ooh ooh ooh ooh Ooh ooh ooh ooh ooh Ooh ooh ooh ooh ooh Ooh ooh ooh ooh ooh (Aah ahh ahh ahh ahh) Ooh ooh ooh ooh ooh (Aah ahh ahh ahh ahh) Ooh ooh ooh ooh ooh (Aah ahh ahh ahh ahh) Ooh ooh ooh ooh ooh (Aah ahh ahh ahh ahh) If you're listening Whoa oh oh oh oh oh If you're listening (Are you listening) Sing it back Whoa oh oh oh oh If you're listening (Are you listening) I'm still running away (I'm still running away) Whoa oh (whoa oh) Whoa oh (whoa oh) I won't play your hide and seek game (Your hide and seek game) Whoa oh (whoa oh) Whoa oh I was spinning free Whoa oh oh oh oh oh With a little sweet and simple numbing me What a dizzy dance Whoa oh oh oh oh oh This sweetness will not be concerned with me (whoa oh oh oh oh oh) No the sweetness will not be concerned with me (whoa oh oh oh oh oh) No the sweetness will not be concerned with me (whoa oh oh oh oh oh)",,,,
968,,,,,
969,,,,,
970,,,,,
971,"All day staring at the ceiling Making friends with shadows on my wall All night hearing voices telling me That I should get some sleep Because tomorrow might be good for something Hold on Feeling like I'm headed for a breakdown And I don't know why But I'm not crazy, I'm just a little unwell I know right now you can't tell But stay awhile and maybe then you'll see A different side of me I'm not crazy, I'm just a little impaired I know right now you don't care But soon enough you're gonna think of me And how I used to be, me I'm talking to myself in public Dodging glances on the train And I know, I know they've all been talking about me I can hear them whisper And it makes me think there must be something wrong with me Out of all the hours thinking Somehow I've lost my mind But I'm not crazy, I'm just a little unwell I know right now you can't tell But stay awhile and maybe then you'll see A different side of me I'm not crazy, I'm just a little impaired I know right now you don't care But soon enough you're gonna think of me And how I used to be I've been talking in my sleep Pretty soon they'll come to get me Yeah, they're taking me away But I'm not crazy, I'm just a little unwell I know right now you can't tell But stay awhile and maybe then you'll see A different side of me I'm not crazy, I'm just a little impaired I know right now you don't care But soon enough you're gonna think of me And how I used to be Hey, how I used to be How I used to be Well, I'm just a little unwell How I used to be How I used to be I'm just a little unwell",,,,
972,,,,,
973,"Start wearing purple wearing purple Start wearing purple, for me now All your sanity and wits, they will all vanish I promise, it's just a matter of time So yeah start wearing purple wearing purple Start wearing purple, for me now All your sanity and wits, they will all vanish I promise, it's just a matter of time I know you since you were a twenty and I was twenty But thought that some years from now A purple little little lady will be perfect For dirty old and useless clown So yeah, start wearing purple wearing purple! Start wearing purple for me now! All your sanity and wits, they will all vanish, I promise, it's just a matter of time! I know it all from Diogenis to Foucault From Lozgechkin to Paspartu I ja kljanus obostzav dva paltza Schto muzika poshla ot Zvukov Mu! Start wearing purple wearing purple! Start wearing purple for me now! All your sanity and wits, they will all vanish, I promise, it's just a matter of time! So yeah, start wearing purple wearing purple! Start wearing purple for me now! So why don't you start wearing purple? Why don't you start wearing purple Start wearing purple for me now! All your sanity and wits, they will all vanish, I promise, it's just a matter of time! So Fio-Fio-Fioletta! Etta! Va-va-va-vaja dama ti moja! Eh podayte name karetu, votetu, I mi poedem k ebenjam! So yeah, start wearing purple wearing purple! Start wearing purple for me now! All your sanity and wits, they will all vanish, I promise, it's just a matter of time!",,,,
974,,"You are here and warm But I could look away and you'd be gone Cause we live in a time When meaning falls in splinters from our lives And that's why I've traveled far 'Cause I come so together where you are And all of the things that I said that I wanted Come rushing by in my head when I'm with you 14 joys and a will to be merry And all of the things that we say are very Sentimental gentle wind Blowing through my life again Sentimental Lady Gentle one Now you are here today But easily you might just go away Cause we live in a time When paintings have no color, words don't rhyme And that's why I've traveled far 'Cause I come so together where you are And all of the things that I said that I wanted Come rushing by in my head when I'm with you 14 joys and a will to be merry And all of the things that we say are very Sentimental gentle wind Blowing through my life again Sentimental Lady Gentle one You are here and warm But I could look away and you'd be gone 'Cause we live in a time When meaning falls in splinters from our lives And that's why I've traveled far 'Cause I come so together where you are Yes and all of the things that I said that I wanted Come rushing by in my head when I'm with you 14 joys and a will to be merry And all of the things that we say are very Sentimental gentle wind Blowing through my life again Sentimental Lady Gentle one Sentimental gentle wind Blowing through my life again Sentimental Lady Gentle one Sentimental gentle wind Blowing through my life again Sentimental Lady Gentle one",,,
975,,,,,
976,,,,,
977,,,,,
978,,,,,
979,,,,,
980,,,,,
981,,,,,
982,,,,,
983,,,,,
