,0,1,2,3,4
438,,,,,
439,,,,,
440,,,,,
441,"Sette giorni a Portofino  Più di un mese a Saint-Tropez  Poi m'hai detto, cocorito  Non mi compri col patè  E sei scappata a Malibù  Con un grossista di bijoux Susanna, Susanna, Susanna, Susanna  Mon amour E io, turista ticinese  Tu regina di Pigalle  Indossavi un pechinese  Ed un triangolo di strass  Ti ho detto vieni via con me Tu mi hai detto sì  Io ti ho detto ripasserò Ma no! monsieur, tu ne preoccupe pas, ma vai  Susanna, Susanna, Susanna, Susanna  Mon amour  Susanna, Susanna, Susanna, Susanna  Mon amour  E ora sono sulle spese  In balia degli usurai  Sovvenziono quattro streghe  Per poi sapere dove stai  E tuo marito sta  Qui da me  Che mangia e dorme come un re  Susanna, Susanna, Susanna, Susanna  Dove sei  Oh, oh, oh, oh Son tre mesi che ti aspetto  In quel solito bistrot  Ho firmato un metro quadro  Di cambiali agli usurai  Ma più niente so di te  Forse un giorno ritornerai Susanna, Susanna, Susanna, Susanna  Mon amour  Susanna, Susanna, Susanna, Susanna  Mon amour  Susanna, Susanna, Susanna, Susanna  Mon amour  Io ti aspetto Mon amour",,,,
442,,,,,
443,,,,,
444,,,,,
445,,,,,
446,,,,,
447,,,,,
448,,,,,
449,"I'll sing it one last time for you Then we really have to go You've been the only thing that's right In all I've done. And I can barely look at you But every single time I do I know we'll make it anywhere Away from here Light up, light up As if you have a choice Even if you cannot hear my voice I'll be right beside you dear Louder, louder And we'll run for our lives I can hardly speak I understand Why you can't raise your voice to say To think I might not see those eyes It makes it so hard not to cry And as we say our long goodbyes I nearly do. Light up, light up As if you have a choice Even if you cannot hear my voice I'll be right beside you dear Louder, louder And we'll run for our lives I can hardly speak I understand Why you can't raise your voice to say Slower, slower We don't have time for that All I want is to find an easier way To get out of our little heads Have heart my dear We're bound to be afraid Even if it's just for a few days Making up for all this mess. Light up, light up As if you have a choice Even if you cannot hear my voice I'll be right beside you dear",,,,
450,,,,,
451,,,,,
452,,,,,
453,,,,,
454,,,,,
455,"If you could only see the beast you've made of me I held it in but now it seems you've set it running free Screaming in the dark, I howl when we're apart Drag my teeth across your chest to taste your beating heart My fingers claw your skin, try to tear my way in You are the moon that breaks the night for which I have to howl My fingers claw your skin, try to tear my way in You are the moon that breaks the night for which I have to Howl, howl Howl, howl Now there's no holding back, I'm making an attack My blood is singing with your voice, I want to pour it out The saints can't help me now, the ropes have been unbound I hunt for you with bloodied feet across the hallow'ed ground Like some child possessed, the beast howls in my veins I want to find you, tear out all of your tenderness And howl, howl Howl, howl Be careful of the curse that falls on young lovers Starts so soft and sweet and turns them to hunters Hunters, hunters, hunters Hunters, hunters, hunters The fabric of your flesh, pure as a wedding dress Until I wrap myself inside your arms I cannot rest The saints can't help me now, the ropes have been unbound I hunt for you with bloodied feet across the hallowed ground And howl Be careful of the curse that falls on young lovers Starts so soft and sweet and turns them to hunters A man who's pure of heart and says his prayers by night May still become a wolf when the autumn moon is bright If you could only see the beast you've made of me I held it in but now it seems you've set it running free The saints can't help me now, the ropes have been unbound I hunt for you with bloodied feet across the hallow'ed ground",,,,
456,,,,,
457,,,,,
458,"Welcome to the land of questions Welcome to the isle of lore Where the veil came crumbling down There it all began, the germination Unveiling a cryptic door There it was revealed, hopes and aspirations Unclosing an enthralled door Escalate the sense Enhancing to join the dawn I close my eyes, Inis Mona And reminisce of those palmy days I moon o'er you, Inis Mona As long as I breathe, I'll call you my home 20 years I have walked your barrows Years of emulous youth I followed the path of the wise There it all was sown, the inspiration Removing the seven seals There it was revealed, enigma and freedom Unclosing an unseen door Escalate the sense Enhancing to join the dawn I close my eyes, Inis Mona And reminisce of those palmy days I moon o'er you, Inis Mona As long as I breathe, I'll call you my home",,,,
459,,,,,
460,,,,,
461,,,,,
462,,,,,
463,,,,,
464,"The screen door slams, Mary's dress waves Like a vision she dances across the porch as the radio plays Roy Orbison singing for the lonely Hey, that's me and I want you only Don't turn me home again, I just can't face myself alone again Don't run back inside, darling, you know just what I'm here for So you're scared and you're thinking that maybe we ain't that young anymore Show a little faith, there's magic in the night You ain't a beauty but, hey, you're alright Oh, and that's alright with me You can hide 'neath your covers and study your pain Make crosses from your lovers, throw roses in the rain Waste your summer praying in vain For a savior to rise from these streets Well now, I ain't no hero, that's understood All the redemption I can offer, girl, is beneath this dirty hood With a chance to make it good somehow Hey, what else can we do now? Except roll down the window and let the wind blow back your hair Well, the night's busting open, these two lanes will take us anywhere We got one last chance to make it real To trade in these wings on some wheels Climb in back, heaven's waiting on down the tracks Oh oh, come take my hand We're riding out tonight to case the promised land Oh oh oh oh, Thunder Road Oh, Thunder Road, oh, Thunder Road Lying out there like a killer in the sun Hey, I know it's late, we can make it if we run Oh oh oh oh, Thunder Road Sit tight, take hold, Thunder Road Well, I got this guitar and I learned how to make it talk And my car's out back if you're ready to take that long walk From your front porch to my front seat The door's open but the ride ain't free And I know you're lonely for words that I ain't spoken But tonight we'll be free, all the promises'll be broken There were ghosts in the eyes of all the boys you sent away They haunt this dusty beach road in the skeleton frames of burned-out Chevrolets They scream your name at night in the street Your graduation gown lies in rags at their feet And in the lonely cool before dawn You hear their engines rolling on But when you get to the porch, they're gone on the wind So Mary, climb in It's a town full of losers, I'm pulling out of here to win",,,,
465,"In my eyes, indisposed In disguises no one knows Hides the face, lies the snake The sun in my disgrace Boiling heat, summer stench 'Neath the black the sky looks dead Call my name through the cream And I'll hear you scream again Black hole sun Won't you come And wash away the rain Black hole sun Won't you come Won't you come (won't you come) Stuttering, cold and damp Steal the warm wind tired friend Times are gone for honest men And sometimes far too long for snakes In my shoes, a walking sleep And my youth I pray to keep Heaven sent hell away No one sings like you anymore Black hole sun Won't you come And wash away the rain Black hole sun Won't you come Won't you come Black hole sun Won't you come And wash away the rain Black hole sun Won't you come Won't you come (black hole sun, black hole sun) Won't you come (black hole sun, black hole sun) Won't you come (black hole sun, black hole sun) Won't you come (black hole sun, black hole sun) Hang my head, drown my fear Till you all just disappear Black hole sun Won't you come And wash away the rain Black hole sun Won't you come Won't you come Black hole sun Won't you come And wash away the rain Black hole sun Won't you come Won't you come (black hole sun, black hole sun) Won't you come (black hole sun, black hole sun) Won't you come (black hole sun, black hole sun) Won't you come (black hole sun, black hole sun) Won't you come (black hole sun, black hole sun) Won't you come (black hole sun, black hole sun) Won't you come Won't you come",,,,
466,"Knocked down everything I tried to do That sounds something like me holding you I've known this can make you understand Take my spirit from my open hand You used to hold me You used to hold me You used to hold me me me me, yeah You used to hold me me me me, yeah You used to hold me me me me, yeah You used to hold me me me me, yeah You know better than I do Knocked down everything I tried to do That sounds something like me holding you I've known this can make you understand Take my spirit from my open hand You used to hold me You used to hold me You used to hold me me me me, yeah You used to hold me me me me, yeah You used to hold me me me me, yeah You used to hold me me me me, yeah You know better than I do You used to hold me You used to hold me You used to hold me me me me, yeah You used to hold me me me me, yeah You used to hold me me me me, yeah You used to hold me me me me, yeah",,,,
467,I'm spending over Time without shoulders Tired of arrivals Thanks for the break I've lasted longer Lengths all seem wider After this I'm over Spent on the breaks But any time is better than now It's slipping away all the while But any time is better than now I have not any new complaints But any time is better than now Performing at length per advice To encourage that the cycle is down,,,,
468,,,,,
469,"Greetings loved ones Let's take a journey I know a place Where the grass is really greener Warm, wet n' wild There must be something in the water Sippin' gin and juice Laying underneath the palm trees (Undone) The boys Break their necks Try'na to creep a little sneak peek (At us) You could travel the world But nothing comes close To the golden coast Once you party with us You'll be falling in love Ooh oh ooh oh oh ooh California girls We're unforgettable Daisy dukes Bikinis on top Sun-kissed skin So hot We'll melt your popsicle Ooh oh ooh Ooh oh ooh California girls We're undeniable Fine, fresh, fierce We got it on lock West coast represent Now put your hands up Ooh oh ooh Ooh oh ooh Sex on the beach We don't mind sand in our stilettos We freak In my jeep Snoop doggy-dog on the stereo oh oh You could travel the world But nothing comes close To the golden coast Once you party with us You'll be falling in love Ooh oh ooh ooh oh ooh California girls We're unforgettable Daisy dukes Bikinis on top Sun-kissed skin So hot We'll melt your popsicle Ooh oh ooh Ooh oh ooh California girls We're undeniable Fine, fresh, fierce We got it on lock West coast represent Now put your hands up Ooh oh ooh Ooh oh ooh Toned, tan Fit and ready Turn it up 'cause its gettin' heavy Wild, wild west coast These are the girls I love the most I mean the ones I mean like she's the one Kiss her, touch her Squeeze her buns The girl's a freak She drive a jeep And live on the beach I'm okay I won't play I love the bay Just like I love L.A. Venice Beach And Palm Springs Summertime is everything Home boys Bangin' out All that ass Hanging out Bikinis, zucchinis, martinis No weenies Just a king And a queenie Katy my lady (Yeah) And looky here baby (Uh huh) I'm all up on ya 'Cause you representing California (oh yeah) California girls We're unforgettable Daisy dukes Bikinis on top Sun-kissed skin So hot We'll melt your popsicle Ooh oh ooh Ooh oh ooh California girls We're undeniable Fine, fresh, fierce We got it on lock West coast represent (west coast, west coast) Now put your hands up Ooh oh ooh Ooh oh ooh California girls man (California) (California girls)",,,,
470,,,,,
471,"Hey borrow my mind Oxygen relaxes, by the way we float And talkin' invites you just to see a nose up close It gives you what you need the most Human contact is needed There's something to touchin' There's something about the way we feel Leave your high hopes on full dedication Keep your moods above the sink Take a breath just because you think it's neat Life has a lot of weather and whether or not it's you and me",,,,
472,,,,,
473,,,,,
474,,,,,
475,,,,,
476,There is a game I play Try to make myself okay Try so hard to make the pieces all fit Smash it apart Just for the fuck of it Bye bye oooh Got to get back to the bottom Bye bye oooh The big come down isn't that what you wanted? Bye bye oooh Find a place with the failed and forgotten Bye bye oooh Isn't that really what you wanted now? There is no place I can go there is no way I can hide It feels like it keeps coming from the inside There is a hate that burns within The most desperate place I have ever been Try to get back to where I'm from The closer I get the worse it becomes The closer I get the worse it becomes There is no place I can go there is no place I can hide It feels like it keeps coming from the inside,,,,
477,"It was me on that road But you couldn't see me Too many lights out, but nowhere near here It was me on that road Still you couldn't see me And then flashlights and explosions Roads end getting nearer We cover distance but not together I am the storm and I am the wonder And the flashlights, nightmares And sudden explosions I don't know what more to ask for I was given just one wish It's about you and the sun A morning run The story of my maker What I have and what I ache for I've got a golden ear I cut and I spear What else is there? Roads end getting nearer We cover distance still not together If I am the storm, if I am the wonder Will I have flashlights, nightmares And sudden explosions There's no room where I can go and You've got secrets too I don't know what more to ask for I was given just one wish",,,,
478,,,,,
479,,,,,
480,,,,,
481,,,,,
482,,,,,
483,,,,,
484,"Trees have dropped their leaves Clouds their waters All this burden is killing me Distance is covering your way Tears your memory All this beauty is killing me Oh, do you care, I still feel for you So aware, what should be lost is there I fear I will never find anyone I know my greatest pain is yet to come Will we find each other in the dark My long lost love Oh, do you care, I still feel for you So aware, what should be lost is there One more night to live Safely away from the world. In a dream. timeless domain A child, dreamy eyed, mother's mirror, father's pride I wish I could come back to you. once again feel the rain Falling inside me. cleaning all that I've become My home is far but the rest it lies so close With my long lost love under the black rose You told I had the eyes of a wolf Search them and find the beauty of the beast All of my songs can only be composed of The greatest of pains Every single verse can only be born of The greatest of wishes I wish I had one more night to live A saint blessed me, drank me deeply Spitting out the misery in me Still a sinner rapes 1000 saints Sharing the same hell with me Sanest choice in the insane world Beware the beast but enjoy the feast he offers Sanest choice in the insane world: Beware the beast but enjoy the feast he offers All of my songs can only be composed of The greatest of pains Every single verse can only be born of The greatest of wishes I wish I had one more night to live Oh, sweet christabel Share with me your poem For I know now I'm a puppet on this Silent stage show I'm but a poet Who failed his best play A dead boy, Who failed to write an ending To each of his poems",,,,
485,What now my love Now that you've left me How can I live through another day Watching my dreams turning to ashes And my hopes into bits of clay What now my love Now that you're gone I'd be a fool to go on and on No one would care No one would cry If I should live or die Et maintemant Que vais-je faire De tout ce temps Que sera ma vie De tous ces gens Qui m'indiffèrent Maintenant Que tu es parti What now my love Now that you're gone I'd be a fool to go on and on No one would care No one would cry If I should live or die What now my love Now there is nothing Only my last goodbye,,,,
486,"So impressed with all you do Tried so hard to be like you Flew too high and burnt the wing Lost my faith in everything Lick around divine debris Taste the wealth of hate in me Shedding skin, succumb defeat This machine is obsolete Made the choice to go away Drink the fountain of decay Tear a hole exquisite red Fuck the rest and stab it dead Broken, bruised, forgotten sore Too fucked up to care anymore Poisoned to my rotten core Too fucked up to care anymore Broken, bruised, forgotten sore Too fucked up to care anymore Poisoned to my rotten core Too fucked up to care anymore In the back off the side far away Is a place where I hide, where I stay Tried to say, tried to ask I needed to All alone by myself, where were you? How could I ever think it's funny how? Everything that swore it wouldn't change, is different now Just like you would always say, ""We'll make it through"" Then my head fell apart and where were you? How could I ever think it's funny how? Everything you swore would never change, is different now Like you said, ""You and me make it through"" Didn't quite fell apart, where the fuck were you?",,,,
487,,,,,
488,"There's a boy I know he has a heart of glass It is gold inside but it has crystalized It is beautiful but in it's tragedy It is hard to hold without shattering He calls himself at night, in soft overchords Keeps coming back to it his voice in echo chords Till the sound's so thick it turns the sky to smoke And the greyest days the predictions told But this boy I know, he is pure of soul Just get's lost sometimes in his chemicals Under a coat of night, it's oh-so-comforting And that first breaking light becomes his enemy He calls so late tonight, it is 4 a.m. He is drunk, he can't find his apartment I don't like how it feels when I think of him All hooded in black, also stumbling The days start to fade out of the frame Like the blurring end to someone else's name You try your hardest to do what it takes But you're prepared everyday To make the same mistakes Step out of that life It's nowhere near your time Just remember you called it all bullshit Well, it isn't if you stop giving into it You can walk away the freest man There's a boy I know lives in a bell jar But I've been there too, and I swear to god If I can help you, please, you've got to tell me how I know you've been away, and it can break you down And I don't want you gone All the cracks you see can be repaired And if you start to fall, we will be there Don't drown yourself in all your old regrets",,,,
489,,,,,
490,,,,,
491,"Sexy boy Sexy boy Sexy boy Sexy boy Où sont tes héros Au corps d'athlète? Où sont tes idoles Mal rasés, bien habillés? Sexy boy Sexy boy Dans leurs yeux des dollars Dans leurs sourires des diamants Moi aussi, un jour Je serai beau comme un Dieu Sexy boy Sexy boy Apollon 2000 Zéro défauts, vingt-et-un ans C'est l'homme idéal Charme au masculin Sexy boy Sexy boy Sexy boy Sexy boy Sexy boy Sexy boy Sexy boy Sexy boy",,,,
492,"We jettin, we jettin, we jettin uptown We jettin, we jettin, we jettin downtown We jettin, we jettin, we jettin crosstown We jettin, we jettin, we jettin, we jettin We jettin uptown (uptown) We jettin downtown (downtown) We jettin crosstown We jettin all around No wonder, no wonder, 8th wonder, 8th wonder 's Funkay I live Brooklyn like year 24 for sure Sul c-notes in my tennis skirt(?) And the kick hurts so good that I gotta sorta accents for this Now here's a nation for my Nation cuz I place you on the dynomite Right? The creamin' to schemin' to get it Right demeans almighty dolla The green power, let loose for the hour I chose the Black Power, extra fly joint for mocha to yellow paper And you know I don't delay Together with my honey like silk to sew We grow and take you back to like afros And no quittin or gettin jumped by the system Its all day, all play got verbs and such And cuts and crew, no blue eyes To emulate, some straight but yea we straight up Funkay Ease back, the g's back as an o.d. gettin Funkay The sun sets, you vex, we gets, mad Funkay East coast to west we stays fresh Ezay Smoke rise from the borrough where that black cool blow(?) The globe spins, gems is drop No fakin, no bakin three bridges fo money makin Crooklyn, the ep swinger's lounge-out spot Roll when I pass lake up drop my saz Grab my mic-ro, you know how we do in the joint Do a borrough check to see exactly who in the joint Hot spots, city streets lot spots and jeeps As a flow-er I'm Nile, rivers of style (fresh kid) Yea, stories complete (fresh kid) Rollin on them New York streets With them Newport beats at the Parliaments 7s up C-know steelo no equal, but the sun and thats Funkay Ease back, the g's is back as an o-d gettin Funkay The sun sets, you vex, we gets, mad Funkay East coast to west we stays fresh I say Quicklay Smoke rise from the borrogh where that black cool blow Its that naykle slick near keep it deep from my heads Let a fed up, appearin in my camulflage My hustler walk's in New York Su fronts say Gucci we make lucci, and never hesitaste the setting Slap hands with my hands from the lands of Crook Bein lovely over jams that's on the flams with hook Bear muffs, wear cush, its Flatbush Hear the mental's instramental cuz it's ash to dust I like to hit live deep, keep fam tight tight Keep the vocal strictly any joint, it's right Let me fly Ease back, the g's back with the r Sun is in, the clouds on loud I got raised by the blue street lights of four cities My heros died in prison: George Jackson Action, she's Buttaflyin, I'm cool eyein And I rock snow low unless a scrambler got Me and my honey, we be like Bobby and Erica Me and my monies, we'll hurt you boulevard and One love, gun love come free the land with us Pigs they cannot shoot this plush and creamy lavishnuss Before I pop I'd rather die in baggy Guess and Timbs And I put that on the BKLYN and thats Funkay Ease back the g's back as an o.d. gettin Funkay The sun sets, you vex, we gets mad Funkay East coast to west we stays fresh and we do it on the Slicklay Smoke rise from the borrogh where the black cool blow We jettin, we jettin, we jettin uptown",,,,
493,,,,,
494,"Let me know that I've done wrong When I've known this all along I go around a time or two Just to waste my time with you Tell me all that you've thrown away Find out games you don't wanna play You are the only one that needs to know I'll keep you my dirty little secret (Dirty little secret) Don't tell anyone, or you'll be just another regret (Just another regret, hope that you can keep it) My dirty little secret Who has to know When we live such fragile lives? It's the best way we survive I go around a time or two Just to waste my time with you Tell me all that you've thrown away Find out games you don't wanna play You are the only one that needs to know I'll keep you my dirty little secret (Dirty little secret) Don't tell anyone, or you'll be just another regret (Just another regret, hope that you can keep it) My dirty little secret Who has to know The way she feels inside (inside)? Those thoughts I can't deny (deny) These sleeping thoughts won't lie (won't lie) And all I've tried to hide It's eating me apart Trace this life out I'll keep you my dirty little secret (Dirty little secret) Don't tell anyone, or you'll be just another regret (Just another regret) I'll keep you my dirty little secret (Dirty little secret) Don't tell anyone, or you'll be just another regret (Just another regret, hope that you can keep it) My dirty little secret Dirty little secret Dirty little secret Who has to know? Who has to know?",,,,
495,,,,,
496,"I feel so unsure As I take your hand and lead you to the dance floor As the music dies, something in your eyes Calls to mind the silver screen And all its sad good-byes I'm never gonna dance again Guilty feet have got no rhythm Though it's easy to pretend I know you're not a fool Should've known better than to cheat a friend And waste the chance that I've been given So I'm never gonna dance again The way I danced with you Time can never mend The careless whispers of a good friend To the heart and mind Ignorance is kind There's no comfort in the truth Pain is all you'll find I'm never gonna dance again Guilty feet have got no rhythm Though it's easy to pretend I know you're not a fool I should've known better than to cheat a friend And waste the chance that I've been given So I'm never gonna dance again The way I danced with you Never without your love Tonight the music seems so loud I wish that we could lose this crowd Maybe it's better this way We'd hurt each other with the things we'd want to say We could have been so good together We could have lived this dance forever But no one's gonna dance with me Please stay And I'm never gonna dance again Guilty feet have got no rhythm Though it's easy to pretend I know you're not a fool Should've known better than to cheat a friend And waste the chance that I've been given So I'm never gonna dance again The way I danced with you Now that you're gone (Now that you're gone) What I did's so wrong, so wrong That you had to leave me alone",,,,
497,"I haven't ever really found a place that I call home I never stick around quite long enough to make it I apologize that once again I'm not in love But it's not as if I mind that your heart ain't exactly breaking It's just a thought, only a thought But if my life is for rent and I don't learn to buy Well I deserve nothing more than I get 'cause nothing I have is truly mine I've always thought that I would love to live by the sea To travel the world alone and live more simply I have no idea what's happened to that dream 'cause there's really nothing left here to stop me It's just a thought, only a thought But if my life is for rent and I don't learn to buy Well I deserve nothing more than I get 'cause nothing I have is truly mine While my heart is a shield and I won't let it down While I am so afraid to fail so I won't even try Well how can I say I'm alive But if my life is for rent and I don't learn to buy Well I deserve nothing more than I get 'cause nothing I have is truly mine",,,,
498,,,,,
499,,,,,
500,,,,,
501,"Ah ah, ooh ooh Ah ah, ooh ooh White lights, strange city, mad music all around Midnight street magic, crazy people, crazy sound Ah ah, ooh ooh Jack Flash, rocket man, Sergeant Pepper and the band Ziggy, Benny and the Jets Take a rocket, we just gotta fly (I can take you through the center of the dark) We're gonna fly (on a collision course to crash into my heart) I will be your, I will be your, I'll be your Rocket, yeah, satellite of love Rocket, yeah, satellite of love Rocket, yeah, satellite of love Rocket baby, c'mon, I'll be your satellite of love Ah ah, ooh ooh Ah ah, ooh ooh Spotlight magnetic razor rhythm laser love Guitar, drums, load up, stun Ah ah, ooh ooh Jet Black, Johnny be, Jean Genie, Killer Queen Dizzy Lizzy, Major Tom So c'mon, we just gotta fly We're gonna fly (on a collision course to crash into my heart) I will be your, I will be your, I'll be your Rocket, yeah, satellite of love Rocket, yeah, satellite of love Rocket, yeah, satellite of love Rocket baby, c'mon, I'll be your satellite of love Countdown commencing, fire one Five, four, three, two, one, zero, we have liftoff We just gotta fly I can take you through the center of the dark We're gonna fly, on a collision course to crash into my heart I will be your, I will be your, I'll be your Rocket, yeah, satellite of love Rocket, yeah, satellite of love Rocket, yeah, satellite of love Guitar, drums, load up, we're gonna fly Rocket, yeah, satellite of love, we're gonna fly Rocket, yeah, satellite of love Rocket, yeah",,,,
502,,,,,
503,,,,,
504,,,,,
505,,,,,
506,,,,,
507,,,,,
508,"Walk in silence Don't walk away, in silence See the danger Always danger Endless talking Life rebuilding Don't walk away Walk in silence Don't turn away, in silence Your confusion My illusion Worn like a mask of self-hate Confronts and then dies Don't walk away People like you find it easy Naked to see Walking on air Hunting by the rivers, through the streets, every corner Abandoned too soon Set down with due care Don't walk away in silence Don't walk away",,,,
509,,,,,
510,,,,,
511,"Today the colour line  Is the power line Is the poverty line Racism and imperialism work in tandem And poverty is their handmaiden Those who are poor and powerless to break out of their poverty Are also those who by and large are non-white, non-western, third world Poverty and powerlessness are intertwined in color, in race Discrimination and exploitation  Feed into each other today,  Under global capitalism We are back to primitive accumulation Plunder on a world scale Only this time, the pillage is accompanied by aid, sustained by expert advice and underpinned by programmes and polices that perpetuate dependency The IMF, the World Bank, Structural adjustment programmes General agreement on tariffs and trade-gatt Are just a few of the organizations, schemes, projects Which under the guise of developing the third world.  Plunder it Trade agreements and commodity price fixing, patients and intellectual rights They lock them into paralytic dependency There is no such thing as illegal immigrants,  Only illegal governments Today, the colour line Is the power line Is the poverty line",,,,
512,,,,,
513,"Hey, over there Please, forgive me If I'm comin' on too strong Hate to stare But, you're winnin' And they're playin' my favorite song So, come here A little closer Wanna whisper in your ear Make it clear A little question Wanna know just how you feel If I said my heart was beating loud If we could escape the crowd somehow If I said I want your body now Would you hold it against me? 'Cause, you feel like paradise And I need a vacation tonight So, if I said I want your body now Would you hold it against me? Hey, you might think That I'm crazy But, you know I'm just your type I might be Little hazy But, you just cannot deny There's a spark In between us When we're dancin' on the floor I want more Wanna see it So, I'm askin' you tonight If I said my heart was beating loud If we could escape the crowd somehow If I said I want your body now Would you hold it against me? 'Cause, you feel like paradise And I need a vacation tonight So, if I said I want your body now Would you hold it against me? If I said I want your body Would you hold it against me? Yeah, uh-huh, oh Give me somethin' good Don't wanna wait I want it now Pop it like a hood And show me how you work it out Alright If I said my heart was beating loud If I said I want your body now Would you hold it against me? If I said my heart was beating loud If we could escape the crowd somehow If I said I want your body now Would you hold it against me? 'Cause, you feel like paradise And I need a vacation tonight So, if I said I want your body now Would you hold it against me?",,,,
514,,,,,
515,"Blinded by the light Revved up like a deuce Another runner in the night Blinded by the light Revved up like a deuce Another runner in the night Blinded by the light Revved up like a deuce Madman drummers bummers Indians in the summer With a teenage diplomat In the dumps with the mumps As the adolescent pumps His way into his hat With a boulder on my shoulder Feelin' kinda older I tripped the merry-go-round With this very unpleasin' Sneezin' and wheezin The calliope crashed to the ground The calliope crashed to the ground Well she was Blinded by the light Revved up like a deuce Another runner in the night Blinded by the light Revved up like a deuce Another runner in the night Blinded by the light Revved up like a deuce Another runner in the night Blinded by the light Revved up like a deuce Another runner in the night Some silicone sister With a manager mister Told me I got what it takes She said ""I'll turn you on sonny to something strong Play the song with the funky break"" And go-cart Mozart Was checkin' out the weather chart See if it was safe outside And little early-pearly Came by in his curly-wurly And asked me if I needed a ride The calliope crashed to the ground Well she was Blinded by the light Revved up like a deuce Another runner in the night Blinded by the light Revved up like a deuce Another runner in the night Blinded by the light Revved up like a deuce Another runner in the night Blinded by the light Revved up like a deuce Another runner in the night Blinded by the light Revved up like a deuce Another runner in the night Blinded by the light Revved up like a deuce Another runner in the night Blinded by the light Revved up like a deuce Another runner in the night Blinded by the light Revved up like a deuce Another runner in the night Blinded by the light Revved up like a deuce Another runner in the night Blinded by the light She got down but she never got tight She's gonna make it through the night",,,,
516,,,,,
517,,,,,
518,"Like anyone would be I am flattered by your fascination with me Like any hot-blooded woman I have simply wanted an object to crave But you, you're not allowed You're uninvited An unfortunate slight Must be strangely exciting To watch the stoic squirm Must be somewhat heartening To watch shepard meet shepard But you you're not allowed You're uninvited An unfortunate slight Like any uncharted territory I must seem greatly intriguing You speak of my love like You have experienced love like mine before But this is not allowed You're uninvited An unfortunate slight I don't think you unworthy I need a moment to deliberate.",,,,
519,"Don't be afraid of your freedom Freedom I'm free to do what I want any old time I said I'm free to do what I want any old time I say love me, hold me Love me, hold me 'Cause I'm free to do what I want any old time And I'm free to be who I choose any old time I say love me, hold me Love me, hold me 'Cause I'm free I say love me, hold me Love me, hold me 'Cause I'm free to do what I want To be what I want any old time And I'm free to be who I choose To get my booze any old time I say love me (love me forever) Hold me (and love will never die) Love me, hold me 'Cause I'm free Do you hear what the man say These are the words me hear from my grandaddy, come These are the words me hear from my grandaddy He would say nothing in this world like when a man know he free Free from the lock up, me say Free from the debt  Free like a butterfly Free like a bee These are the words me hear from my grandaddy Said it's nice to be free, nice to be free Free from the lock up, me say Free from the debt  Don't be afraid of your freedom 'Cause I'm free to do what I want any old time (I'm a new creation) 'Cause I'm free to do what I want any old time (Don't be afraid of your freedom) I said I'm free to do what I want to be what I want any old time I said I'm free to be who I choose, to get my booze any old time 'Cause I'm free to do what I want any old time (I'm free, I'm free, I'm free) 'Cause I'm free to do what I want any old time (I'm free, I'm free, I'm free) 'Cause I'm free to do what I want any old time (I'm free, I'm free, I'm free) 'Cause I'm free to do what I want any old time (I'm free, I'm free, I'm free) 'Cause I'm free to do what I want any old time (I'm free, I'm free, I'm free)",,,,
520,"And it will take a little bit of extra time   To make it shine, to make it shine   And it will take a little bit of extra care   To bring it where you think it's there   And there's no one else around   This is what I've found Anyone you see   Anyone you meet   Some one at your feet   Anyone could be that one   Anyone you know   Anywhere you go   Some one in a show   Could be that one   And it will take a little bit of all you've got   To get a shot, get a shot   And it will take a little bit of extra care   To bring it where you think it's there   And there's nowhere else to go   This is what I know   Anyone you see   Anyone you meet   Maybe down the street   Anyone could be that one   Everywhere you look   Pages of a book   All the years it took   Everything got you down   And it will take a little while to get back home   The road is long, the road is long   And it will take a little work to get it back   To mend the cracks, to bridge the gaps   Anyone you see   Could be the one   Anyone you meet   Could be that one   Some one at your feet   Could feel the same   Maybe you'd complete   Could share your name   Anywhere you look   Pages of a book   Everything she took   Never let it keep you down   Holding out for used   Broken up and bruised   Losable to lose   Anywhere you go   Anyone you know   Think it doesn't show   Everybody knows   Anyone you meet   Maybe down the street   (And it will take a little time to get back home)   Some one at you feet",,,,
521,"So here we are tonight, You and me together The storm outside, the fire is bright And in your eyes I see What's on my mind You've got me wild Turned around inside And then desire, see, is creeping Up heavy inside here And know you feel the same way I do now Now let's make this an evening Lovers for a night, lovers for tonight Stay here with me, love, tonight Just for an evening When we make Our passion pictures You and me twist up Secret creatures And we'll stay here Tomorrow go back to being friends Go back to being friends But tonight let's be lovers, We kiss and sweat We'll turn this better thing To the best Of all we can offer, Just a rogue kiss Tangled tongues and lips, See me this way I'm turning and turning for you Girl, just tonight Float away here with me An evening just wait and see But tomorrow go back to your man I'm back to my world And we're back to being friends Wait and see me, Tonight let's do this thing All we are is wasting hours until the sun comes up it's all ours On our way here Tomorrow go back to being friends Go back to being friends Tonight let's be lovers, say you will And hear me call, soft-spoken whispering love A thing or two I have to say here Tonight let's go all the way then Love I'll see you, Just for this evening Let's strip down, trip out at this One evening starts with a kiss Run away And tomorrow Back to being friends Lovers, love, lovers Just for tonight, one night, love you And tomorrow say goodbye",,,,
522,,,,,
