,0,1,2
410,,,
411,,,
412,,,
413,,,
414,,,
415,"Hello, my love It's getting cold on this island I'm sad alone I'm so sad on my own The truth is We were much too young Now I'm looking for you Or anyone like you We said goodbye With the smile on our faces Now you're alone You're so sad on your own The truth is We ran out of time Now you're looking for me Or anyone like me Hello, my love It's getting cold on this island I'm sad alone I'm so sad on my own The truth is We were much too young Now I'm looking for you Or anyone like you","Baby, I've been waitin' for you Don't run away now You've got nothing to lose Baby, I feel so alone And I need someone To call my own 'Cause my love just left me And I need someone new Who can tell me forever In my eyes I own you Baby, oh baby, oh baby Come to me Baby, I've been waiting on you Don't run away now You've got nothing to lose Baby, I feel so alone And I need someone To call my own 'Cause my love just left me And I need someone new Who can tell me forever In my eyes I own you Baby, oh baby, ooh baby Come to me",
416,,,
417,"Allemande, Where have you gone, Did I know anything about you, Many moons, Have come and gone, They went so easily without you, All alone, I said we'd be, Sorry, Sorry, And so we are, And day that the way that the way that the wind blows, An day that the way that the way that the wind blows, And day that the way that the way that the wind blows you home, Sorry, Sorry, And so we are, Allemande, Your face so long, And all my silly hopes hung on you, All alone, I said we'd be, Sorry, Sorry, And so we are, And day that the way that the way that the wind blows, And day that the way that the way that the wind blows, And day that the way that the way that the wind blows you home, Sorry, Sorry, And so we are, Oh oh oh oh, Oh oh oh oh, And oh the way that the wind blows you home, Sorry, Sorry, And so we are,",,
418,,,
419,,,
420,"She told me not to step on the cracks I told her not to fuss and relax Pretty little face stopped me in my tracks But now she sleeps with one eye open That's the price she'll pay I took a knife and cut out her eye I took it home and watched it wither and die Well, she's lucky that I didn't slip her a smile That's why she sleeps with one eye open That's the price she'll pay I said, hey, girl with one eye Get your filthy fingers out of my pie I said, hey, girl with one eye I'll cut your little heart out 'cause you made me cry I slipped my hand under her skirt I said don't worry, it's not gonna hurt Oh, my reputation's kinda clouded with dirt That's why you sleep with one eye open But that's the price you pay I said, hey, girl with one eye Get your filthy fingers out of my pie I said, hey, girl with one eye I'll cut your little heart out 'cause you made me cry You made me cry You made me cry You made me cry I said, hey, girl with one eye Get your filthy fingers out of my pie I said, girl with one eye Get your filthy fingers out my pie I said, hey, girl with one eye Get your filthy fingers out of my pie I said, hey, girl with one eye I'll cut your little heart out 'cause you made me cry",,
421,"= [Juicy J] Man let me tell you something Man let me tell you something Man this girl was sucking my dick so good the other day That she would tell me just let it go, just let it go Man i just ran off all in her mouth! I'ma get my chief on {chief on} While she suck my ding dong {ding dong} Eyes like a ching chong {ching chong} Hard on like king kong {king kong} I'ma get my chief on {chief on} While she suck my ding dong {ding dong} Eyes like a ching chong {ching chong} Hard on like king kong {king kong} Put cha dick in her mouth Gimmie head til I'm dead Put cha dick in her mouth Gimmie head til I'm dead Put cha dick in her mouth Gimmie head til I'm dead Put cha dick in her mouth Gimmie head til I'm dead This is how a playa get her Take a little slut the crystals I be fuckin on they mama Then I'm goin for they sister Treat them hoes like I'm they father But you know a nigga outta Make them hoes bring me their check Or whoop their ass like Jerry lawler Yes we 'posed to dick em dick em Drop their drawers and take their lickin' When I'm on the yellow syrup I like to fuck off in the kitchen Got a bitch with one big holie I call her one of my rolie rolies Foolest girl is always down When the party start the rollin Freak bitch eat bitch Everybody need this Let her suck yo balls, swallow all But don't kiss Never last long So enjoy it for the moment Boosness and line Nigga come on in and bone it Hit it from the back or the side Hear the moanin' Knew it you a fly hitter Have a nigga join in I'ma get mine first I'ma take it nice and simple She'll suck yo dick 'til it's sharp like a pencil I'ma get my chief on {chief on} While she suck my ding dong {ding dong} Eyes like a ching chong {ching chong} Hard on like king kong {king kong} I'ma get my chief on {chief on} While she suck my ding dong {ding dong} Eyes like a ching chong {ching chong} Hard on like king kong {king kong} Put cha dick in her mouth Gimmie head til I'm dead Put cha dick in her mouth Gimmie head til I'm dead Put cha dick in her mouth Gimmie head til I'm dead Put cha dick in her mouth Gimmie head til I'm dead Some they like to suck the helmets Some they like to lick the sides Some they break out with the ice Some they sip up with the cold blind Some they look in yo eyes Some they turn around and hide Those sayin' it's their first time Are the best dick suckin' kind Some bitches enjoy the taste Some they squirt it in they face I like the mouths Like the tongue Or fucking with that bitches tonsils Some they eat pussy too Some do him and do you Some can eat the whole pie Some they gagging all night See first I'm gonna buy me a cold two liter To mix about seven ounces of thick purple leaner And then I'm gonna pick up that little freak named christina Hold that bitch a cup and have her throw it on the scener Slammed down on riverside driving carolina Park and banged that bitch on the ass from the back seater She love to taste shit so this bitch she start to eat her I pull that boy out and on her face with the creamer BLAH! I'ma get my chief on {chief on} While she suck my ding dong {ding dong} Eyes like a ching chong {ching chong} Hard on like king kong {king kong} I'ma get my chief on {chief on} While she suck my ding dong {ding dong} Eyes like a ching chong {ching chong} Hard on like king kong {king kong} Put cha dick in her mouth Gimmie head til I'm dead Put cha dick in her mouth Gimmie head til I'm dead Put cha dick in her mouth Gimmie head til I'm dead Put cha dick in her mouth Gimmie head til I'm dead",,
422,"Now I ain't trying to be the greatest I used to hate hip-hop, yup, because the women degraded But Too Short made me laugh, like a hypocrite I played it A hypocrite I stated, though I only recited half Omitting the word ""bitch, "" cursing I wouldn't say it Me and dog couldn't relate, til a bitch I dated Forgive my favorite word for hers and hers alike But I learnt it from a song I heard and sorta liked Yeah, for the icing, glamorized drug dealing was appealing But the block club kept it from in front of our building Gangsta rap-based filmings became the building blocks For children with leaking ceilings catching drippings with pots Coupled with compositions from Pac, Nas's ""It Was Written"" In the mix with my realities and feelings Living conditions, religion, ignorant wisdom and artistic vision I began to jot, tap the world and listen, it drop My mom can't feed me, my boyfriend beats me I have sex for money, the hood don't love me The cops wanna kill me, this nonsense built me And I got no place to go They bomb my village, they call us killers Took me off they welfare, can't afford they health care My teacher won't teach me, my master beats me And it hurts me soul I had a ghetto boy bop, a Jay-Z boycott Cause he said that he never prayed to God, he prayed to Gotti I'm thinking godly, God guard me from the ungodly But by my 30th watching of ""Streets is Watching"" I was back to giving props again and that was bothering By this uncomfortable as a untouchable touching you The theme songs that niggas hustle to seem wrong but these songs was coming true And it was all becoming cool I found a condom on the ground that Johns would cum into and thought What constitutes a prostitute is the pursuit of profit then they drop it The homie in a suit pat her on the butt, then rock it It seems I was seeing the same scene adopted Prevalent in different things with the witnesses indifferent to stop it They said don't knock it, mind ya business His business isn't mine and that nigga pimping got it They took my daughter, we ain't got no water I can't get hired, they cross on fire We all got suspended, I just got sentenced So I got no place to go They threw down my gang sign, I ain't got no hang time They talk about my sneakers, poisoned our leader My father ain't seen me, turn off my TV Cause it hurts me soul So through the Grim Reaper sickle sharpening Macintosh marketing Oil field auguring Brazilian adolescent disarmament Israeli occupation Islamic martyrdom, precise Yeah, laser guided targeting Oil for food, water, and terrorist organization harboring Sand camouflage army men CCF sponsoring, world conquering, telephone monitoring Louis Vuitton modeling, pornographic actress honoring String theory pondering, bullimic vomiting Catholic priest fondling, pre-emptive bombing and Osama and no bombing them They breaking in my car again, deforestation and overlogging and Hennessy and Hypnotic swallowing, hydroponic coughing and All the world's ills, sittin on chrome 24-inch wheels, like that They say I'm infected, this is why I injected I had it aborted, we got deported My laptop got spyware, they say that I can't lie here But I got no place to go I can't stop eatin, my best friend's leaving My pastor touched me, I love this country I lost my earpiece, I hope y'all hear me Cause it hurts me soul",,
423,,,
424,,,
425,,,
426,,,
427,,,
428,,,
429,"It's okay, I don't even cry all I think about is a memory  and the dream when you kissed my arm as I look away, don't hear what I say That maybe when I die, I'll get to be a car  driving in the night lighting up the dark. something in your voice it sparks a little hope I'll wait up for that noise your voice become my home One way road, don't care what I find A little thunder's good, I thought maybe you would but it's okay, we all feel left out sometimes growing up, it can get you down. I give you something that no one's going to give you my sleepin' skin and my heart deep down in you I'll never tell you, but you're my little scar Goodbyes are hard and they're hard and they're hard  Maybe when I die I'll get to be a car  driving in the night Lighting up the dark Something in your voice, sparks a little hope I'll wait up for that noise your voice becomes my home",,
430,,,
431,,,
432,All I need is a little time To get behind this sun and cast my weight All I need is a peace of this mind Then I can celebrate All in all there's something to give All in all there's something to do All in all there's something to live With you All I need is a little sign To get behind this sun and cast this weight of mine All I need is the place to find And there I'll celebrate All in all there's something to give All in all there's something to do All in all there's something to live With you,,
433,I watch you walk away Helpless with nothing to say I strain my eyes Hoping to see you again This is my curse The longing This is my curse Time This is my curse The yearning This is my curse There is love Burning to find you Will you wait for me? Will you desire? Your silence haunts me But still I hunger for you This is my curse The wanting This is my curse Time This is my curse The needing This is my curse There is love Burning to find you Will you wait for me? Still I want Still I ache But still I wait To see you again Dying inside These walls Dying inside These walls And I see your face In these tears In these tears And I see your face There is love There is love There is love There is love There is love There is love There is love There is love,,
434,,,
435,,,
436,,,
437,,,
438,,,
439,,,
440,,,
441,,,
442,,,
443,,,
444,"Nice legs, Daisy Dukes, Makes a man go (whistles), That's the way they all come through like (whistles), Low-cut, see-through shirts that make ya (whistles), That's the way she come through like (whistles), Cause I just set them up, Just set them up, Just set them up (to knock them down), Cause I just set them up, Just set them up, Just set them up, To knock them down I think I should know how to make love to something innocent Without leaving my fingerprints out, Now, l-o-v-e's just another word I never learned to pronounce, How do I say I'm sorry 'cause the word is never gonna come out, Now, L-o-v-e's just another word I never learned to pronounce Tight jeans, double D's makin' me go (whistles), All the people on the street know (whistles), Iced out, lit-up make the kids go (whistles), All the people on the street know (whistles), Cause I just set them up, Just set them up, Just set them up (to knock them down), Cause I just set them up, Just set them up, Just set them up, To knock them down I think I should know how to make love to something innocent Without leaving my fingerprints out, Now, l-o-v-e's just another word I never learned to pronounce, How do I say I'm sorry 'cause the word is never gonna come out, Now, L-o-v-e's just another word I never learned to pronounce Push it baby, push it baby, Out of control, I got my gun cocked tight and I'm ready to blow, Push it baby, push it baby, Out of control, This is the same old dance that you already know, Push it baby, push it baby, Out of control, I got my gun cocked tight and I'm ready to blow, Push it baby, push it baby, Out of control, This is the same old dance that you already know I think I should know how to make love to something innocent Without leaving my fingerprints out, Now, l-o-v-e's just another word I never learned to pronounce",,
445,,,
446,,,
447,,,
448,,,
449,,,
450,,,
451,,,
452,"I can't believe that life's so complex When I just want to sit here and watch you undress I can't believe that life's so complex When I just want to sit here and watch you undress This is love, this is love That I'm feeling This is love, this is love That I'm feeling This is love, love, love That I'm feeling Does it have to be a life full of dread I wanna chase you round the table, I wanna touch your head Does it have to be a life full of dread I wanna chase you round the table, I wanna touch your head This is love, this is love That I'm feeling This is love, this is love That I'm feeling This is love, love, love, love That I'm feeling I can't believe that the axis turns on suffering When you taste so good I can't believe that the axis turns on suffering When my head burns Love, love, love, love That I'm feeling This is love, this is love That I'm feeling This is love, love, love, love That I'm feeling Even in the summer Even in the spring You can never get too much of A wonderful thing You're the only story that I never told You're my dirty little secret, wanna keep you so You're the only story that never been told You're my dirty little secret, wanna keep you so Come on out, come on over, help me forget Keep the walls from falling as they're tumbling in Come on out, come on over, help me forget Keep the walls from falling on me, tumbling in Keep the walls from falling as they're tumbling in This is love, this is love That I'm feeling This is love, this is love That I'm feeling This is love, this is love That I'm feeling This is love, love, love, love That I'm feeling This is love, love, love That I'm feeling This is love, love, love That I'm feeling This is love, love, love, love That I'm feeling This is love, this is love That I'm feeling",,
453,"One, two, three, four, one I could be with anyone Just while the honeymoon burns bright No electricity that keeps things light I'm not saying that it's right I'm not saying that it's always right I'm just saying that it's not a lie 'Cause I can talk to anyone Care just enough about our wounded pride A ballerina dreams a lead foot life A sugar daddy and his clueless wife And I know that it's not right I just don't always know how or why So I can stick to anyone At least for a little while A caffeinated stream of cartoon smiles And conversations sharp and deep A tempting sample of who I could be Without the broken glasses waiting underneath So I'd walk soft if I were you You could cut up your feet For now it's just what I am But it's not what I'll be, oh hopefully See I'm in love with everyone Every sweetheart on the scene Each set of cheekbones that'll flare past me I'm not saying that it's right And I'm not saying it's a life I'm just saying it's where I'm at tonight And I could be with anyone",,
454,"Everything that keeps me together is falling apart I've got this thing that I consider my only art of fucking people over My boss just quit the job Says he's goin out to find blind spots and he'll do it The 3rd planet is sure that they're being watched By an eye in the sky that can't be stopped when you get to the promise land You're gonna shake that eye's hand Your heart felt good It was drippin' pitch and made of wood And your hands and knees Felt cold and wet on the grass beneath Well outside naked, shivering, looking blue From the cold sunlight that's reflected off the moon Baby cum angels, fly around you Reminding you we used to be three and not just two And that's how the world began And that's how the world will end Well, a 3rd had just been made and we were swimming in the water Didn't know then, was it a son, was it a daughter And it occurred to me that the animals are swimming Around in the water in the oceans in our bodies And another had been found, another ocean on the planet Given that our blood is just like the Atlantic, and how Well the universe is shaped exactly like the earth If you go straight long enough you'll end up where you were And the universe is shaped exactly like the earth If you go straight long enough you'll end up where you were The universe is shaped exactly like the earth Your heart felt good It was drippin' pitch and made of wood And your hands and knees Felt cold and wet on the grass beneath Well outside naked, shiverin' looking blue From the cold sunlight that's reflected off the moon Baby cum angels, fly around you Reminding you we used to be three and not just two And that's how the world began And that's how the world will end Well, a 3rd had just been made and we were swimming in the water Didn't know then, was it a son, was it a daughter And it occurred to me that the animals are swimming Around in the water in the oceans in our bodies And another had been found, another ocean on the planet Given that our blood is just like the Atlantic, and how Well, the universe is shaped exactly like the earth If you go straight long enough you'll end up where you were And the universe is shaped exactly like the earth If you go straight long enough you'll end up where you were The universe is shaped exactly like the earth Everything that keeps me together is falling apart I've got this thing that I consider my only art of fucking people over",,
455,"You say it's not what you do, It's what you're thinking of Well I think its just an excuse, It's what you put across 'Cause I don't wanna be the one, Only overjoyed I don't wanna be the one, Making all the noise Yeah, I don't wanna be the one So make sure you're thinking it through, You've let me down again Offer me something I know you really meant 'Cause I don't wanna be the one, Only overjoyed I don't wanna be the one, Making all the noise Yeah, I don't wanna be the one, hey What you gonna offer now? I don't wanna be the one, Only overjoyed I don't wanna be the one, Making all the noise Yeah, I don't wanna be the one, hey What you gonna offer now? What you gonna offer now? This was not my idea, Don't you keep me waiting What you gonna offer now?",,
456,,,
457,,,
458,Standing on the beach With a gun in my hand Staring at the sea Staring at the sand Staring down the barrel At the Arab on the ground I can see his open mouth  But I hear no sound  I'm alive I'm dead I'm the stranger Killing an Arab I can turn  And walk away Or I can fire the gun Staring at the sky Staring at the sun Whichever I chose It amounts to the same Absolutely nothing I'm alive I'm dead I'm the stranger Killing an Arab I feel the steel butt jump  Smooth in my hand Staring at the sea Staring at the sand Staring at myself Reflected in the eyes Of the dead man on the beach The dead man on the beach I'm alive I'm dead I'm the stranger Killing an Arab,,
459,"We can never go home We no longer have one I'll help you carry the load I'll carry you in my arms The kiss of the snow The crescent moon above us Our blood is cold And we're alone But I'm alone with you Help me to carry the fire We will keep it alight together Help me to carry the fire It will light our way forever If I say shut your eyes If I say look away Bury your face in my shoulder Think of a birthday The things you put in your head They will stay here forever Our blood is cold And we're alone, love But I'm alone with you Help me to carry the fire We will keep it alight together Help me to carry the fire It will light our way forever Help me to carry the fire We will keep it alight together Now help me to carry the fire It will light up our way forever If I say shut your eyes If I say shut your eyes Bury me in suprise Where I say shut your eyes Help me to carry the fire We will keep it alight together Help me carry the fire It will light our way forever",,
460,"Blimps go 90 on with the show Couldn't you see that?  Now didn't you know?  Aerosol halos, films of the flag Rifle games for seven-year-olds What a drag Yeah now that's a drag This is not a vacation There is no place to go Weep, sad freaks of the nation Where blimps go 90 And you can't find me Senator sipping on gentleman jack Oh boy they told me now don't you look back But don't you worry I promise to not I'll join your canary court Fit into the slot Say now what have you got?  Oftentimes I'm reminded Of the sweet young days When I poured punch for the franchise And thus was knighted Got so excited Blimps go 90 on with the show Couldn't you see that?  Now didn't you know?  Hey now didn't you know",,
461,,,
462,,,
463,,,
464,,,
465,,,
466,,,
467,A green plastic watering can For a fake Chinese rubber plant In the fake plastic earth That she bought from a rubber man In a town full of rubber plans To get rid of itself It wears her out It wears her out It wears her out It wears her out She lives with a broken man A cracked polystyrene man Who just crumbles and burns He used to do surgery For girls in the eighties But gravity always wins And it wears him out It wears him out It wears him out Wears him out She looks like the real thing She tastes like the real thing My fake plastic love But I can't help the feeling I could blow through the ceiling If I just turn and run And it wears me out It wears me out It wears me out It wears me out And if I could be who you wanted If I could be who you wanted All the time All the time,,
468,"Sometimes I feel like throwing my hands up in the air I know I can count on you Sometimes I feel like saying ""Lord I just don't care"" But you've got the love I need To see me through Sometimes it seems the going is just too rough And things go wrong no matter what I do Now and then it seems that life is just too much But you've got the love I need To see me through When food is gone you are my daily meal, oh When friends are gone I know my savior's love is real Your love is real 'Cause you got the love You got the love You got the love You got the love You got the love You got the love Time after time I think ""Oh Lord what's the use?"" Time after time I think it's just no good 'Cause sooner or later in life, the things you love you loose But you got the love I need To see me through You got the love You got the love You got the love You got the love You got the love You got the love You got the love You got the love You got the love You got the love You got the love You got the love Sometimes I feel like throwing my hands up in the air 'Cause I know I can count on you Sometimes I feel like saying ""Lord I just don't care"" But you've got the love I need to see me through",,
469,,,
470,"Run like a race for family When you hear like you're alone The rusted gears of morning To faceless busy phones We gladly run in circles But the shape we meant to make is gone Love is a tired symphony Tou hum when you're awake Love is a crying baby Mama warned you not to shake Love is the best sensation  Hiding in the lion's mane So I'll clear the road, the gravel And the thornbush in your path That burns a scented oil That I'll drip into your bath The water's there to warm you And the earth is warmer  When you laugh Love is a scene I render When you catch me wide awake Love's a dream you enter Though I shake and shake and shake you Love is the best endeavor Waiting in the lion's mane",,
471,,,
472,Feeling the past moving in Letting a new day begin Hold to the time that you know You don't have to move on to let go Add to the memory you keep Remember when you fall asleep Hold to the love that you know You don't have to give up to let go Remember turning on the the night And moving through the morning light Remember how it was with you Remember how you pulled me through I remember I remember I remember I remember I remember I remember I remember I remember Feeling the past moving in Letting a new day begin Hold to the time that you know You don't have to move on to let go add to the memory you keep Remember when you fall asleep Hold to the love that you know You don't have to give up to let go remember how it was with you Remember how you pulled me through I remember feeling the past moving in Letting a new day begin Hold to the time that you know You don't have to move on to let go add to the memory you keep Remember when you fall asleep Hold to the love that you know You don't have to give up to let go remember turning on the the night And moving through the morning light Remember how it was with you Remember how you pulled me through I remember I remember I remember I remember I remember I remember I remember I remember,,
473,,,
474,,,
475,,,
476,,,
477,,,
478,,,
479,,,
480,,,
481,"Let me wrap myself around you You'll show me how I see it And when you come back in from nowhere Do you ever think of me? Your heart, not able Let me show you how much I care I need those eyes to tide me over I'll take your picture when I go Gives me strength and gives me patience But I'll never let you know I got nothing on you, babe But I always said I'll try Let me show you How much I care Sometimes it gets hard Don't you know? Don't give the ghost up Just clench your fist You should know by now You were on my list Your heart, not able Your ways - they're not able Let me show you How much I care Sometimes it gets hard And don't ya know? When you rock and roll with me There's nowhere else I'd rather be When you rock and roll with me There's nowhere else I'd rather be",,
482,,,
483,,,
484,"Chiquitita, tell me what's wrong You're enchained by your own sorrow In your eyes there is no hope for tomorrow How I hate to see you like this There is no way you can deny it I can see that you're oh so sad, so quiet Chiquitita, tell me the truth I'm a shoulder you can cry on Your best friend, I'm the one you must rely on You were always sure of yourself Now I see you've broken a feather I hope we can patch it up together Chiquitita, you and I know How the heartaches come and they go and the scars they're leaving You'll be dancing once again and the pain will end You will have no time for grieving Chiquitita, you and I cry But the sun is still in the sky and shining above you Let me hear you sing once more like you did before Sing a new song, Chiquitita Try once more like you did before Sing a new song, Chiquitita So the walls came tumbling down And your love's a blown out candle All is gone and it seems too hard to handle Chiquitita, tell me the truth There is no way you can deny it I see that you're oh so sad, so quiet Chiquitita, you and I know How the heartaches come and they go and the scars they're leaving You'll be dancing once again and the pain will end You will have no time for grieving Chiquitita, you and I cry But the sun is still in the sky and shining above you Let me hear you sing once more like you did before Sing a new song, Chiquitita Try once more like you did before Sing a new song, Chiquitita Try once more like you did before Sing a new song, Chiquitita",,
485,,,
486,,,
487,"I was a little girl alone in my little world Who dreamed of a little home for me I played pretend between the trees And fed my house guests bark and leaves And laughed in my pretty bed of green I had a dream That I could fly from the highest swing I had a dream Long walks in the dark through woods grown behind the park I asked God who I'm supposed to be The stars smiled down on me God answered in silent reverie I said a prayer and fell asleep I had a dream That I could fly from the highest tree I had a dream Now I'm old and feeling gray I don't know what's left to say about this life I'm willing to leave I lived it full and I lived it well There's many tales I've lived to tell I'm ready now, I'm ready now I'm ready now to fly from the highest wing I had a dream",,
488,"You give me a heart attack You look like the summertime You call me an artifact But I'll save that for another time I could be rich or poor I don't need anymore Keep your love inside the kitchen You can feed me anything Leave the feathers on the chicken Peel the leather from your skin I can be young or old Sweet or sad, hot or cold Man or animal, I don't care at all Find the antidote underneath the dose Man or animal, obedient Out of control I will love you more than money I will breathe you in the smoke I will drink you in my honey Sweet and golden down my throat When you're right, when you're wrong Head is near, eyes are gone You can drown my appetite I will sip your tears at night You can tie me to a chair Skin and bones, I don't care I could be rich or poor I don't need anymore Man or animal, I don't care at all Find the antidote underneath the dose Man or animal, obedient Out of control yeah Man or animal, I don't care at all Find the antidote underneath the dose Man or animal, obedient Out of control Out of control You give me a heart attack You give me a heart attack I will give you more than that I will give you more than that You give me a heart attack You give me a heart attack I will give you more than that I will give you more than that",,
489,,,
490,We suffer everyday What is it for These crams of illusion Are fooling us all And now I am wearie And I feel like I do It's only you Who can tell me apart And it's only you Who can turn my wooden heart The size of our fight It's just a dream We've cruched everything I can't see in this morning selfishly How we fell And I feel like I do It's only you Who can tell me apart And it's only you Who can turn my wooden heart Now that we've chosen to take all we can The shade of autumn will stare bitter end Years of frustration laid down side by side And It's only you Who can tell me apart And it's only you Who can turn my wooden heart It's only you Who can tell me apart And it's only you Who can turn my wooden heart,,
491,,,
492,"Just think, what if you could just, just blink yourself away? Just think, what if you could just, just blink yourself away? Jeff X can rock the mic with tooth decay I be the 5 foot 7, residing at the mecca lesson south section Used to cut cla** in the infinite pursuit of a** Back in eighty-seven, easy with the chics I was a chocolate boy Raised in the cellar with the rhythm like Ella Walking down the streets to the subway where I lay 'Til the train stop then a n**** hop Used to do the pop dance to the planet rock At the block party everybody jocked (Who me?) It's the MC sucka n****z envy I got my contract in 1993 and I shall proceed I shall, proceed And continue to rock the mic I shall, proceed And continue to rock the mic I wake up early in the morning, I mean early afternoon Break a lyrical hymn of the stem like boom I'm flyer when I'm higher put my s*** up on a tomb That n**** represented on the 28th of June I'm representing philly on the 28th of June I can make you feel that I'm a surreal cartoon With my pistol in the face of hip hop, stick in your face Because I'm on a paper chase, yes, I'm on a paper chase My Timberlands are fully laced I be the Mr. Boogeyman With records from 125th to Japan I laid them play like Johnny Hathaway And shake a hand, shake a hand Your lady tried to kick it, but I couldn't play my man My n****z is my n****z ya see, she didn't understand I shake your hand and s***'ll hit the fan, just think Just think, what? What if you could, just blink, what? Just blink yourself away? I shall, proceed And continue to rock the mic Malik be get on the mic, yo, there's too much on my mind (Say what?) Malik get on the mic, there's too much on my mind Johnny on the spot, got the rhythm and the rhyme F***in' with The Roots you know them n****z is the dime I can make a hundred yard line start to dash I can make a whole lake of fish start to splash I can make Conan and the Titans clash I can Metallica and Guns 'N Roses crash Used to smash crash parties like I was disturbed Used to make plots against the herringbone herb But now, all I do disperse the verb And like a nerd I can make you say, ""He's superb"" Word is perfect, never ever shall you misinterpret I move styles like bowels so now you know I'm worth it Direct from Philly, the lands where n****s scheme So you know I got the sheen in my gleam I shall, proceed And continue to rock the mic",,
493,,,
494,,,
495,,,
496,,,
497,,,
498,,,
499,,,
500,,,
501,,,
502,,,
503,,,
504,,,
505,,"Tell me you love me, but I've heard it before Stayin' out til the mornin', I can hear the door Tell me you're different, but you're just like the rest I can smell all the whiskey and the smoke on your breath I don't think you know this, but you're so predictable Textin' her behind my back and actin' like I don't But I already know, oh oh Yeah, I already know this 'Cause you've been talkin' in your sleep, oh oh And you've been messin' 'round on me I thought I told you once before, ooh I guess you wasn't listening I'll wait till the morning, might just let you sleep in Won't you give a warning, just know that I'm leavin' 'Cause you've been talkin' in your sleep, oh oh And you've been messin' 'round on me (on me, on me, ooh) You say that you want me, that you want me back Wanna talk to me, it's over, no, I won't do that Swear that you're different, but you're still like the rest Don't wanna talk it over, no I don't think you know this, but you're so predictable Textin' her behind my back and actin' like I don't But I already know (already know), oh oh Yeah, I already know this (know this) 'Cause you've been talkin' in your sleep, oh oh And you've been messin' 'round on me (on me, on me) I thought I told you once before, oh I guess you wasn't listening I'll wait till the morning, might just let you sleep in Won't you give a warning, just know that I'm leavin' 'Cause you've been talkin' in your sleep (in your sleep, in your sleep) And you've been messin' 'round on me (on me, on me), ooh I don't think you know this, but you're so predictable Textin' girls behind my back and actin' like you don't But I already know, oh oh Yeah, I already know 'Cause you've been talkin' in your sleep (you've been talkin' in your sleep), oh oh And you've been messin' 'round on me (and you've been messin' 'round on me) I thought I told you once before (I thought I told you once before), oh I guess you wasn't listening (I guess you wasn't listening) I'll wait till the morning (I'll wait till the morning) Might just let you sleep in (might just let you sleep in) Won't you give a warning (won't you give a warning) Just know that I'm leavin' 'Cause you've been talkin' in your sleep (your sleep, oh oh) And you've been messin' 'round on me (on me, on me, ooh)",
506,,,
507,,,
508,"Yo eh, oh eh, oh eh, oh eh, Yo eh, oh eh, oh eh, oh eh, Yo eh, oh eh, oh eh, oh eh, Yo eh, oh eh, oh eh, oh eh, Yo eh, oh eh, oh eh, oh eh, Yo eh, oh eh, oh eh, oh eh. The snow, has come down, on top of everything, The town, is alive and well without you. (She's scared) The lights, they peer out, of the leafless trees, And you won't, be alone, I am beside you. Yo eh, oh eh, oh eh, oh eh, Yo eh, oh eh, oh eh, oh eh, Yo eh, oh eh, oh eh, oh eh, Yo eh, oh eh, oh eh, oh eh. The stars in the sky illuminate below, The light is the sign that love will guide you home. The stars in the sky illuminate below, If the world were to die, the light would guide you. Tears, spilling out, across a dead end street, Your house, is a lonely box that holds you. The star, bright and loud, is in dire need, Of the fear, that is an empty fear inside you. Yo eh, oh eh, oh eh, oh eh, Yo eh, oh eh, oh eh, oh eh, Yo eh, oh eh, oh eh, oh eh, Yo eh, oh eh, oh eh, oh eh. The stars in the sky illuminate below, The light is the sign that love will guide you home. The stars in the sky illuminate below, If the world were to die, the light would guide you. The stars in the sky illuminate below, The light is the sign that love will guide you home. The stars in the sky illuminate below, If the world were to die, the light would guide you. True love, The stars in the sky illuminate below, The light is the sign that love will guide you home. The stars in the sky illuminate below, If the world were to die, the light would guide you. The stars in the sky illuminate below, The light is the sign that love will guide you home. The stars in the sky illuminate below, If the world were to die, the light would guide you. The stars in the sky illuminate below, The light is the sign that love will guide you home. (True love) The stars in the sky illuminate below, If the world were to die, the light would guide you. The stars in the sky illuminate below, The light is the sign that love will guide you home. (True love) The stars in the sky illuminate below, If the world were to die, the light would guide you.",,
509,,,
