,0,1,2,3,4
1003,,,,,
1004,"Ferie dearest, was it loe soothfast or a façade A serenade siren'd to lure Zounds! not to court me? A menad, yet the sweetest colleen Certes didst thou me unveil meekly life pristine Lorelei A poet of tragedies, scribe I lauds to Death Yet who the hell was I to dare? Lorelei Canst thou not see thou to me needful art? Canst thou not see the loss of loe painful is? Dedally didst thou perform the tragic pasquinade For all years a damndest and driegh'd accolade  Caus'd for all eyes mazed to behold a mêlee In the midst did I swainly cast thee my bouquet The one and sole faggot that feedeth the fire Bellow'd bidingly by my heart's quailing quire Lorelei A poet of tragedies, scribe I lauds to Death Yet who the hell was I to dare? Lorelei Canst thou not see thou to me needful art? Canst thou not see the loss of loe painful is? Perchance author I thee this ikon'd apologue for aught Doth the wecht burthen thee?, then bethink thine afterthought 'Tween Aether and 'Nether art thou the peerless phoenix  Prithee, darlingmost! - court me rather than the peevish prolix",,,,
1005,,,,,
1006,,,,,
1007,,,,,
1008,"They're starting to open up the sky They're starting to reach down through And it feels like we're living in that split-second of a car crash And time is slowing down And if we only had a little more time And this time is all there is Do you remember the time we... And all the times we... And should have... And were going to... I know And I know you remember How we could justify it all And we knew better In our hearts, we knew better And we told ourselves it didn't matter And we chose to continue And none of that matters anymore In the hour of our twilight And soon it will be all said and done And we will all be back together as one If we will continue at all Shame on us Doomed from the start May God have mercy on our dirty little hearts Shame on us For all we've done And all we ever were Just zeros and ones And you never get away And you never get to take the easy way And all of this is a consequence Brought on by our own hand If you believe in that sort of thing And did you ever really find When you closed your eyes Any place that was still And at peace? And I guess I just wanted to tell you As the light starts to fade That you are the reason That I am not afraid And I guess I just wanted to mention As the heavens will fall We will be together soon if we Will be anything at all Shame on us Doomed from the start May God have mercy on our dirty little hearts Shame on us For all we've done And all we ever were Just zeros and ones Shame on us (Shame on us) Doomed from the start May God have mercy on our dirty little hearts Shame on us (Shame on us) For all we have done And all we ever were Just, just zeros and ones",,,,
1009,Come catch me babe I'm fallin Come n save me baby I'm calling Come and be with me babe Come and be with me babe Come after a while Come catch a cloud babe Don't let me fade away Don't let me fade away Come catch a feeling It left a fire in me Eyes wide open I'm dreaming Free fallin baby Don't let me fall on down Free fallin baby Come touch me baby I need to be loved And come hold me babe I need to be loved I need to be loved Come touch me baby I need to be loved And come hold me babe I need to be loved I need to be loved I need to be loved I need to be lovedâ?¦3x Come catch a fire Don't let me fade away Come catch a fire babe Don't let me fade away Come catch a feeling Left a fire in me Eyes wide open I'm dreaming Free fallin baby Don't let me fall on down Free fallin baby Free fallin baby Come touch me baby I need to be loved And come hold me babe I need to be loved I need to be loved I need to be loved I need to be loved I need to be loved I need to be loved I need to be loved,,,,
1010,"Ooh, and I don't care how high you are (Ooh) yeah Two hands they take me by surprise I'm gripping on to where I think I should arrive We lie so vacant in the dark Take me now so I can wake up, and drift away And I don't care how high you are Open your mind, inhale the dark And I don't care how high you are Don't wake me up 'til we arrive And I don't, and I don't, and I don't, and I don't And I don't, and I don't, and I don't, and I don't And I don't, and I don't, and I don't, and I don't And I don't, and I don't, and I don't, and I don't And I don't care how high you are Open your mind, inhale the dark And I don't care how high you are Don't wake me up 'til we arrive",,,,
1011,,,,,
1012,"Dig The chills that you spill up my back Keep me filled with satisfaction when we're done Satisfaction of what's to come I couldn't ask for another No, I couldn't ask for another Your groove, I do deeply dig No walls, only the bridge, my supper dish My succotash wish I couldn't ask for another No, I couldn't ask for another Groove is in the heart, Groove is in the heart Groove is in the heart, Groove is in the heart Watch out! The depth of hula groove Move us to the nth hoop We're going through to, Horten hears a who I couldn't ask for another No, I couldn't ask for another DJ Soul was on a roll I been told he can't be sold Not vicious or malicious Just de-lovely and delicious I couldn't ask for another Someone's in this torso (yeah) Hot! Gotta deal you wanna know (wanna know) Dee-Liteful truly Dee-Liteful (liteful) Makin' it doin' it 'specially at show (show) Feeling kinda high like a Hendrix haze (haze) Music makes motion moves like a maze (maze) All inside of me (side) Heart especially (yeah) Help of the rhythm where I wanna be (c'mon) Flowin' glowin' with electric eyes (ha) You dip to the dive baby you'll realize (yeah) Baby you'll see the funky side of me Baby you'll see that rhythm is the key (hmm!) Get get ready with it (with it) Can't can't quit it (quit it) Stomp on the street when I hear a funk beat (beat) Playing Pied Piper Follow what's true Baby just sing about the groove (sing it) Groove is in the heart Groove is in the heart Groove is in the heart Groove is in the heart Groove is in the heart",,,,
1013,,,,,
1014,,,,,
1015,,,,,
1016,,,,,
1017,,,,,
1018,,,,,
1019,,,,,
1020,"Memory comes when memory's old  I am never the first to know  Following the stream up North  Where do people like us float  There is room in my lap  For bruises, asses, handclaps  I will never disappear  For forever, I'll be here  Whispering  Morning, keep the streets empty for me Morning, keep the streets empty for me  I'm laying down, eating snow  My fur is hot, my tongue is cold  On a bed of spider web  I think of how to change myself  A lot of hope in a one man tent  There's no room for innocence  So take me home before the storm  Velvet mites will keep us warm  Whispering  Morning, keep the streets empty for me  Morning, keep the streets empty for me  Whispering  Morning, keep the streets empty for me  Morning, keep the streets empty for me  Uncover our heads and reveal our souls  We were hungry before we were born Uncover our heads and reveal our souls  We were hungry before we were born Uncover our heads and reveal our souls  We were hungry before we were born Uncover our heads and reveal our souls  We were hungry before we were born",,,,
1021,,,,,
1022,,,,,
1023,"Rows of houses, all bearing down on me I can feel their blue hands touching me All these things into position All these things we'll one day swallow whole And fade out again and fade out This machine will, will not communicate These thoughts and the strain I am under Be a world child, form a circle Before we all go under And fade out again and fade out again Cracked eggs, dead birds Scream as they fight for life I can feel death, can see its beady eyes All these things into position All these things we'll one day swallow whole Fade out again Fade out again Immerse your soul in love Immerse your soul in love",,,,
1024,"Stealing money from the town Storm's coming, and you've been running from the dark clouds No one can catch you now It's like no one, no one knows where you came from It's like no one, no one knows where you came from I believed it, in the end I was mistaken There was a fire on the horizon Be the first one, to let you in It's like no one, no one knows where you came from It's like no one, no one knows where you came from You use Missouri outlaw Arrows wave the past behind You use Missouri outlaw Red horse chase until they die Josey Wales, you're like Josey Wales Josey Wales, you're like Josey Wales Lived forever, stripes of gold Took the living, reflect your face in every window There's nothing, to hold you down It's like no one, no one knows where you came from It's like no one, no one knows where you came from You use Missouri outlaw Arrows wave the past behind You use Missouri outlaw Red horse chase until they die Josey Wales, you're like Josey Wales Josey Wales, you're like Josey Wales You use Missouri outlaw Arrows wave the past behind You use Missouri outlaw Red horse chase until they die Josey Wales, you're like Josey Wales Josey Wales, you're like Josey Wales",,,,
1025,,,,,
1026,Always on the outside always looking in I was in this drop D metal band we called Requiem And they'd say relax But I can't be a man this far down the map I was sold for suspect drawings Underneath a makeshift awning Now I'm yours Know I'm here Read it all front and back But I can't relax With my knees on the ground and a stick in my back Sister Jack I was on the outside I was lookin' in I was in a drop D metal band we called Requiem And I can't relax With my knees on the ground and a stick in my back Sister Jack No I can't just relax Knowing that you're coming back Sister Jack,,,,
1027,"Who'll be my love  You'll be my love  You'll be my sky above  Who'll be my light  You'll be my light  You'll be my day and night  You'll be mine tonight  Ruby eekyaa.  Ehla xana, ehla xana kondamou  Ehla bruwee, maydeenabee Seesu samee ahkeeraa Ruby ruby kree Ruby my love  You'll be my love  You'll be my sky above  Ruby my light  You'll be my light  You'll be my day and night  You'll be mine tonight",,,,
1028,,,,,
1029,,,,,
1030,,,,,
1031,,,,,
1032,"I took a pill in Ibiza To show Avicii I was cool And when I finally got sober, felt ten years older But fuck it, it was something to do I'm living out in LA I drive a sports car just to prove I'm a real big baller 'cause I made a million dollars And I spend it on girls and shoes But you don't wanna be high like me Never really knowing why like me You don't ever wanna step off that roller coaster and be all alone You don't wanna ride the bus like this Never knowing who to trust like this You don't wanna be stuck up on that stage singing Stuck up on that stage singing All I know are sad songs, sad songs Darling, all I know are sad songs, sad songs I'm just a singer who already blew his shot I get along with old timers 'Cause my name's a reminder of a pop song people forgot And I can't keep a girl, no 'Cause as soon as the sun comes up I cut 'em all loose and work's my excuse But the truth is I can't open up Now you don't wanna be high like me Never really knowing why like me You don't ever wanna step off that roller coaster and be all alone You don't wanna ride the bus like this Never knowing who to trust like this You don't wanna be stuck up on that stage singing Stuck up on that stage singing All I know are sad songs, sad songs Darling, all I know are sad songs, sad songs I took a plane to my home town I brought my pride and my guitar All my friends are all gone but there's manicured lawns And the people still think I'm a star I walked around downtown I met some fans on Lafayette They said tell us how to make it 'cause we're getting real impatient So I looked 'em in the eye and said You don't wanna be high like me Never really knowing why like me You don't ever wanna step off that roller coaster and be all alone You don't wanna ride the bus like this Never knowing who to trust like this You don't wanna be stuck up on that stage singing Stuck up on that stage singing All I know are sad songs, sad songs Darling, all that I know are sad songs, sad songs",,,,
1033,,,,,
1034,,,,,
1035,,,,,
1036,,,,,
1037,,,,,
1038,"Well, I had to move fast And I couldn't with you around my neck. I said I'd send for you and I did What did you expect? My hands are sweating And we haven't even started yet. I'll go along with the charade Until I can think my way out. I know it was all a big joke Whatever it was about. Someday maybe I'll remember to forget. I'm gonna get my coat, I feel the breath of a storm. There's something I've got to do tonight, You go inside and stay warm. Has anybody seen my love, Has anybody seen my love, Has anybody seen my love. I don't know, Has anybody seen my love? You want to talk to me, Go ahead and talk. Whatever you got to say to me Won't come as any shock. I must be guilty of something, You just whisper it into my ear. Madame Butterfly She lulled me to sleep, In a town without pity Where the water runs deep. She said, ""Be easy, baby, There ain't nothin' worth stealin' in here."" You're the one I've been looking for, You're the one that's got the key. But I can't figure out whether I'm too good for you Or you're too good for me. Has anybody seen my love, Has anybody seen my love, Has anybody seen my love. I don't know, Has anybody seen my love? Well, they're not showing any lights tonight And there's no moon. There's just a hot-blooded singer Singing ""Memphis in June, "" While they're beatin' the devil out of a guy Who's wearing a powder-blue wig. Later he'll be shot For resisting arrest, I can still hear his voice crying In the wilderness. What looks large from a distance, Close up ain't never that big. Never could learn to drink that blood And call it wine, Never could learn to hold you, love, And call you mine.",,,,
1039,,,,,
1040,,,,,
1041,,,,,
1042,,,,,
1043,"Oh baby  it's cryin' time   Oh baby  I got to fly Got to try to find a way   Got to try to get away   'Cause you know I gotta get away from you babe  Oh baby the river's red, ah baby in my head There's a funny feelin' goin' on   I don't think I can hold out long And when the owls cry in the night   Oh baby, baby when the pines begin to cry   Baby, baby, baby  how do you feel?  If the river runs dry, baby, how do you feel?  Craze, baby, the rainbow's end, mmm, baby, it's just a den  For those who hide, who hide their love to depths of life  And ruin dreams that we all knew so, babe And when the owls cry in the night   And baby when the pines begin to cry   Oh baby, baby, how do you feel?  If the river runs dry, baby, how do you feel?  Baby how do you feel? Ooh yeah, brave I endure Ooh yeah, strong shields and lore And they can't hold the wrath of those who walk An' the boots of those who march Baby, through the roads of time so long ago Ooooh, yeah Ooooh Oooooh, yeah Ahhh Ahhh Ahhh Ahhh Oooooh Hooooh Hooooh Hooooh Hahhhh Hoooh hooh hoooh hah hahhh",,,,
1044,,,,,
1045,,,,,
1046,,,,,
1047,"I killed a man 'cause he killed my goat I put my hands around his throat He tried to reason with the sky and the clouds But it didn't matter, 'cause they can't hear a sound Oh Oh  Oh Oh oh oh It's just the curl of the burl It's just the curl of the burl That's just the way of the world It's just the curl of the burl Splinters in my skin, just like needles and pins I cut through the pine, love the feeling it gives Been out here for days running through these trees I'm using my hands, cuttin' through the disease Oh Oh Oh Oh oh oh It's just the curl of the burl It's just the curl of the burl That's just the way of the world It's just the curl of the burl I feed the powerless Chewed it up, spit the rest I feed the powerless Chewed it up, spit out the rest It's just the curl of the burl It's just the curl of the burl That's just the way of the world It's just the curl of the burl Oh Oh oh Oh Oh oh oh Oh Oh oh Oh Oh oh oh",,,,
1048,,,,,
1049,"If only there could be another way to do this 'Cause it feels like murder to put your heart through this I know I always said that I could never hurt you Well this is the very, very last time I'm ever going to But I know that I'll be happier And I know you will too Said, ""I know that I'll be happier And I know you will too Eventually Eventually Wish I could turn you back into a stranger 'Cause if I was never in your life, you wouldn't have to change this But I know that I'll be happier And I know you will too Said, ""I know that I'll be happier And I know you will too Eventually Eventually And I know just what I've got to do And it's got to be soon 'Cause I know that I'll be happier And I know you will too Eventually Eventually Eventually Eventually Eventually Eventually Eventually Eventually",,,,
1050,,,,,
1051,"Look at our electric guitars And, if not for the good people weeping All we'd hear is sounds of our horses dying But I'm not 'bout to start crying about it It must be fairly normal To devolve into cycloptic brooding As the genocidal massacres you rubbed Over some perceived sedition Insecurities of men messing everything up again I'll never follow no kind of master's voice The mutinous tramp of cold voltage crucifixion is my conduit I just watched my hero fail Now I'm in a dark and violent funk Every leader is a cellophane punk If you hear me say ""yeah!"" (Yeah!) ""Yeah!"" (Yeah!) ""Yeah!"" (Yeah!) ""Yeah!"" (Yeah!) There must be a softer vision that you could kick to In this aureate gloom, I assume Both sides are embarrassingly backwards in their thinking Bearing no one to side with, none I want to defend People disappear on the wrong side of this revolution When they resurface, there's a black hole in their skull People disappear on the wrong side of this revolution When they'll return, all their childhood memories are dead I'll never follow no kind of master's voice The mutinous tramp of cold vulture crucifixion is my conduit I just watched my hero fail Now I'm in a dark and violent funk Every leader is a cellophane punk If you hear me say ""yeah!"" (Yeah!) ""Yeah!"" (Yeah!) ""Yeah!"" (Yeah!) ""Yeah!"" (Yeah!) I'll never follow no kind of master's voice The mutinous tramp of cold voltage crucifixion is my conduit I just watched my hero fail Now I'm in a dark and violent funk Every leader is a cellophane punk If you hear me say ""yeah!"" (Yeah!) ""Yeah!"" (Yeah!) ""Yeah!"" (Yeah!) ""Yeah!"" (Yeah!) Yeah! I believe in witches I believe in you I believe in witches I believe in you, you, you, you, you, you, you, you I believe in witches I believe in you I believe in witches I believe in you, you, you, you, you, you, you, you, you",You and me With our long hair on the gold one After midnight we could feel it all I'd go anywhere you want to You should see There's a place I want to take you When the train comes I will hold you (When the train comes I will hold you) 'Cause you blow my mind On the bridge Levitating 'cause we want to When the unknown will surround you (When the unknown will surround you) There is no right time There is no right time The branches of the trees They will hang lower now You will grow too quick Then you will get over it The branches of the trees They will hang lower now There's a place I want to take you When the unknown will surround you There's a place I want to take you (for your heart) When the unknown will looking for you When the unknown will surround you (take my hand) As our bodies lift up slowly There's a place I want to take you (for your heart) When the unknown will looking for you (for your heart) When the unknown will surround you (take my hand) As our bodies lift up slowly There's a place I want to take you,"She looks like the moon She says, ""it's your eyes"" She sees everything She knows me too well She looks like the day She says, ""it's the light"" Something in the way, she says, ""goodbye"" And she looks like the moon So close and yet, so far She says everything She knows me too well And I can call you, ""friend"" And I can be the world Silent chatter held I won't be around And I can be a friend But I won't be around Silent chatter, bound Just don't push me out She looks like the moon She says, ""it's your eyes"" She says everything She knows me too well And I can call you, ""friend"" But I won't be around Silent chatter, bound Just don't push me out We don't have to speak tonight Just don't say, ""goodbye"" Making a home in my body Letting it grow in my body Taking these chains from my body Letting it go from my body Letting it go from me body Taking these chains from my body Is harder than you know She looks like the moon She says, ""it's your eyes"" She says everything She knows me too well And she looks like the day She says, ""it's the light"" Something in the way, she says, ""goodbye"" Just don't say goodbye I can be the world, tonight",,
1052,,,,,
1053,"Every morning I've got a new chance I want to land the part of Eddie in The Stranger       Dance 'Cause he gets to sword fight the duke He kidnaps the queen And you think the score's set but you can't truly see Til you know the two sides of Monsieur Valentine Til you know the two sides of Monsieur Valentine Every morning I pull on them pants Mmm but I don't get out so much since I acquired St. Vitus dance I turn the news on a while I practice my scene You think things are straight but they're not what they seem Til you know the two sides of Monsieur Valentine In his coat and his boots and his blackheart machine No, no one knows the two sides of Monsieur Valentine Every morning I've got a new chance I want to play the part of Eddie in The Stranger Dance He makes love to the duke He sword fights the queen He steals the whole show in his last dying scene No one sees the two sides of Monsieur Valentine No, no one sees the two sides of Monsieur Valentine No one sees the two sides of Monsieur Valentine Mmm hmmm mmm hmm hmm hmm","I was a heartbeat on the danger side Just had to see what it all was like Put your nose in that Oh oh yeah Although you try to sidestep Merchants of soul don't let Hey what you doing on the danger side Yes you're looking for us we know that's right That way you move it's all an act So get in We know you want to give in And of course we'll fix you up exact We'll mail you back Mm hmmm! Mixed up and lonely on the danger side Ralph Reed was driving Said he wants to go all night I made him wait, took my time to decide To get wise The fiends are fiendin' outside Merchants of soul so unkind Oh yeah Merchants of soul they don't mind They'll take your soul I need mine",,,
1054,"Ding-a-ling-ling-ling-ling-ling-ling-ling Boo-ba-doo-ba-doop Boo-ba-doo-ba-doop Ring ring ring ring ring ring ring banana phone Ring ring ring ring ring ring ring banana phone I've got this feeling, so appealing For us to Get together and sing. Sing! Ring ring ring ring ring ring ring banana phone Ding dong ding dong ding dong ding donana phone It grows in bunches, I've got my hunches It's the best! Beats the rest Cellular, modular, interactivodular Ring ring ring ring ring ring ring banana phone Boop-boo-ba-doo-ba-doop Ping pong ping pong ping pong ping panana phone It's no Bologna, it ain't a phony My cellular bananular phone Don't need quarters, don't need dimes To call a friend of mine Don't need coomputer or TV To have a real good time! I'll call for pizza. I'll call my cat I'll call the white house, have a chat I'll place a call around the world, operator get me Bejing-jing-jing-jing Ring ring ring ring ring ring ring banana phone Boop-boo-ba-doo-ba-doop Yin yang yin yang yin yang ying yonana phone It's a real live mama and papa phone A brother and sister and a dogaphone A grandpa phone and a grandma phone too! Oh Yeah! My cellular, bananular phone! Banana phone, ring ring ring (It's a phone with appeal) Banana phone, ring ring ring (Now you can have your phone and eat it too) Banana phone, ring ring ring (This song drives me, Bananas) Banana phone, ring ring ring Boo-ba-doo-ba-doop-doop-doop!",,,,
1055,,,,,
1056,,,,,
1057,,,,,
1058,,,,,
1059,,,,,
1060,Golden brown texture like sun Lays me down with my might she runs Throughout the night No need to fight Never a frown with golden brown Every time just like the last On her ship tied to the mast To distant lands Takes both my hands Never a frown with golden brown Golden brown finer temptress Through the ages she's heading west From far away Stays for a day Never a frown with golden brown Never a frown With golden brown Never a frown With golden brown,,,,
1061,,,,,
1062,"I walk down the staircase,  Magnetic pull. Back to the other place That I cannot go. I'm sending a chopper,  To steal you away. The pot is full,  Let me take control,  Let me take control. The pot is full Of secrets to be told,  Secrets to be told. Out of orbit And I always will. The pot is full,  Let me take control,  Let me take control. The pot is full Of secrets to be told,  Secrets to be told",,,,
1063,,,,,
1064,"I got so much to say  But I'm afraid it'll come out wrong.  I'm not akin to the Eighties thing,  Where you look after number one.  But I won't rock the boat,  Cause I'm scared what might happen.  I won't rock the boat,  Cause I'm one of the millions.  Who never seem to do anything.  (He never seems to do anything.)  I never seem to do anything.  (He never seems to do anything.)  And everytime I get the urge,  To strike out on my own,  Insecurity wraps me up,  It's cold outside the fold.  So I won't rock the boat,  Cause I'm scared what might happen.  I won't rock the boat,  Cause I'm the man who merely threatens.  Who's always saying what he's gonna do.  (He's always saying what he's gonna do.)  I'm always saying what I'm gonna do.  (He's always saying what he's gonna do.)  I'm running steady,  Oh so steady.  So safe and sound,  I could drown.  I've had my fill of living,  In my cosy armchair land,  But all my schemes come to a humiliating end.  So I won't rock the boat,  Cause I'm scared what might happen.  I won't rock the boat,  Cause I'm one of the millions,  Who's always saying what he's gonna do.  (He's always saying what he's gonna do.)  I'm always saying what I'm gonna do.  (He's always saying what he's gonna do.)  No I won't rock no boats.  (He's always saying what he's gonna do.)  Kiss goodbye to my hopes.  (He's always saying what he's gonna do.)  I won't rock no boats.  (He's always saying what he's gonna do.)  Life is easy when you're being kept afloat.  I won't rock no boats.",Fine art never moved my soul No vintage wine designer clothes But my world shakes for me My bird sings sweetly A different kind of tinsel Decorates my tree Yes my bird performs A thousand Cheshire cats Grin inside of me Yes my bird performs There she goes Shakespeare's sonnets leave me cold The drama stage and the high brow prose But my world shakes for me My bird sings sweetly The brightest fireworks Are lighting up my sky Yes my bird performs The cage is open But she's no desire to fly 'Cause my bird performs There she goes And you keep saying what you got You keep saying what you got Look out!,,,
1065,"I live my day as if it was the last Live my day as if there was no past Doin' it all nite, all summer Doin' it the way I wanna Yeah I’mma dance my heart out ’til the dawn But I won’t be done when morning comes Doin' it all nite, all summer Gonna spend it like no other It was a crush But I couldn’t, couldn’t get enough It was a rush But I gave it up It was a crush Now I might have went and said too much But that’s all it was So I gave it up I live my day as if it was the last Live my day as if there was no past Doin' it all nite, all summer Doin' it the way I wanna Yeah I’mma dance my heart out ’til the dawn But I won’t be done when morning comes Doin' it all nite, all summer Gonna spend it like no other It was a crush I kept saying I’mma stay in touch But that thing went bust So I gave it up, ooh No tricks, no bluff I’m just better off without them cuffs Yeah the sun won’t set on us Went low, went high Still waters run dry Gotta get back in the groove I ain’t ever worry Went low, went high What matters is now Getting right back in the mood I live my day as if it was the last Live my day as if there was no past Doin' it all nite, all summer Doin' it the way I wanna Yeah I’mma dance my heart out ’til the dawn But I won’t be done when morning comes Doin' it all nite, all summer Gonna spend it like no other Now I've found another crush The lush life's given me a rush Had one chance to make me blush Second time is one too late Now I've found another crush The lush life's given me a rush Had one chance to make me blush Second time is one too late I live my day as if it was the last Live my day as if there was no past Doin' it all nite, all summer Doin' it the way I wanna Yeah I’mma dance my heart out ’til the dawn But I won’t be done when morning comes Doin' it all nite, all summer Gonna spend it like no other Now I've found another crush The lush life's given me a rush Had one chance to make me blush Second time is one too late Now I've found another crush The lush life's given me a rush Had one chance to make me blush Second time is one too late",,,,
1066,"Sick of trying to find a way inside Sick and tired of all the after Sick of trying to find a way to slide Even though it always ends in laughter Its never hard to tell when things are done She looked into my eyes and a voice said run She says that I'm a mess but its alright Whether it's two weeks, two years or just tonight You can occupy my every sigh You can rent a space inside my mind At least until the price becomes too high I can find a reason that we should quit I can find a reason to do it I can find excuses for all my shit She tells me just to work right through it She's pretty and I like her but she's too well 'Cause I need red flags and long nights and she can tell Its not that its my fault its just my style Beginning with a look and then a smile You can occupy my every sigh You can rent a space inside my mind At least until the price becomes too high She don't need a thing, she don't need saving or a lay She's got all the friends around and you can hear them say He's not into you he's into the idea of? But little do they know that she's not through You can occupy my every sigh You can rent a space inside my mind At least until the price becomes too high",,,,
1067,The hunt is on to find the fox Cross patchwork fields and spiny copse Much to and froing White horses showing Their pearly teeth He lead them up into a wood Where he escape I guess he should You know he's a late starter But he's much smarter Than the rest He lead them up a garden path Such craftiness You got to laugh They got a clue man He's almost human Fox on the loose You must see him showing if you run boy run boy You must see him showing so be ready with your gun You never see the going if you take the wrong side You never see the going in the early morning sun The hunt is on to find the fox To find the fox,"Go knock them dead okay kid  I'm not a man, at least not yet  I'm not a man just a pillar of salt on the ground  Tell us your name that's what they say  I ain't got a name just a current address and I said  Know what you know  I never thought a kiss could be  I never thought a kiss could be  I never thought a kiss could be  I never thought a kiss could be so cold  So now the pissoff's taking hold  And you can tell they're all looking at you  Feel so inert it starts to hurt  So that's your name and I tell myself  Don't say that you're coming cause no you're not  Don't say that you're coming cause no you're not  Don't say that you're pleased with me cause no you're not  Don't say you're going back cause no you're not",,,
1068,,,,,
1069,,,,,
1070,"Coming out to the light of day We got many moons than a deeper place So I keep an eye on the shadow's smile To see what it has to say You and I both know Everything must go away Ah, what do you say? Spinning off, head is on my heart It's like a bit of light and a touch of dark You got sneak attacked from the zodiac But I see your eyes spark Keep the breeze and go Blow by blow and go away Oh, what do you say? Yeah, you don't know my mind You don't know my kind Dark necessities are part of my design Tell the world that I'm falling from the sky Dark necessities are part of my design Stumble down to the parking lot You got no time for the afterthought They're like ice cream for an astronaut Well that's me looking for weed Turn the corner and Find the world and show command Playing the hand Yeah, you don't know my mind You don't know my kind Dark necessities are part of my design Tell the world that I'm falling from the sky Dark necessities are part of my design Do you want this love of mine? The darkness helps to sort the shine Do you want it, do you want it now? Do you want it overtime? The darkness helps to sort the shine Do you want it, do you want it now? Pick you up like a paperback With the track record of a maniac So I'm moving in and we unpack It's the same as yesterday Honey where we roll Everything must go away Ah, what do you say? Yeah, you don't know my mind You don't know my kind Dark necessities are part of my design Tell the world that I'm falling from the sky Dark necessities are part of my design Ah-ah-ah Ah-ah Ah-ah-ah Ah-ah",,,,
1071,"We are I've come apart and you made me Float like A pretty box of your evil So tired So easy I Bleed out What the fuck were you thinking We are Gonna fall if you lead us Nowhere No wasted time I'll be a thorn in your side Till you die I'll be a thorn in your side For always If we sink We lift our love I'll be a thorn in your side Till you die I'll be a thorn in your side For always If we sink We lift our love We are Let me stop for a second Held heart Only beats in the evening Low tide Watching for flight I tell you To cut it out if you make me You know why The slowest spark is a breather How high How will you decide I'll be a thorn in your side Till you die I'll be a thorn in your side For always If we sink We lift our love I'll be a thorn in your side Till you die I'll be a thorn in your side For always If we sink We lift our love So low You keep stalling Can you not see why? Say, say, say Love was Say, say, say That you see cry A simple call seems right And I know why I'll be a thorn in your side Till you die I'll be a thorn in your side For always If we sink We lift our love I'll be a thorn in your side Till you die I'll be a thorn in your side For always If we sink We lift our love",,,,
1072,"Look, if you had one shot, one opportunity  To seize everything you ever wanted  One moment  Would you capture it or just let it slip?  Yo His palms are sweaty, knees weak, arms are heavy  There's vomit on his sweater already, mom's spaghetti  He's nervous, but on the surface he looks calm and ready  To drop bombs, but he keeps on forgettin'  What he wrote down, the whole crowd goes so loud  He opens his mouth, but the words won't come out  He's chokin', how, everybody's jokin' now  The clocks run out, times up, over, blaow! Snap back to reality, oh there goes gravity  Oh, there goes Rabbit, he choked  He's so mad, but he won't give up that easy? No  He won't have it, he knows his whole back city's ropes  It don't matter,  He's dope, he knows that, but he's broke  He's so stacked that he knows  When he goes back to his mobile home, that's when it's  Back to the lab again yo, this whole rhapsody  He better go capture this moment and hope it don't pass him  You better lose yourself in the music, the moment  You own it, you better never let it go  You only get one shot, do not miss your chance to blow  This opportunity comes once in a lifetime You better lose yourself in the music, the moment  You own it, you better never let it go  You only get one shot, do not miss your chance to blow  This opportunity comes once in a lifetime you better  The souls escaping, through this hole that it's gaping  This world is mine for the taking  Make me king, as we move toward a, new world order  A normal life is boring, but super stardom's close to post-mortem It only grows harder, only grows hotter  He blows us all over, these hoes is all on him  Coast to coast shows, he's known as the globetrotter  Lonely roads, God only knows  He's grown farther from home, he's no father  He goes home and barely knows his own daughter  But hold your nose 'cause here goes the cold water  His hoes don't want him no mo, he's cold product  They moved on to the next schmo who flows  He nose dove and sold nada  So the soap opera is told and unfolds  I suppose it's old partna, but the beat goes on  Da da dumb da dumb da da  You better lose yourself in the music, the moment  You own it, you better never let it go  You only get one shot, do not miss your chance to blow  This opportunity comes once in a lifetime You better lose yourself in the music, the moment  You own it, you better never let it go  You only get one shot, do not miss your chance to blow  This opportunity comes once in a lifetime you better  No more games, I'm a change what you call rage  Tear this motherfuckin' roof off like two dogs caged  I was playin' in the beginnin', the mood all changed  I been chewed up and spit out and booed off stage  But I kept rhymin' and stepwritin' the next cipher  Best believe somebody's payin' the pied piper  All the pain inside amplified by the fact  That I can't get by with my nine to five  And I can't provide the right type of life for my family  'Cause man, these God damn food stamps don't buy diapers  And it's no movie, there's no Mekhi Phifer, this is my life  And these times are so hard and it's getting even harder  Tryin' to feed and water my seed, plus  See dishonor caught up between bein' a father and a prima donna  Baby mama drama screamin' on and Too much for me to want to Stay in one spot,  another day of monotony Has gotten me to the point, I'm like a snail  I've got to formulate a plot fore I end up in jail or shot  Success is my only motherfuckin' option, failures not  Mom, I love you, but this trail has got to go  I cannot grow old in Salem's lot  So here I go is my shot.  Feet fail me not 'cause maybe the only opportunity that I got  You better lose yourself in the music, the moment  You own it, you better never let it go  You only get one shot, do not miss your chance to blow  This opportunity comes once in a lifetime You better lose yourself in the music, the moment  You own it, you better never let it go  You only get one shot, do not miss your chance to blow  This opportunity comes once in a lifetime you better  You can do anything you set your mind to, man",,,,
1073,,,,,
1074,,,,,
1075,,,,,
1076,,,,,
