,0,1,2,3
1186,"I awoke this morning Love laid me down by a river. Drifting I turned on upstream Bound for my forgiver. In the giving of my eyes to see your face. Sound did silence me Leaving no trace. I beg to leave, to hear your wonderous stories. Beg to hear your wonderous stories. He spoke of lands not far Or lands they were in his mind. Of fusion captured high Where reason captured his time. In no time at all he took me to the gate. In haste I quickly checked the time. If I was late I had to leave to hear your wonderous stories. Had to hear your wonderous stories. Hearing Hearing Hearing your wonderous stories. Hearing your wonderous stories. It is no lie I can see deeply into the future. Imagine everything You're close And were you there to stand So cautiously at first and then so high. As he spoke my spirit climbed into the sky. I bid it to return To hear your wonderous stories. Return to hear your wonderous stories. Hearing, Hearing, Hearing, Hearing, Hearing,",,,
1187,,,,
1188,,,,
1189,,,,
1190,"Thin hung the web like a trap in a cage, The fox lay asleep in his lair Fang's frantic paws told the tale of his sin. Far off the chase shrieked revenge. Outcast he trespassed where no wolf may tread, The last sacred haunt of the dead. He learnt of the truth which only one wolf may know, The sceptre and crown of the king. Howling for blood, One-eye leads on the pack, Plunging through forests and snow-storm. Steep rose the ridge, ghostly peaks climbed the sky, Fang sped through the jungles of ice. Hard on his tale, One-eye drew from the pack An old hero conquered by none. Steep, for too steep grew the pathway ahead Descent was the only escape A wolf never flees in the face of his foe Fang knew the price he would pay One-eye stood before him With the crown upon his head Sceptre raised to deal the deadly blow. Fang, son of great Fang, the Traitor we seek, The laws of the Brethren say this That only the King sees the Crown of the Gods And he, the Usurper must die  Snarling he tore at the throat of his foe But Fang fought the hero in vain Dawn saw the white mountain tinted with red Never would the crown leave again One-eye hid the crown and with laurels on his head Returned amongst the tribe and dwelt in peace.",,,
1191,,,,
1192,,,,
1193,,,,
1194,,,,
1195,,,,
1196,,,,
1197,,,,
1198,,,,
1199,,,,
1200,"This is a fantasy, projecting the vanity A quiet delusion, controlling me It took the best of me Dissolving my sanity A silent intrusion, destroying me When night expires across this town,  I'll light a fire to burn it down The end is here and now I'll burn it down, I'll light a fire The end is here and now Making wishes for me. Causing calamity The only solution, abandons me This is a tragedy. I meet with it gratefully It's my execution, and you're joining me When night expires across this town,  I'll light a fire to burn it down The end is here and now I'll burn it down, I'll light a fire The end is here and now I'll burn it down The end is here and now I'll burn it down I'll light a fire The end is here and now",,,
1201,,,,
1202,,,,
1203,,,,
1204,,,,
1205,"The more I fight, the more I work The more I dig into the dirt To be fed up, to be let down To somehow turn it all around But then fate knocks me to my knees And sets new heights beyond my reach Below the earth, below concrete The whole world shackled to my feet Then it falls away into the great escape Over walls and weights This anti-gravity taking over me And far below, the carnivores,  Are looking up to where I soar Above the clouds, above the storm Above the earth I am transformed The energy has set me free And pulled me through the galaxy I've risen up beyond the sky I am awake, I am alive As it falls away into the great escape Over walls and weights This anti-gravity Let it fly through the universe Into the outer space Over walls and weights This anti-gravity taking over me I won't come down If you wanna break free You know where to find me Anti-gravity",,,
1206,,,,
1207,,,,
1208,,,,
1209,"So much is going on But you can always come around Why don't you sit with me for just a little while? Tell me, what's wrong? If you just gimme all your love Gimme all you got, baby Gimme all your love Bit more So tell me what you wanna do You say to [?] that doesn't fit with you Why don't you talk to me for just a little while? I can only try to make it right If you just gimme all your love Gimme all you got, baby Gimme all your love Give me all your love Give me all you got, baby Give me all your love",,,
1210,"Mama told me when I was young ""Come sit beside me, my only son And listen closely to what I say And if you do this it'll help you some sunny day"" ""Oh, take your time, don't live too fast Troubles will come and they will pass You'll find a woman and you'll find love And don't forget, son, there is someone up above"" ""And be a simple kind of man Oh, be something you love and understand Baby be a simple kind of man Oh, won't you do this for me, son, if you can"" ""Forget your lust for the rich man's gold All that you need is in your soul And you can do this, oh baby, if you try All that I want for you, my son, is to be satisfied"" ""And be a simple kind of man Oh, be something you love and understand Baby be a simple kind of man Oh, won't you do this for me, son, if you can"" Oh yes, I will ""Boy, don't you worry, you'll find yourself Follow your heart and nothing else And you can do this, oh baby, if you try All that I want for you, my son, is to be satisfied"" ""And be a simple kind of man Oh, be something you love and understand Baby be a simple kind of man Oh, won't you do this for me, son, if you can"" Baby, be a simple, really simple man Oh, be something you love and understand",,,
1211,,,,
1212,"I know there's nothing to say Someone has taken my place When times go bad When times go rough Won't you lay me down in tall grass And let me do my stuff I know I got nothin' on you I know there's nothing to do When times go bad And you can't get enough Won't you lay me down in the tall grass And let me do my stuff One thing I think you should know I ain't gonna miss you when you go Been down so long I've been tossed around enough Awh couldn't you just Let me go down and do my stuff I know you're hopin' to find Someone who's gonna give you piece of mind When times go bad When times go rough Won't you lay me down in tall grass And let me do my stuff I'm just second hand news I'm just second hand news yeah I'm just second hand news I'm just second hand news yeah I'm just second hand news I'm just second hand news yeah I'm just second hand news I'm just second hand news yeah, yeah Yeah",,,
1213,,,,
1214,,,,
1215,,,,
1216,,,,
1217,,,,
1218,"I'm put together beautifully Big wet bottle in my fist Big wet rose in my teeth I'm a perfect piece of ass Like every Californian So tall I take over the street With high beams shining on my back A wingspan unbelievable I'm a festival, I'm a parade And all the wine is all for me And all the wine is all for me And all the wine is all for me I'm a birthday candle in a circle of black girls God is on my side 'Cause I'm the child bride I'm so sorry but the motorcade will have to go around me this time 'Cause God is on my side And I'm the child bride And all the wine is all for me And all the wine is all for me And all the wine is all for me I carry the dollhouse, safe on my shoulders Through the black city, night lights are on in the corners And everyone's sleeping upstairs All safe and sound All safe and sound, I won't the let psychos around All safe and sound, I won't let the psychos around I'm in a state, I'm in a state Nothing can touch us, my love I'm in a state, I'm in a state Nothing can touch us, my love",,,
1219,"Jan lays down and wrestles in her sleep Moonlight spills on comic books And superstars in magazines An old friend calls and tells us where to meet Her plane takes off from Baltimore And touches down on Bourbon Street We sit outside and argue all night long About a god we've never seen But never fails to side with me Sunday comes and all the papers say Ma Teresa's joined the mob And happy with her full time job Do do do do do do Am I alive or thoughts that drift away? Does summer come for everyone? Can humans do as prophets say? And if I die before I learn to speak Can money pay for all the days I lived awake But half asleep? Do do do do do do A life is time, they teach us growing up The seconds ticking killed us all A million years before the fall You ride the waves and don't ask where they go You swim like lions through the crest And bathe yourself on zebra flesh I've been downhearted baby, I've been downhearted baby, Ever since the day we met",,,
1220,,,,
1221,"I shuffle around The tectonic plates in my chest You know I gave it all Trying to match our continents To change seasonal shift To form a mutual core As fast as your fingernail grows The Atlantic ridge drifts To counteract distance You know I gave it all Can you hear the effort Of the magnetic strife Shuffling of columns To form a mutual core This eruption undoes stagnation You didn't know that I had it in me Withheld your love, an unspent capsule I didn't know you had it in you You hid the key to our continuity I didn't know you had it in you This eruption undoes stagnation You didn't know, you didn't know What you resist persists Nuance makes heat To counteract distance I know you gave it all Offered me harmony If things were done your way My Eurasian plate subsumed Forming a mutual core This eruption undoes stagnation You didn't know I had it in me Withheld your love, an unspent capsule I didn't know you had it in you This eruption undoes stagnation You didn't know I had it in me This eruption undoes stagnation You didn't know, you didn't know",,,
1222,,,,
1223,"Oh yeah Yeah, she's gotta have soul Or it won't feel right Well, just plain, clean and simple Wrapped up nice n' tight And homegrown and down-home, that makes one Cookin' up that old time, long lost recipe for me, woh It's gettin' hard to find Guess it ain't hip enough now You take an average guy, he can't identify, uh And there's a short supply of her fine, fine stuff Lemme get on, lemme get on, lemme get on some of that Shake it up, bake it up nice, uh Lemme get on, lemme get on, lemme get on all that I so love my baby's poundcake Homegrown and down-home, ooh yeah, that's the one Still cookin' with that old time, long lost recipe Lemme get on some of that Uh ah, uh ho, uh ah, uh ho I want some of that, uh ah, uh ho Gimme some of that, uh ah, uh ho ow Oh, got some real fine pound, poundcake, ah I've been out there Tried a little bit of everything But it's all sex without love I found the real thing is poundcake Homegrown and down-home, yeah that's the one Still cookin' with that old time, long lost recipe, yeah woo She's down-home and down-home, oh, that's my woman Gimme some of that of Uh ah, uh ho Uh ah, uh ho Lemme hold that Uh ah, uh ho, uh, uh ah, uh ho Homegrown and down-home, woo Come on babe Gimme some of that, gimme some of that Homegrown, way down-home, yeah Uh ah, uh ho, yeah, gimme some of that, woo C'mon baby Homegrown, homegrown, down-home",,,
1224,"Now if you're feelin' kinda low 'bout the dues you've been paying Future's coming much too slow And you want to run but somehow you just keep on stayin' Can't decide on which way to go Yeah, yeah, yeah I understand about indecision But I don't care if I get behind People livin' in competition All I want is to have my peace of mind, yeah, whoa Now you're climbin' to the top of the company ladder Hope it doesn't take too long Can'tcha you see there'll come a day when it won't matter? Come a day when you'll be gone, whoa I understand about indecision But I don't care if I get behind People livin' in competition All I want is to have my peace of mind Take a look ahead, take a look ahead, yeah, yeah, yeah, yeah Now everybody's got advice they just keep on givin' Doesn't mean too much to me Lots of people out to make-believe they're livin' Can't decide who they should be, whoa I understand about indecision But I don't care if I get behind People livin' in competition All I want is to have my peace of mind Take a look ahead, take a look ahead, look ahead",,,
1225,,,,
1226,"Lonely draw Sides grow dimmer Spellbound all I waste the hour My love is winter My love is lost Silent fog Let’s pass and wither From the cold that saws me flat My love is winter My love is lost There is love enough for the both of us There is more than prayers made To be with you My love is lost My love is winter My love is lost My love is winter There is love enough for the both of us There are more than prayers of you Sacred hold in my mirror Were you told there is no rest? My love is winter My love is lost There is love enough for the both of us There is love enough There is love There is love enough for the both of us There is love enough There is love There is love, love, love",,,
1227,,,,
1228,"Would you like to play a game of hide and seek now? If you have X-ray eyes, please promise not to peek now. Well, first we count to ten, and then we'll have some fun now Or will you fly away before we count to one now? Signal in the sky, oh. That's when you know that you have to fly - oh. Signal in the sky, oh. Let's go! You know you got a lot do. Let's go! And everything depends on you. Hey girls, hey girls, come out and play now! Or do you have to hurry off and save the day now? Can't you come over; watch a movie with your friends now? Or will you fly away before we see the end now? Signal in the sky, oh. That's when you know that you have to fly, oh. Signal in the sky, oh. Let's go! You know you got a lot do. Let's go! And everything depends on you. Power, super, super, power Signal in the sky, oh. That's when you know that you have to fly, oh. Signal in the sky, oh. Let's go! You know you got a lot do. Let's go! And everything depends on you.",,,
1229,"An old man by a seashore At the end of day Gazes the horizon With seawinds in his face Tempest-tossed island Seasons all the same Anchorage unpainted And a ship without a name Sea without a shore for the banished one unheard He lightens the beacon, light at the end of world Showing the way lighting hope in their hearts The ones on their travels homeward from afar This is for long-forgotten Light at the end of the world Horizon crying The tears he left behind long ago The albatross is flying Making him daydream The time before he became One of the world`s unseen Princess in the tower Children in the fields Life gave him it all: An island of the universe Now his love`s a memory A ghost in the fog He sets the sails one last time Saying farewell to the world Anchor to the water Seabed far below Grass still in his feet And a smile beneath his brow This is for long-forgotten Light at the end of the world Horizon crying The tears he left behind long ago So long ago So long ago This is for long-forgotten Light at the end of the world Horizon crying The tears he left behind so long ago So long ago",,,
1230,"The day that I met you girl I knew that it was something special But I couldn't put my finger on it (Fuck I can't sing whatever look) We met through mutual friends And this is where the story and confusion begin 'Cause I was in a problem but I had to pretend that I wasn't There go the police man knocking at my door Do I leave out the back and grab my wallet and coat Or do I answer real confused like ""I don't know"" Now me and she held hands and we danced, nothing more She kissed my hand a couple times, FaceTime when we're bored There's nobody at the door, man I'm so paranoid Girl you're perfect, but you're too fucking young for me And when temptation calls, I never pick up And girl, you stole my heart but you're too fucking young This is more than a crush, I just might be in love A six year difference Is a ten year sentence And with the pigment on my skin, I don't want to be another statistic You bring me joy, joy, joy, joy And you fill a void that was once missing And I can say I'm in love There go the police man knocking at my door Do I leave out the back and grab my wallet and coat Or do I answer real confused like ""I don't know"" Now me and she held hands and we danced, nothing more She kissed my hand a couple times, FaceTime when we're bored There's nobody at the door, man I'm so paranoid Girl you're perfect, but you're too fucking young for me And when temptation calls, I never pick up And girl, you stole my heart but you're too fucking young This is more than a crush, I just might be in love When you're 35, I'll be 41 And when I'm 27, you'll be 21 Yo, this is dumb And when that time comes for that 1-8, I'll probably run 'Cause I'm fucking terrified, yo this is dumb You should find someone else I'm not the one for you, shit, I'm still growing up by myself And mentally you're older than me and that shit doesn't help 'Cause if they see you with T, they'll think T needs some help So when you mention ""hang, "" I'm thinking about a tree and a belt And I don't want no relation, shit no relation Ship when my dick is longer than my intentions- Span, it's gonna suck your shit It's that kitchen fan It splattered on me like my dick in my hand What? I'm still fucking off, not good at ducking off Because I found a goose that I like, but I'm still running off She gon' want a nest, that's why I cannot get fucking caught That's a scary word, you could save that shit for the birds But I found my wings, fuck (But you're too fucking young) I really like you (And when temptation calls, I never pick up And girl, you stole my heart but you're too fucking young) Funny thing about this is By the time you hear this, I'll be in the clear It's T and Uncle Charlie (But you're too young, but you're too young, but you're too young)",,,
1231,You let me violate you You let me desecrate you You let me penetrate you You let me complicate you Help me I broke apart my insides Help me I've got no soul to sell Help me The only thing that works for me Help me get away from myself I want to fuck you like an animal I want to feel you from the inside I want to fuck you like an animal My whole existence is flawed You get me closer to god You can have my isolation You can have the hate that it brings You can have my absence of faith You can have my everything Help me Tear down my reason Help me It's your sex I can smell Help me You make me perfect Help me become somebody else I want to fuck you like an animal I want to feel you from the inside I want to fuck you like an animal My whole existence is flawed You get me closer to god Through every forest above the trees Within my stomach scraped off my knees I drink the honey inside your hive You are the reason I stay alive,,,
1232,You let me violate you You let me desecrate you You let me penetrate you You let me complicate you Help me I broke apart my insides Help me I've got no soul to sell Help me The only thing that works for me Help me get away from myself I want to fuck you like an animal I want to feel you from the inside I want to fuck you like an animal My whole existence is flawed You get me closer to god You can have my isolation You can have the hate that it brings You can have my absence of faith You can have my everything Help me Tear down my reason Help me It's your sex I can smell Help me You make me perfect Help me become somebody else I want to fuck you like an animal I want to feel you from the inside I want to fuck you like an animal My whole existence is flawed You get me closer to god Through every forest above the trees Within my stomach scraped off my knees I drink the honey inside your hive You are the reason I stay alive,,,
1233,,,,
1234,,,,
1235,,,,
1236,"Nick J, Tinashe It's the remix I don't like the way he’s looking at you I'm starting to think you want him too Am I crazy? Have I lost ya Even though I know you love me, can’t help it I turn my cheek, music up And I'm puffing my chest I'm getting ready to face you Can call me obsessed It’s not your fault that they hover I mean no disrespect It's my right to be hellish I still get jealous 'Cause you're too sexy beautiful And everybody want to taste, that’s why (that’s why) I still get jealous 'Cause you're too sexy beautiful And everybody want to taste, that’s why (that’s why) I still get jealous Listen, I'm the type to never sweat no chick Ain't nobody but you got me stressin' this way and you know Yeah, yeah Now the struggle's always real Girls be stepping in my space All up in your face, how am I supposed to feel? I turn my chin, music up And I'm puffing my chest I'm getting ready to face you Can call me obsessed It’s not your fault that they hover I mean no disrespect It's my right to be hellish I still get jealous 'Cause you're too sexy beautiful And everybody want to taste, that’s why (that’s why) I still get jealous 'Cause you're too sexy beautiful And everybody wants to taste, that’s why (that’s why) I still get jealous You're the only one invited I said there's no one else for you 'Cause you know I get excited (yeah) When you get jealous too I turn my chin, music up And I'm puffing my chest I'm turning ready to face you Can call me obsessed It’s not your fault that they hover I mean no disrespect It's my right to be hellish I still get jealous 'Cause you're too sexy beautiful And everybody want to taste, that’s why (that’s why) I still get jealous 'Cause you're too sexy beautiful And everybody wants to taste, that’s why (that’s why) I still get jealous Hey! (oh) (That's why), (that's why) I still get jealous Jealous baby, jealous baby, baby! (Oh) That's why (Nick J, Tinashe) I still get jealous (jealous, jealous, jealous)",,,
1237,You let me violate you You let me desecrate you You let me penetrate you You let me complicate you Help me I broke apart my insides Help me I've got no soul to sell Help me The only thing that works for me Help me get away from myself I want to fuck you like an animal I want to feel you from the inside I want to fuck you like an animal My whole existence is flawed You get me closer to god You can have my isolation You can have the hate that it brings You can have my absence of faith You can have my everything Help me Tear down my reason Help me It's your sex I can smell Help me You make me perfect Help me become somebody else I want to fuck you like an animal I want to feel you from the inside I want to fuck you like an animal My whole existence is flawed You get me closer to god Through every forest above the trees Within my stomach scraped off my knees I drink the honey inside your hive You are the reason I stay alive,,,
1238,,,,
1239,,,,
1240,,,,
1241,,,,
1242,,,,
1243,,,,
1244,,,,
1245,,,,
1246,"I can't get my feet up off the edge I kinda like the little rush you get When you're standing close to death Like when you're driving me crazy Hold on as we crash into the earth A bit of pain will help us suffer when you're hurt For real 'cause you were driving me crazy Bite your lips, your word's a robbery Do you grin inside, you're killing me All along we talked of forever I kinda think that we won't get better It's the longest start, but the end is not too far away Did you know, I'm here to stay We'll stagger home after midnight Sleep arm-in-arm in the stairwell We'll fall apart on the weekend These nights go on and on and on I can't keep your voice out of my head All I hear are the many echoes of The darkest words you said And it's driving me crazy I can't find the best in all of this But I'm always looking out for you 'Cause you're the one I miss And it's driving me crazy Bite your lips, your word's a robbery Do you grin inside, you're killing me All along we talked of forever I kinda think that we won't get better It's the longest start, but the end's not too far away Did you know, I'm here to stay We'll stagger home after midnight Sleep arm-in-arm in the stairwell We'll fall apart on the weekend These nights go on and on and on We'll stagger home after midnight Sleep arm-in-arm in the stairwell We'll fall apart on the weekend These nights go on and on and on We'll stagger home after midnight Sleep arm-in-arm in the stairwell We'll fall apart on the weekend These nights go on and on and on We'll stagger home after midnight Sleep arm-in-arm in the stairwell We'll fall apart on the weekend These nights go on and on and on",,,
1247,,,,
1248,"Is there anybody going to listen to my story All about the girl who came to stay? She's the kind of girl You want so much, it makes you sorry Still you don't regret a single day Ah, girl, girl When I think of all the times I tried so hard to leave her She will turn to me and start to cry And she promises the earth to me And I believe her After all this time I don't know why Ah, girl, girl She's the kind of girl who puts you down When friends are there You feel a fool When you say she's looking good She acts as if it's understood She's cool, ooh, ooh, ooh Girl, girl, girl Was she told when she was young That pain would lead to pleasure? Did she understand it when they said That a man must break his back To earn his day of leisure? Will she still believe it when he's dead? Ah, girl, girl, girl Ah, girl, girl","I want you I want you so bad I want you I want you so bad It's driving me mad It's driving me mad I want you I want you so bad, babe I want you I want you so bad It's driving me mad It's driving me mad I want you I want you so bad I want you I want you so bad It's driving me mad It's driving me mad I want you I want you so bad, babe I want you I want you so bad It's driving me mad It's driving me mad She's so heavy Heavy, heavy, heavy, heavy I want you I want you so bad I want you I want you so bad It's driving me mad It's driving me mad I want you I want you so bad, babe I want you You know I want you so bad It's driving me mad It's driving me mad Yeah, she's so heavy",,
1249,,,,
1250,,,,
1251,,,,
1252,,,,
1253,,,,
1254,"I cannot disguise All the stomach pains And the walking of the canes When you, do come out And you whisper up to me In your life of tragedy But I cannot grow Till you eat the last of me Oh when will I be free And you, a parasite Just find another host Just another fool to roast Cause you My tapeworm tells me what to do You My tapeworm tells me where to go Pull the tapeworm out of your ass, Hey Pull the tapeworm out of your ass, Hey Pull the tapeworm out of your ass, Hey Pull the tapeworm out of your ass, Hey I cannot deny All the evil traits And the filling of the crates When you, do come out And you slither up to me In your pimpin' majesty But I cannot grow Till you eat the last of me Oh when will I be free And you, a parasite Just find another host Just another stool to post Cause you My tapeworm tells me what to do You My tapeworm tells me where to go Pull the tapeworm out of your ass, Hey Pull the tapeworm out of your ass, Hey Pull the tapeworm out of your ass, Hey Pull the tapeworm out of your ass, Hey Pull the tapeworm out of me? I'm just sitting in my room With a needle in my hand Just waiting for the tomb Of some old dying man Sitting in my room With a needle in my hand Just waiting for the tomb Of some old dying man? Cause you My tapeworm tells me what to do You My tapeworm tells me where to go Pull the tapeworm out of your ass, hey Pull the tapeworm out of your ass, hey Pull the tapeworm out of your ass, Hey Pull the tapeworm out of your ass, Hey Hey, hey, hey, hey",,,
1255,"Have a heart, have a heart, have a heart Sixteen six six six like the pentagon We are the river flow And you can never know You're just a weatherman We make the wind blow Keep thinking about every straight face yes Wonder what your boyfriend thinks about your braces What about them I'm all about them Six such straight As Cut em in the bathroom So this is it then? You're here to win friends Click click saddle up see you on the moon then  And all our old friends Pick up their phones then Ring ring call them up Tell them about the new trends Have a heart, have a heart, have a heart Sixteen six six six and we fell apart We form a tarot pack And I'm aware of that But we could fist fight drunk like the parent trap Keep thinking about every straight face yes Wonder what your boyfriend thinks about your braces We never blink see And you can see me We fell asleep in the middle of the fury So this is it then? You're here to win friends Click click saddle up see you on the moon then  And all our old friends Pick up their phones then Ring ring call them up Tell them about the new trends So this is it then? You're here to win friends Click click saddle up see you on the moon then  And all our old friends Pick up their phones then Ring ring call them up Tell them about the new trends Have a heart, have a heart, have a heart Sixteen six six six like the pentagon We are the river flow And you can never know You're just a weatherman We make the wind blow Keep thinking about every straight face yes Wonder what your boyfriend thinks about your braces What about them I'm all about them Six such straight As Cut em in the bathroom So this is it then? You're here to win friends Click click saddle up see you on the moon then  And all our old friends Pick up their phones then Ring ring call them up Tell them about the new trends So this is it then? You're here to win friends Click click saddle up see you on the moon then  And all our old friends Pick up their phones then Ring ring call them up Tell them about the new trends",,,
1256,I'm on a straight line when a man comes around And he got lines in the suit Coming out to make us moot I'm moving on now if I like it or not He says I've got nowhere to go Tell me something I don't know He's painting it out like I don't want to know The picture has come down I'm taking it off and throwing it out The picture is about what could have been easier The picture is coming around now How come I feel so washed up At such a such a tender age now How come I feel so washed up The picture is coming around now It could have been easier At such a such a tender age I'm listening to the comforting sound Of some kind of work being done outside Of sounds from next door the walls don't hide I'm listening to mountain to sound And the way it's panned is cool But when I get back home to you There's got to be something more than that too The human resource clerk Has two cigarettes and back to work She eats right but hurts And she says it could have been good by now It could have been more than a wage yeah How come she feels so washed up At such a such a tender age now It could have been easier It could have been more than a wage How come she feels so washed up at such a tender age I'm on a straight line and a man comes around And I got nowhere to go Come back and tell something I don't know,,,
1257,,,,
1258,,,,
1259,You and me  Meant to be  Immutable  Impossible  It's destiny  Pure lunacy  Incalculable  Inseparable  And for the last time  You're everything that I want and asked for  You're all that I dream  Who wouldn't be the one you love  Who wouldn't stand inside your love  Protected and the lover of  A pure soul  And beautiful  You  Don't understand  Don't fear me now  I will breath  For the both of us  Travel the world  Traverse the skies  Your home is here  Within my heart  And for the first time  I feel as though I am reborn in my mind  Recast as child and mystic sage  Who wouldn't be the one you love  Who wouldn't stand inside your love  For the first time  I'm telling how much I need and bleed for  Your every move and waking sound in my time  I'll wrap my wire around your heart  And your mind  You're mine forever now  Who wouldn't be the one you love and live for  Who wouldn't stand inside your love and die for  Who wouldn't be the one you love,,,
1260,,,,
1261,,,,
1262,"So am I good or bad The way that things did turn out I did only make you sad And we cried and we cried on the phone Oh but in my mind You were never that all alone Oh you were majesty Your robes were heavy And your longing was a cutting from bone So am I, am I good or bad Could only awake your anger I could only make you mad Now was that how you showed me That you were still so young and bold Anyway, those fights did drive me And I was dying of thirst and I wasn't growing old Oh you were majesty Your robes were heavy And your robes were very cold Oh oh oh majesty, oh But in my mind I could still climb inside your bed And I could be victorious Still the only man To pass through the glorious arch of your head, oh Oh you were majesty Your robes were heavy And your treats were very red Oh you were majesty Now it's like I said That spirit, it's now dead Oh oh oh majesty, oh",,,
1263,,,,
1264,,,,
1265,,,,
1266,,,,
1267,,,,
1268,,,,
1269,,,,
1270,,,,
1271,,,,
1272,,,,
1273,"------------ I saw you walking down our street Well you looked quite neat Baggy jeans and long blond hair Without a care in the world What happened to the attitude you used to have at school What happened to the attitude when you broke all the rules I saw you just the other week But we did not speak You turned your back and flicked your hair As if you did not care Well I don't care where you come from I don't give a damn Well I don't care where you come from It's all a sham You're so special You're so special She sings Get on, get on, get on, get on 'the groovy train' Get on, get on, get on, get on 'the groovy train' Repeat",,,
1274,,,,
1275,"In a dark room we fight, make up for our love I've been thinking, thinking about you, about us And we're moving slow, our hearts beat so fast I've been dreaming, dreaming about you, about us Hey, hey, hey, hey My head is a jungle, jungle My head is a jungle, jungle My head is a jungle, jungle My head, oh I was speaking soft, see the pain in your eyes I've been feeling, feeling for you, my love And our bodies are tired, our shadows will dance I've been aching, aching for you, my love My head is a jungle, jungle My head is a jungle, jungle My head is a jungle, jungle My head, oh My love is wasted, sorry for this I never meant to be Hurting ourselves, hurting ourselves And I'm complicated, you won't get me out of trouble Understanding myself, understanding myself And my love is wasted, sorry for this I never meant to be Hurting ourselves, hurting ourselves And I'm complicated, you won't get me out of trouble Understanding myself, understanding myself My head is a jungle, jungle My head is a jungle, jungle My head is a jungle, jungle My head, oh, oh, oh, oh, oh Oh, (My head is a jungle) Oh, (My head is a jungle) Oh, (My head is a jungle) Oh",,,
1276,I thought . . .you'd be out of my mind And i'd finally found a way to Learn to live without you I thought . . .it was just a matter of time Till I had a hundred reasons Not to think about you But it's just not so and after all this time I still can't let go I've still got your face Painted on my heard Carved upon my soul Etched upon my memory . . .baby And I've got your kiss Still Burning on my lips The touch of her fingertips Is left so deep inside of me . . .baby I was trying Everything that I can To get my heart to forget you But it just can't seem to I guess it's just no use In every part of me is still a part of you And I've still got your face Painted on my heart Carved upon my soul Etched upon my memory . . .baby And I've got your kiss Still Burning on my lips The tough of her fingertips Is left so deep inside of me . . .baby I've still got your face Painted on my heart Painted on my heart Painted on my heart . . .baby Something in your eyes keeps haunting Me I'm trying to forget you But I know there ain't no wayto Chase you from my mind I've still got your face Painted on my heart Carved upon my soul Etched upon my memory . . .baby And I've got your kiss Still Burning on my lips The touch of her fingertips Is left so deep inside of me . . .baby I've still got your face I've still got your face Painted on my heart Painted on my h-e-a-are-t Baby Come on Come on Come on Come on Baby Come on Come on Baby Come on Come on Baby On my h-e-a-are-t I've still got your face Painted on my heart,,,
1277,,,,
1278,"Yesterday, when it seemed so cool When I walked you home, kissed goodnight I said, ""It's love"", you said, ""Alright"" It's funny how, I could never cry Until tonight, when you pass by Hand in hand with another guy You're dressed to kill and guess who's dying Dance away the heartache Dance away the tears Dance away the heartache Dance away the fear Dance away Loneliness is a crowded room Full of open hearts turned to stone All together, all alone All at once my whole world had changed Now I'm in the dark, off the wall Lit the strobe light up the wall I close my eyes and dance till dawn Dance away the heartache Dance away the tears Dance away the heartache Dance away the fear Dance away, dance away, dance away Now I know I must walk the line Until I find an open door Off the street or onto the floor There was I, many times a fool I hoped and prayed but not too much Out of reach is out of touch All the way is far enough Dance away the heartache Dance away the tears Dance away the heartache Dance away the fears Dance away the heartache Dance away the tears Dance away the heartache Dance away the fears Dance away the heartache Dance away the tears Dance away the heartache Dance away the fears",,,
1279,,,,
1280,,,,
1281,,,,
1282,,,,
1283,"""A"" is for ""Apple""  ""B"" is for ""Balloons""  ""C"" is for ""Crayons""  ""D"" is for ""Drum""  Like my scrotum here it is in a nutshell  One thousand nine hundred and seventy-two  That's the year I got here when my dear mother's water blew  Not really realizing the prize that's been begot to her  The bona fide lo-fi high-octane philosopher  Genius with a penis the few the proud the me  I liked me so much I had to buy the company  Soul for sale sold to Satan for a hell of a lotta luck  I'm hard to come by like a straight guy working at Starbucks  Thank the thinkers that think they thunk the thoughts that theorized  Idolized or despised bet I'm gettin' recognized  Mount Rushmore it? No ignore it can't rock with no big head  Half of the people want me half of the people want me dead  I am the Angel of Def with my rhymes against humanity  Teeter-tottering between brilliance and insanity  The one part the Fuehrer the one part the Pope  It's the inevitable return baby of the Great White Dope  Conclusions you drew proportions you blew  Lost son of Iggy? False Bigger nose than Ziggy? True  Yes my name is Jimmy Pop no my pop's name is Dick  Don't admit to kick it slick you thick derelict critic  Put down for missed notes put up with misquotes  Don't want the whole story? Should have bought the Cliff Notes  Like Fingerpainting 101 give me no credit for having class  One thumb on the pulse of the nation one thumb in your girlfriend's ass  Written on written off scoff callin' me a joke  I don't think that I'm a sell-out but I do ""Enjoy Coke!""  I struck gold but never took it for granite that's how I planned it so can it  Around the planet fans demand it and you'll never understand it  When I die no lie plan on mass pandemonium  They may display my brain in a pickle jar at the Smithsonian  The one part the Fuehrer the one part the Pope  It's the inevitable return baby of the Great White Dope  One part the Fuehrer one part the Pope  The inevitable return of the Great White Dope  One part the Fuehrer one part the Pope  The inevitable return of the Great White Dope  One part the Fuehrer one part the Pope  The inevitable return of the Great White Dope  One part the Fuehrer one part the Pope  The inevitable return of the Great White Dope  Great White Dope  Great White Dope  Great White Dope  Great White Dope",,,
1284,,,,
1285,,,,
