,0,1,2,3,4
1105,,,,,
1106,,,,,
1107,"Te prefiero Fuera de foco Inalcanzable, hey Yo te prefiero Irreversible Casi intocable, hey Tus ropas caen lentamente Soy un espía, un espectador Y el ventilador desgarrándote Sé que te excita pensar hasta donde llegaré Es difícil de creer Creo que nunca lo podré saber Solo así yo te veré A través de mi persiana americana, eh Tus ropas caen lentamente Soy un espía, un espectador Y el ventilador desgarrándote Sé que te excita pensar hasta donde llegaré Es difícil de creer Creo que nunca lo podré saber Sólo así yo te veré A través de mi persiana americana, hey Lo que pueda suceder Las desfuerzas para comprender Solo así yo te veré A través de mi persiana americana ¡woo! Ouh, difícil de creer (difícil de creer) Lo que nunca lo podré saber Solo así yo te veré A través de mi persiana americana, hey",,,,
1108,,,,,
1109,,,,,
1110,"Maybe we believe She was ready to go In the morning light Maybe you believe That she was made of gold In the east where you killed her You lead us When you need to feed us You comfortably delete us When you need your fetus, You cheat us when you feed us with the lie, Stars look out and, Cheat us when you feed us with the lie, Stars look out, Goodbye, goodbye, She speaks unrehearsed Languages from skin In the morning light Painting shadows on the faces of the dead In front of their windows, You cheat us when you feed us with the lie, Stars look out and, Cheat us when you feed us with the lie, Before its too late, Do you know that life is ending, As we go, the dots connecting, We had our chance to save the garden, As it dies, our souls will harden, With these words chastising your conscience Were breaking through and praying for transcendence. But you deceived us all now, You cheat us when you feed us with the lie, Stars look out and, Cheat us when you feed us with the lie, Stars look out, Cheat us when you feed us with the lie, Stars look out and, Cheat us when you feed us with the lie, Stars look out.",,,,
1111,,,,,
1112,,,,,
1113,"Let's go for a drive, see the town tonight There's nothing to do but I don't mind when I'm with you This town's so strange they built it to change And while we sleep we know the streets get rearranged My old friends, we were so different then Before your war against the suburbs begin Before it began Now the music divides us into tribes You grew your hair so I grew mine You said the past won't rest Until we jump the fence and leave it behind My old friends, I can remember when You cut your hair, I never saw you again Now the cities we live in could be distant stars And I searched for you in every passing car The night's so long Yeah the night's so long I've been living in the shadows of your song Living in the shadows of your song In the suburbs I, I learned to drive You told me we would never survive, So grab your mother's keys, we leave tonight But you started a war that we can't win We keep erasing all the streets we grew up in Now the music divides us into tribes Choose your side, I'll choose my side All my old friends they don't know me now All my old friends are staring through me now All my old friends they don't know me now All my old friends they don't know me now All my old friends, they",,,,
1114,,,,,
1115,,,,,
1116,,,,,
1117,,,,,
1118,,,,,
1119,,,,,
1120,,,,,
1121,,,,,
1122,"In my eyes, indisposed In disguises no one knows Hides the face, lies the snake The sun in my disgrace Boiling heat, summer stench 'Neath the black the sky looks dead Call my name through the cream And I'll hear you scream again Black hole sun Won't you come And wash away the rain Black hole sun Won't you come Won't you come (won't you come) Stuttering, cold and damp Steal the warm wind tired friend Times are gone for honest men And sometimes far too long for snakes In my shoes, a walking sleep And my youth I pray to keep Heaven sent hell away No one sings like you anymore Black hole sun Won't you come And wash away the rain Black hole sun Won't you come Won't you come Black hole sun Won't you come And wash away the rain Black hole sun Won't you come Won't you come (black hole sun, black hole sun) Won't you come (black hole sun, black hole sun) Won't you come (black hole sun, black hole sun) Won't you come (black hole sun, black hole sun) Hang my head, drown my fear Till you all just disappear Black hole sun Won't you come And wash away the rain Black hole sun Won't you come Won't you come Black hole sun Won't you come And wash away the rain Black hole sun Won't you come Won't you come (black hole sun, black hole sun) Won't you come (black hole sun, black hole sun) Won't you come (black hole sun, black hole sun) Won't you come (black hole sun, black hole sun) Won't you come (black hole sun, black hole sun) Won't you come (black hole sun, black hole sun) Won't you come Won't you come",,,,
1123,,,,,
1124,,,,,
1125,"Ha-ha-haunted The throat is deep and the mouth is wide Saw some things on the other side Made me promise to never tell But you know me, I can't help myself Now I've got something you have to see They put something inside of me The smile is red and its eyes are black I don't think I'll be coming back I don't believe it I had to see it I came back haunted I came back haunted I said goodbye but I I had to try I came back haunted C-C-C-came back haunted Everywhere now reminding me I am not who I used to be I'm afraid this has just begun Consequences for what I've done, yeah I don't believe it I had to see it I came back, I came back haunted C-C-C-came back haunted I said goodbye but I I had to try I came back, I came back haunted I C-C-C-came back haunted I don't believe it I had to see it I came back,  I came back haunted C-C-C-came back haunted I said goodbye but I I had to try I came back, I came back haunted C-C-C-came back haunted They tried to tell me but I I couldn't stop myself and I I came back, I came back haunted C-C-C-came back haunted Just can't Stop Came back ha-ha-haunted Just can't Stop Came back ha-ha-haunted Just can't Stop Came back ha-ha-haunted Just can't Stop Came back ha-ha-haunted Just can't Stop Came back ha-ha-haunted Just can't Stop Came back ha-ha-haunted Just can't Stop Came back ha-ha-haunted Just can't Stop Came back ha-ha-haunted Just can't Stop Came back ha-ha-haunted Just can't Stop",,,,
1126,,,,,
1127,"""Me totemo utsukushii desu ne Totemo utsukushii me wa shitemasu"" It's easy to see, it's easy to see To see only white where colour should be It's easy to feel, it's easy to feel But it's not good enough, even though it's real Oh please stay away And then we can drink some Ocean Spray Oh please stay away And then we can drink some Ocean Spray It's easy to breathe, it's easy to grieve To breathe only air where life should be It's easy to laugh, it's easy to cry To cry so so hard that it can't be denied Oh please stay awake And then we can drink some Ocean Spray Oh please stay awake And then we can drink some Ocean Spray Oh please stay awake And then we can drink some Ocean Spray Oh please stay awake And then we can drink some Ocean Spray",,,,
1128,"Falling, I'm falling Have you ever walked through a room But it was more like the room passed around you Like there was a leash around your neck that pulled you through Have you ever been at someplace Recognizing everybody's face Until you realized that there was no one there you knew Well I know Some days, my soul's confined and out of mind Sleep forever Some days, I'm so outshined and out of time Have you ever Falling, I'm falling Have you ever buried your face in your hands 'Cause no one around you understands Or has the slightest idea what it is that makes you be Have you ever felt like there was more Like someone else was keeping score And what could make you whole was simply out of reach Well I know Someday I'll try again and not pretend This time forever Someday I'll get it straight but not today Have you ever Falling, I'm falling Some days, my soul's confined and out of mind Sleep forever Some days, my darkest friend is me again Have you ever Someday I'll try again and not pretend This time forever Someday I'll get it straight but not today Have you ever When the truth walks away Everybody stays 'Cause the truth about the world is that crime does pay So if you walk away Who is gonna stay 'Cause I'd like to think the world is a better place When the truth walks away Everybody stays 'Cause the truth about the world is that crime does pay So if you walk away Who is gonna stay 'Cause I'd like to make the world be a better place When the truth walks away Everybody stays 'Cause the truth about the world is that crime does pay So if you walk away Who is gonna stay 'Cause I'd like to think the world is a better place I'd like to leave the world as a better place I'd like to think the world",,,,
1129,,,,,
1130,"Think I'm going for a walk now I feel a little unsteady I don't want no one to follow me Except maybe you I could make you happy, you know If you weren't already I could do a lot of things And I do Tell you the truth I prefer the worst of you Too bad you had to have a better half She's not really my type But I think you two are forever And I hate to say it, but you're perfect together So fuck you And your untouchable face Fuck you For existing in the first place And who am I? That I should be vying for your touch I said who am I? I bet you can't even tell me that much 2:30 in the morning and my gas tank will be empty soon Neon sign on the horizon Rubbing elbows with the moon Safe haven of the sleepless Where the deep fryer's always on Radio is counting down top 20 country songs Out on the porch the fly strip is Waving like a flag in the wind You know I really don't look forward To seeing you again You look like a photograph of yourself Taken from far far away I won't know what to do and I won't know what to say Except fuck you And your untouchable face Fuck you For existing in the first place And who am I? That I should be vying for your touch I said who am I? I bet you can't even tell me that much I see you when I'm so perplexed What was I thinking What will I think of next Where can I hide? In the back room there's a lamp That hangs over the pool table And the fan that's on it swings Gently side to side There's a changing constellation Of balls as we are playing I see Orion and say nothing The only thing I can think of saying is Fuck you And your untouchable face Fuck you For existing in the first place And who am I? That I should be vying for your touch I said who am I? I bet you can't even tell me that much And who am I? I bet you can't even tell me that much I said who am I? Somebody just tell me that much I said who am I? Somebody just tell me that much And who am I? Somebody just tell me that much Who am I? Somebody, somebody just tell me that much Said oh oh oh",,,,
1131,,,,,
1132,,,,,
1133,"Crying, crying over you Intensify security Break the chains that hold me down No chance for sanity around here Cause I ain't gonna be your fool no more Another mask of innocence You hide away for convenience It's just a change of attitude oh yeah, yeah 'Cause I ain't gonna be your fool no more 'Cause I ain't crying, crying over you All you ever want me to do Crying over you You never seem to state your case You always make me lose it, lose it I'm getting tired of running the race oh yeah, yeah 'Cause I ain't gonna be your fool no more 'Cause I ain't crying, crying over you All you ever want me to do Crying over you Yeah Nothing's gonna change my direction 'Cause I ain't gonna cry Crying, crying over you All you ever want me to do Crying over you, oh no, oh no Crying, crying over you All you ever want me to do Crying over you, oh no, oh no, oh no",,,,
1134,,,,,
1135,,,,,
1136,,,,,
1137,"Sappy pathetic little me That was the girl I used to be You had me on my knees I'd trade you places any day I'd never thought you could be that way But you looked like me on Sunday You came in with the breeze On Sunday morning You sure have changed since yesterday Without any warning I thought I knew you I thought I knew you I thought I knew you well, so well You're trying my shoes on for a change They look so good but fit so strange Out of fashion, so I can complain You came in with the breeze On Sunday morning You sure have changed since yesterday Without any warning I thought I knew you I thought I knew you I thought I knew you well, so well I know who I am, but who are you? You're not looking like you used to You're on the other side of the mirror So nothing's looking quite as clear Thank you for turning on the lights Thank you, now you're the parasite I didn't think you had it in you And now you're looking like I used to! You came in with the breeze On Sunday morning You sure have changed since yesterday Without any warning And you want me badly Because you cannot have me I thought I knew you But I've got a new view I thought I knew you well, oh well On Sunday morning And I don't want it Sunday morning I thought I knew you Sunday morning Oh you want me badly Can have it Sunday morning Sunday morning Sunday morning",,,,
1138,,,,,
1139,"Lying in my bed I hear the clock tick, And think of you Caught up in circles confusion-- Is nothing new Flashback--warm nights-- Almost left behind Suitcases of memories, Time after-- Sometimes you picture me-- I'm walking too far ahead You're calling to me, I can't hear What you've said-- Then you say--go slow-- I fall behind-- The second hand unwinds If you're lost you can look--and you will find me Time after time If you fall I will catch you--I'll be waiting  Time after time After my picture fades and darkness has  Turned to gray Watching through windows--you're wondering If I'm OK Secrets stolen from deep inside The drum beats out of time-- If you're lost you can look--and you will find me Time after time If you fall I will catch you--I'll be waiting  Time after time You said go slow-- I fall behind The second hand unwinds-- If you're lost you can look--and you will find me Time after time If you fall I will catch you--I'll be waiting  Time after time Time after time... Time after time... Time after time... Time after time...",,,,
1140,,,,,
1141,,,,,
1142,,,,,
1143,"Remembering me, discover and see All over the world, she's known as a girl To those who are free, the mind shall be key Forgotten as the past, 'cause history will last God is a girl, wherever you are Do you believe it, can you receive it? God is a girl, whatever you say Do you believe it, can you receive it? God is a girl, however you live Do you believe it, can you receive it? God is a girl, she's only a girl Do you believe it, can you receive it? She wants to shine, forever in time She is so driven, she's always mine Clearly and free, she wants you to be A part of the future, a girl like me There is a sky, illuminating us Someone is out there, that we truly trust There is a rainbow, for you and me A beautiful sunrise, eternally God is a girl, wherever you are Do you believe it, can you receive it? God is a girl, whatever you say Do you believe it, can you receive it? God is a girl, however you live Do you believe it, can you receive it? God is a girl, she's only a girl Do you believe it, can you receive it?",,,,
1144,,,,,
1145,,,,,
1146,,,,,
1147,,,,,
1148,,,,,
1149,"Put your make-up on Get your nails done Curl your hair Run the extra mile Keep it slim so they like you, do they like you? Get your sexy on Don't be shy, girl Take it off This is what you want, to belong, so they like you Do you like you? You don't have to try so hard You don't have to, give it all away You just have to get up, get up, get up, get up You don't have to change a single thing You don't have to try, try, try, try You don't have to try, try, try, try You don't have to try, try, try, try You don't have to try You don't have to try Mm, mm Get your shopping on, at the mall, max your credit cards You don't have to choose, buy it all, so they like you Do they like you? Wait a second, Why, should you care, what they think of you When you're all alone, by yourself, do you like you? Do you like you? You don't have to try so hard You don't have to, give it all away You just have to get up, get up, get up, get up You don't have to change a single thing You don't have to try so hard You don't have to bend until you break You just have to get up, get up, get up, get up You don't have to change a single thing You don't have to try, try, try, try You don't have to try, try, try, try You don't have to try, try, try, try You don't have to try You don't have to try, try, try, try You don't have to try, try, try, try You don't have to try, try, try, try You don't have to try You don't have to try Mm, mm You don't have to try so hard You don't have to, give it all away You just have to get up, get up, get up, get up You don't have to change a single thing You don't have to try, try, try, try You don't have to try, try, try, try You don't have to try You don't have to try Take your make-up off Let your hair down Take a breath Look into the mirror, at yourself Don't you like you? 'Cause I like you",,,,
1150,,,,,
1151,"Welcome to the Grand illusion Come on in and see what's happening Pay the price, get your tickets for the show The stage is set, the band starts playing Suddenly your heart is pounding Wishing secretly you were a star. But don't be fooled by the radio The TV or the magazines They show you photographs of how your life should be But they're just someone else's fantasy So if you think your life is complete confusion Because you never win the game Just remember that it's a Grand illusion And deep inside we're all the same.  We're all the same So if you think your life is complete confusion Because your neighbors got it made Just remember that it's a Grand illusion And deep inside we're all the same.  We're all the same America spells competition, join us in our blind ambition Get yourself a brand new motor car Someday soon we'll stop to ponder what on Earth's this spell we're under We made the grade and still we wonder who the hell we are",,,,
1152,,,,,
1153,"Listen to the girl As she takes on half the world Moving up and so alive In her honey dripping beehive Beehive It's good, so good, it's so good So good Walking back to you Is the hardest thing that I can do That I can do for you For you I'll be your plastic toy I'll be your plastic toy For you Eating up the scum Is the hardest thing for Me to do Just like honey  Just like honey  Just like honey  Just like honey  Just like honey  Just like honey  Just like honey  Just like honey  Just like honey  Just like honey  Just like honey  Just like honey  Just like honey  Just like honey  Just like honey  Just like honey Just like honey",,,,
1154,,,,,
1155,,,,,
1156,,,,,
1157,,,,,
1158,,,,,
1159,,,,,
1160,,,,,
1161,"I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down He drinks a Whiskey drink, he drinks a Vodka drink He drinks a Lager drink, he drinks a Cider drink He sings the songs that remind him of the good times He sings the songs that remind him of the best times (Oh Danny Boy, Danny Boy, Danny Boy) I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down He drinks a Whiskey drink, he drinks a Vodka drink He drinks a Lager drink, he drinks a Cider drink He sings the songs that remind him of the good times He sings the songs that remind him of the best times (Don't cry for me, next door neighbour) I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down I get knocked down, (we'll be singing) but I get up again You are never gonna keep me down (when we're winning) I get knocked down, (we'll be singing) but I get up again You are never gonna keep me down (ooh) I get knocked down, (we'll be singing) but I get up again You are never gonna keep me down (when we're winning) I get knocked down, (we'll be singing) but I get up again You are never gonna keep me down (ooh) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (when we're winning) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (ooh) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (when we're winning) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (ooh) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (when we're winning) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (ooh) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (when we're winning) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (ooh) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (when we're winning) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (ooh) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (when we're winning)",,,,
1162,"I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down He drinks a Whiskey drink, he drinks a Vodka drink He drinks a Lager drink, he drinks a Cider drink He sings the songs that remind him of the good times He sings the songs that remind him of the best times (Oh Danny Boy, Danny Boy, Danny Boy) I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down He drinks a Whiskey drink, he drinks a Vodka drink He drinks a Lager drink, he drinks a Cider drink He sings the songs that remind him of the good times He sings the songs that remind him of the best times (Don't cry for me, next door neighbour) I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down I get knocked down, but I get up again You are never gonna keep me down I get knocked down, (we'll be singing) but I get up again You are never gonna keep me down (when we're winning) I get knocked down, (we'll be singing) but I get up again You are never gonna keep me down (ooh) I get knocked down, (we'll be singing) but I get up again You are never gonna keep me down (when we're winning) I get knocked down, (we'll be singing) but I get up again You are never gonna keep me down (ooh) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (when we're winning) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (ooh) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (when we're winning) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (ooh) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (when we're winning) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (ooh) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (when we're winning) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (ooh) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (when we're winning) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (ooh) I get knocked down, (we'll be singing) But I get up again (pissing the night away) You are never gonna keep me down (when we're winning)",,,,
1163,,,,,
1164,"Driving slowly to the bridge With nothing left that we can give We smile at this ugly world It never really suited you Old songs leave long shadows Makes you shut down all your emotions Money needs money, and slums need the poor Curled like an animal lying on the floor Curled like an animal lying on the floor So long my fatal friends I don't need this The sky's so clear, that different view I rarely dream unless it's true Confusion or master plan Deceived by the rest, you still have to run The roads never end, the motion starts Reality gives no romance Take me to the bridge had another meaning Singing it loud at the indie disco Singing it loud at the indie disco So long my fatal friends I don't mean this to end I re-imagine the steps you took Still blinded by your intellect Walk me to the bridge Walk me to the bridge So long my faithful friends I don't need this Walk me to the bridge Walk me to the bridge So long my fatal friends I don't mean this to end I re-imagine the steps you took Still blinded by your intellect Walk me to the bridge Walk me to the bridge So long my fatal friends I don't need this",,,,
1165,,,,,
1166,,,,,
1167,,,,,
1168,"We talked about making it I'm sorry that you never made it And it pains me just to hear you have to say it You knew the game and played it It kills to know that you have been defeated I see the wires pulling while you're breathing You knew you had a reason It killed you like diseases I can hear it in your voice while your speaking you can't be treated Mr. Know it all had his reign and his fall At least that's what his brain is telling all If he said help me kill the president I'd say he needs medicine Sick of screaming let us in The wires got the best of him All that he invested in goes Straight to hell Straight to hell Whoa, whoa, whoa, whoa, whoa Straight to hell Straight to hell Whoa, whoa, whoa, whoa, whoa He told me I should take it in Listen to every word he's speaking The wires getting older I can hear the way their creaking As their holding him Well I could see it in his jaw That all he ever wanted was a job He tells me to be raw Admits to me that every little flaw That never let him sit upon the top Won't tell me to stop Thinks that I should be a little cautious I can tell the wires pulled If he said help me kill the president I'd say he needs medicine Sick of screaming let us in The wires got the best of him All that he invested in goes Straight to hell Straight to hell Whoa, whoa, whoa, whoa, whoa Straight to hell Straight to hell Whoa, whoa, whoa, whoa, whoa I'm having trouble in believing And I just started seeing Light at the beginning of the tunnel but he tells me that I'm dreaming When he talks I hear his ghosts every word they say to me I just pray the wires aren't coming If he said help me kill the president I'd say he needs medicine Sick of screaming let us in The wires got the best of him All that he invested in goes Straight to hell Straight to hell Whoa, whoa, whoa, whoa, whoa Straight to hell Straight to hell Whoa, whoa, whoa, whoa, whoa Straight to hell Straight to hell Whoa, whoa, whoa, whoa, whoa Straight to hell Straight to hell Whoa, whoa, whoa, whoa, whoa",,,,
1169,,,,,
1170,"When I wake up I’m afraid, somebody else might take my place When I wake up I’m afraid, somebody else might take my place Make that money, fake that bunny, ache my tummy On the fence, all the time Paint young honey, face so sunny, ain’t that funny All my friends always lie to me I know they’re thinking You’re too mean, I don’t like you, fuck you anyway You make me wanna scream at the top of my lungs It hurts but I won’t fight you You suck anyway You make me wanna die, right when I When I wake up I’m afraid, somebody else might take my place When I wake up I’m afraid, somebody else might take my place When I wake up I’m afraid, somebody else might take my place When I wake up I’m afraid, somebody else might end up being me Keep on dreaming, don’t stop giving, fight those demons Sell your soul, not your whole self If they see you when you’re sleeping, make them leave it And I can’t even see if it’s all there anymore so You’re too mean, I don’t like you, fuck you anyway You make me wanna scream at the top of my lungs It hurts but I won’t fight you You suck anyway You make me wanna die, right when I When I wake up I’m afraid, somebody else might take my place [x3] When I wake up I’m afraid, somebody else might end up being me Being me can only mean Feeling scared to breathe If you leave me then I’ll be afraid of everything That makes me anxious, gives me patience, calms me down Lets me face this, let me sleep, and when I wake up Let me breathe When I wake up I’m afraid, somebody else might take my place When I wake up I’m afraid, somebody else might take my place When I wake up I’m afraid, somebody else might take my place When I wake up I’m afraid, somebody else might end up being me",,,,
1171,"Ooh, (With your life) We broke down trying to leave town Flying down the road to change We were born to run, Cali here we come Escape from nowhere USA Say goodbye to white picket fences Say hello to palm trees and Benzes They say you gotta fall to have it all Yeah We don’t want two kids and a wife I don’t want a job I just want a life Sometimes the underdogs rise And the mighty fall This ain’t the same summer song that you used to know ‘Cause Jack left Diane thirty years ago The world is spinning too fast for you and me So tell me whatever happened to the American dream I know a girl I met her last night She was fresh off the plane She whispered in my ear “Baby, come here. I’ll do anything to make a name” Honey, take my hand follow me ‘cause I don’t wanna hurt you but he does I just wanna give you some real advice Never take candy from a stranger And keep your eyes open for danger ‘Cause this right here is the twisted paradise This ain’t the same summer song that you used to know ‘Cause Jack left Diane thirty years ago The world is spinning too fast for you and me So tell me whatever happened to the American dream This ain’t the same summer song that you used to know So baby, let's live and die before we're getting old You know that nothing is the way it used to be So tell me whatever happened to the American dream Na na na, na na na, na na na Na na na, na na na, na na na Na na na, na na na, na na na We we were born to run, Cali here we come Gettin' out of here, baby Let's get out of here This ain’t the same summer song that you used to know ‘Cause Jack left Diane thirty years ago The world is spinning too fast for you and me So tell me whatever happened to the American dream This ain’t the same summer song that you used to know So baby, let’s live and die before we’re getting old You know that nothing is the way it used to be So tell me whatever happened to the American dream Na na na, na na na, na na na Na na na, na na na, na na na Na na na, na na na, na na na",,,,
1172,,,,,
1173,"All I am is a man I want the world in my hands I hate the beach But I stand in California with my toes in the sand Use the sleeves of my sweater Let's have an adventure Head in the clouds but my gravity's centered Touch my neck and I'll touch yours You in those little high waisted shorts, oh She knows what I think about And what I think about One love, two mouths One love, one house No shirt, no blouse Just us, you find out Nothing that wouldn't wanna tell you about no 'Cause it's too cold whoa For you here and now So let me hold whoa Both your hands in the holes of my sweater And if I may just take your breath away I don't mind if there's not much to say Sometimes the silence guides our minds to So move to a place so far away The goosebumps start to raise The minute that my left hand meets your waist And then I watch your face Put my finger on your tongue 'Cause you love the taste yeah These hearts adore, Every other beat the other one beats for Inside this place is warm Outside it starts to pour Coming down One love, two mouths One love, one house No shirt, no blouse Just us, you find out Nothing that I wouldn't wanna tell you about, no no 'Cause it's too cold whoa For you here And now So let me hold whoa Both your hands in the holes of my sweater 'Cause it's too cold whoa For you here and now So let me hold whoa Both your hands in the holes of my sweater Whoa, whoa Whoa, whoa, whoa Whoa, whoa 'Cause it's too cold whoa For you here and now So let me hold whoa Both your hands in the holes of my sweater It's too cold whoa For you here and now So let me hold whoa Both your hands in the holes of my sweater It's too cold, It's too cold The holes of my sweater",,,,
1174,,,,,
1175,,,,,
1176,,,,,
1177,"I'm gonna love you Until you hate me And I'm gonna show you What's really crazy You should've known better Then to mess with me, heartache I'm gonna lie to you, I'm gonna lie to you Gonna lie to you, gonna lie to you Like a black widow, baby This twisted cat and mouse game always starts the same First we're both down to play then somehow you go astray We went from nothing to something liking to loving It was us against the world now we just fucking It's like I loved you so much and now I just hate you Feeling stupid for all the time that I gave you I wanted all or nothing for us ain't no place in between By me believing what you say that you never mean Like It'll last for ever but now forever ain't as long If it wasn't for you I wouldn't be stuck singing this song You was different from my last but now you got a mirror But as it all plays out I see it couldn't be clearer Now sing You used to be thirsty for me But now you wanna be set free This is the web, the web that you weave So baby now rest in peace (It's all over with now) I'm gonna love you Until you hate me And I'm gonna show you What's really crazy You should've known better Then to mess with me, heartache I'm gonna lie to you, I'm gonna lie to you Gonna lie to you, gonna lie to you Like a black widow, baby I'm gonna love you until it hurts Just to get you I'm doing whatever works You'd have never met nobody That will do you how I do ya That will bring you to your knees Praise Jesus hallelujah Imma make you beg for it, plead for it Till you feel like you breath for it Till you do any and everything for it I want you to fiend for it Wake up and dream for it Till it's got you gasping for air And you leave for it Til then having kids, can check on your mind And there's nothing but me on it Now it's me time believe that If it's yours when you want it I wouldn't promise I need that Till I'm everywhere that you be at I can't fall back go quick 'Cause this here is fatal attraction so I take it all or I don't want shit You used to be thirsty for me But now you wanna be set free This is the web, the web that you weave So baby now rest in peace (It's all over with now) I'm gonna love you Until you hate me And I'm gonna show you What's really crazy You should've known better Then to mess with me, heartache I'm gonna lie to you, I'm gonna lie to you Gonna lie to you, gonna lie to you Like a black widow, baby",,,,
1178,,,,,
1179,"I'm gonna love you Until you hate me And I'm gonna show you What's really crazy You should've known better Then to mess with me, heartache I'm gonna lie to you, I'm gonna lie to you Gonna lie to you, gonna lie to you Like a black widow, baby This twisted cat and mouse game always starts the same First we're both down to play then somehow you go astray We went from nothing to something liking to loving It was us against the world now we just fucking It's like I loved you so much and now I just hate you Feeling stupid for all the time that I gave you I wanted all or nothing for us ain't no place in between By me believing what you say that you never mean Like It'll last for ever but now forever ain't as long If it wasn't for you I wouldn't be stuck singing this song You was different from my last but now you got a mirror But as it all plays out I see it couldn't be clearer Now sing You used to be thirsty for me But now you wanna be set free This is the web, the web that you weave So baby now rest in peace (It's all over with now) I'm gonna love you Until you hate me And I'm gonna show you What's really crazy You should've known better Then to mess with me, heartache I'm gonna lie to you, I'm gonna lie to you Gonna lie to you, gonna lie to you Like a black widow, baby I'm gonna love you until it hurts Just to get you I'm doing whatever works You'd have never met nobody That will do you how I do ya That will bring you to your knees Praise Jesus hallelujah Imma make you beg for it, plead for it Till you feel like you breath for it Till you do any and everything for it I want you to fiend for it Wake up and dream for it Till it's got you gasping for air And you leave for it Til then having kids, can check on your mind And there's nothing but me on it Now it's me time believe that If it's yours when you want it I wouldn't promise I need that Till I'm everywhere that you be at I can't fall back go quick 'Cause this here is fatal attraction so I take it all or I don't want shit You used to be thirsty for me But now you wanna be set free This is the web, the web that you weave So baby now rest in peace (It's all over with now) I'm gonna love you Until you hate me And I'm gonna show you What's really crazy You should've known better Then to mess with me, heartache I'm gonna lie to you, I'm gonna lie to you Gonna lie to you, gonna lie to you Like a black widow, baby",,,,
1180,,,,,
1181,,,,,
1182,,,,,
1183,,,,,
1184,,,,,
1185,,,,,
1186,"Don't wake me up, I'm winning wars inside my head And maybe I'm weak but not beneath the covers of this bed Asleep, I'm undefeated in this world of mine So let me stay inside this dream and keep me from the light I've built this place behind my eyes you'll never see And you can move my body but please keep my mind asleep Beyond the galaxies where there's no space or time I will transform, I am reborn to rule over the skies I I feel it in my bones Escape the world unknown It's under my control I I just wanna see this way Blood pumping in my veins I feel it, I feel it Behind the darkness there's a sea of neon light And maybe you think I'm sinking, but you just can't get inside Don't try to save me when my mind is finally free 'Cause I'd rather run my own world than face your reality It's not enough for me to paint with black and white Inside my head there are shades of red unknown to waking life You think you travel far and never seen the stars 'Cause the only the way is if I say you can follow me that far I I feel it in my bones Escape the world unknown It's under my control I I just wanna see this way Blood pumping in my veins I feel it, I feel it",,,,
1187,,,,,
1188,,,,,
1189,,,,,
