,0,1,2,3,4
2726,"Gotta leave town Got another appointment Spent all my rent Girl you know I enjoyed it Ain't gonna hang around till there's nobody dancing I don't want to hold hands and talk about our little plans, alright! Cold hard bitch Just a kiss on the lips And I was on my knees I'm waiting, give me Cold hard bitch She was shakin' her hips That's all that I need Gonna check her out She's my latest attraction Gonna hang around want to get a reaction Gonna take her home 'cos she's over romancing Don't want to hold hands and talk about our little plans alright! Cold hard bitch Just a kiss on the lips And I was on my knees I'm waiting give me Cold hard bitch She was shakin' her hips And I that was all that I need I'm waiting give me Cold hard bitch Just a kiss on the lips And I was on my knees Yeah I'm waiting Yeah I'm waiting Yeah I'm waiting Yeah I'm waiting Cold hard bitch Just a kiss on the lips And I was on my knees I'm waiting give me Cold hard bitch She was shakin' her hips And I was all that I need I'm waiting give me Cold hard bitch Just a kiss on the lips And I was on my knees I'm waiting give me","Break me down, you got a lovely face We're going to your place And now you got to freak me out Scream so loud, getting fuckin' laid You want me to stay, but I got to make my way Hey You're a crazy bitch But you fuck so good, I'm on top of it When I dream, I'm doing you all night Scratches all down my back to keep me right on Hey You're a crazy bitch But you fuck so good, I'm on top of it When I dream, I'm doing you all night Scratches all down my back to keep me right on Take it off, the paper is your game You jump in bed with fame Another one night paid in full You're so fine, it won't be a loss Cashing in the rocks, just to get you face to face Hey You're a crazy bitch But you fuck so good, I'm on top of it When I dream, I'm doing you all night Scratches all down my back to keep me right on Hey You're a crazy bitch But you fuck so good, I'm on top of it When I dream, I'm doing you all night Scratches all down my back to keep me right on Get the video Fuck you so good Get the video Fuck you so good Crazy bitch Crazy bitch Crazy bitch Hey You're a crazy bitch But you fuck so good, I'm on top of it When I dream, I'm doing you all night Scratches all down my back to keep me right on Hey You're a crazy bitch But you fuck so good, I'm on top of it When I dream, I'm doing you all night Scratches all down my back, come on Baby girl You want it all To be a star You'll have to go down Take it off No need to talk You're crazy But I like the way you fuck me Hey You're a crazy bitch But you fuck so good, I'm on top of it When I dream, I'm doing you all night Scratches all down my back to keep me right on Hey You're a crazy bitch But you fuck so good, I'm on top of it When I dream, I'm doing you all night Scratches all down my back to keep me right on You keep me right on You're crazy But I like the way you fuck me","Hey  Hey  Hey When you look you see right through me Cut the rope, fell to my knees Fallen, broken every single time Always keep me under finger That's the spot where you would chew me But I see sometime pleasure in my mind Yeah, here comes the water It comes to wash away the sins of you and I This time you see Hey  Hey  Hey When you seek me you destroy me Rape my mind and smell the poppy's Fallen blood in every single time Always keep me under finger That's the spot where you might linger But I see sometime the pleasure in my mind Yeah, here comes the water It comes to wash away the sins of you and I This time you see Like holy water It only burns you faster than you'll ever dry This time with me When you look, you see right through me Cut the rope, fell to my knees Falling and bloating every single time Yeah, here comes the water It comes to wash away the sins of you and I This time you see Like holy water It only burns you faster than you'll ever dry This time with me Hey Hey Hey",,
2727,Can't stop thinking must of been tripping this evening My mind is racing demons and all of my feelings are numb Yeah and when I roll with my head in the wind And I feel like the king of the Dead men wishing they had gotten together with you girl But you're a dirty little liar with a message of obsession to come You got your head in the clouds and your world's upside down Get away from the life you're living Get away from the man that's stealing your life Get away from the drugs you're taking Get away from the film of sex in your life Can't stop drinking I'm cold kicking and bleeding The wine is numbing feelings and all of my memories are gone Yeah and when I roll with my head in the wind And I feel like the king of the Dead men wishing they had gotten together with you girl But you're a dirty little liar with a message of obsession to come You got your head in the clouds and your world's upside down Get away from the life you're living Get away from the man that's stealing your life Get away from the drugs you're taking Get away from the film of sex in your life,,,,
2728,,,,,
2729,,,,,
2730,,,,,
2731,"Bell bottom blues, you made me cry. I don't want to lose this feeling. And if I could choose a place to die It would be in your arms. Do you want to see me crawl across the floor to you? Do you want to hear me beg you to take me back? I'd gladly do it because I don't want to fade away. Give me one more day, please. I don't want to fade away. In your heart I want to stay. It's all wrong, but it's all right. The way that you treat me baby. Once I was strong but I lost the fight. You won't find a better loser. Do you want to see me crawl across the floor to you? Do you want to hear me beg you to take me back? I'd gladly do it because I don't want to fade away. Give me one more day, please. I don't want to fade away. In your heart I want to stay. Do you want to see me crawl across the floor to you? Do you want to hear me beg you to take me back? I'd gladly do it because I don't want to fade away. Give me one more day, please. I don't want to fade away. In your heart I want to stay. Bell bottom blues, don't say goodbye. I'm sure we're gonna meet again, And if we do, don't you be surprised If you find me with another lover. Do you want to see me crawl across the floor to you? Do you want to hear me beg you to take me back? I don't want to fade away. Give me one more day, please. I don't want to fade away. In your heart I want to stay. I don't want to fade away. Give me one more day please. I don't want to fade away. In your heart I long to stay. I don't want to fade away. Give me one more day please. I don't want to fade away. In your heart I long to stay.",,,,
2732,"Now listen, Julie baby, It ain't natural for you to cry in the midnight. It ain't natural for you to cry way into midnight through, Until the wee small hours long 'fore the break of dawn, Oh Lord, huh uh ha. Ha.  Now Julie, an' there ain't nothin' on my mind More further 'way than what you're lookin' for. I see the way you jumped at me, Lord, from behind the door And looked into my eyes. Your a little star struck innuendos Inadequacies an' foreign bodies, And the sunlight shining through the crack in the window pane Numbs my brain, And the sunlight shining through the crack in the window pane Numbs my brain, oh Lord.  Ha, so open up the window and let me breathe. I said open up the window, shh shh shh shh shh and let me breathe. I'm looking down to the street below, Lord, I cried for you, Ha ha, I cried, I cried for you, ha ha. Oh, Lord.  The cool room, Lord is a fool's room. The cool room, Lord is a fool's room. And I can almost smell your T.B. sheets And I can almost smell your T.B. sheets On your sick bed.  I gotta go, I gotta go And you said, ""Please stay, I want to, I want to, I want a drink of water, I want a drink of water, Go in the kitchen get me a drink of water."" I said, ""I gotta go, I gotta go, baby."" I said, ""I'll end, I'll send somebody around here later. You know we got John comin' around here later With a bottle of wine for you, baby - but I gotta go.""  The cool room, Lord is a fool's room, The cool room, Lord, Lord is a fool's room, a fool's room. And I can almost smell your T.B. sheets, I can almost smell your T.B. sheets, T.B.  I gotta go, I gotta go. I'll send around, send around one that grumbles later on, babe. We'll see what I can pick up for you, you know. Yeah, I got a few things gotta do. Don't worry about it, don't worry about it, don't worry. Huh uh, go, go, go, I've gotta go, gotta go, gotta go, gotta go, Gotta go, gotta go, huh uh, all right, all right, huh huh huh.  I turned on the radio, If you want to hear a few tunes, I'll turn on the radio for you. There you go, there you go, there you go, baby, there you go, huh.  You'll be all right, too, huh huh, ha ha, yeah. I know it ain't funny, it ain't runny at all, baby, Always laying in the cool room, man, laying in the cool room, In the cool room, in the cool room.",,,,
2733,,,,,
2734,"Woo! Slow ride, take it easy Slow ride, take it easy Slow ride, take it easy Slow ride, take it easy I'm in the mood The rhythm is right Move to the music We can roll all night Oh slow ride  Oh slow ride, take it easy Slow ride, take it easy Slow down, go down, got to get your lovin' one more time Hold me, roll me, slow ridin' woman you're so fine Woo I'm in the mood The rhythm is right Move to the music We can roll all night, yeah Oh Slow ride, take it easy Slow ride, take it easy Slow down, go down, got to get your lovin' one more time Hold me, roll me, slow ridin' woman you're so fine Slow ride, easy, slow ride, sleazy Slow ride, easy, slow ride, sleazy Slow ride, sleazy",,,,
2735,"I don't care if you hurt me some more I don't care if you even the score You can knock me and I don't care Well, you can mock me and I don't care You can rock me just about anywhere It's alright 'Cause you're all I've got tonight You're all I've got tonight You're all I've got tonight I need you tonight I need you tonight I don't care if you use me again I don't care if you abuse me again You can make me I don't care And you can fake me I don't care And you can love me just about anywhere It's alright 'Cause you're all I've got tonight You're all I've got tonight You're all I've got tonight I need you tonight I said, I need you tonight I don't want to feel sorry for you You don't have to make believe it's you You can pump me I don't care You can bump me I don't care You can love me just about anywhere It's alright 'Cause you're all I've got tonight You're all I've got tonight You're all I've got tonight I need you tonight I said, I need you tonight you're all I've got tonight You're all I've got tonight You're all I've got tonight I need you tonight I need you tonight I need you tonight",,,,
2736,"She saw the look in his eyes And she knew better He wanted her tonight And it was now or never He made her feel so sad Oh, oh, oh, Jamie's cryin' Oh, oh, oh, Jamie's cryin' Now Jamie wouldn't say, ""All right"" She knew he'd forget her And so they said goodnight And now he's gone forever She wants to send him a letter Just to try to make herself feel better It said, ""Give me"" (""Give me a call sometime"") But she knows what that'll get her Oh, oh, oh, Jamie's cryin' Oh, oh, oh, Jamie's cryin' Now Jamie's been in love before And she knows what love is for It should mean, a little, a little more Than one-night stands She wants to send him a letter Just to try to make herself feel better It said, ""Give me"" (""Give me a call sometime"") But she knows what that'll get her Oh, oh, oh, Jamie's cryin' Oh, oh, oh, Jamie's cryin' Oh, oh, oh, Jamie's cryin' Oh, oh, oh, Jamie's cryin' Oh, oh, oh, Jamie's cryin'",,,,
2737,,,,,
2738,"The Kombucha mushroom people Sitting around all day Who can believe you Who can believe you Let your mother pray (sugar) I'm not there all the time you know Some people, some people, some people Call it insane, yeah they call it insane (sugar) I play Russian roulette everyday, a man's sport With a bullet called life, yeah, mama, called life(sugar) You know that every time I try to go Where I really want to be It's already where I am 'Cause I'm already there The Kombucha mushroom people Sitting around all day Who can believe you Who can believe you Let your mother pray (sugar) I got a gun the other day from Sako It's cute, small, fits right in my pocket Yeah, right in my pocket, (sugar) My girl, you know, she lashes out at me sometimes And I just fucking kick her, and then, ooh baby, she's ok (sugar) People are always chasing me down Trying to push my face to the ground Where all they really want to do Is suck out my mother fucking brains, my brains (sugar) The Kombucha mushroom people Sitting around all day Who can believe you Who can believe you Let your mother pray I sit, in my desolate room, no lights, no music Just havoc I've killed everyone I'm away forever, but I'm feeling better How do I feel What do I say Fuck you, it all goes away How do I feel What do I say Fuck you, it all goes away How do I feel What do I say In the end it all goes away How do I feel What do I say In the end it all goes away How do I feel What do I say In the end it all goes away How do I feel What do I say In the end it all goes away How do I feel What do I say In the end it all goes away How do I feel What do I say In the end it all goes away In the end it all goes away In the end it all goes away In the end it all goes away In the end it all goes away",,Cold seems crippling lame meander through corridors aroma's thick With age mark off the day reflections of my life are fading Pull me out of body don't want it don't want in Feeble frail and rotting descending I'm lost in A structure that's collapsing don't want it cast into Maker take the body don't want it wants me Past has found its place salvation is no more will God accept my Peace bleached will pardon me reflections of my life are fading Pull me out of body don't want it don't want in Feeble frail and rotting descending I'm lost in A structure that's collapsing don't want it cast into Maker take the body don't want it wants me I just want to run fly kites wrestle jump and play Swim through waves that crash to shore memories in me Cocooned in misery I'm sick and tired of embracing reflections of past time receive me Or cast me away God please take me away Resistance futile suicidal ideas I will crucify my own being satisfy Selfish needs fuck the deities justify my own right to what's waiting For me On the other side the time has come lock and load I'm coming I'm Coming I'm coming I'm coming home Pull me out of body don't want it don't want in Pull me out of body don't want it don't want in Pull me out of body don't want it don't want in Feeble frail and rotting descending I'm lost in A structure that's collapsing descending don't want it Maker take the body don't want it wants me Pull me out of body don't want it don't want in Feeble frail and rotting descending I'm lost in A structure that's collapsing descending don't want it Maker take the body don't want it wants me I just want to run fly kites wrestle jump and play Swim through waves that crash to shore memories in me Cocooned in misery The darkness overcomes soul soars to the other plain Existence past the door I sail through purgatory's bay I asked a god for poison cradle me sown to my dreams souls searching Death blossoms where clouds lie over me held in god's hands death Blooming Dark for fear of failure an inner gloom as wide as an eye and Fermenting roiling hate death grip in my veins unveiling rancid Petals flowering forth foul nectar the space between a blink and a Tear Death blooms,,"I watched you change Into a fly I looked away You're on fire I watched a change in you It's like you never had wings And you feel so alive I have watched you change I took you home Set you on the glass I pulled off your wings Then I laughed I watched a change in you It's like you never had wings Now you feel so alive I have watched you change It's like you never had wings Anh, ahah Anh, ahah Anh, ahah Anh, ahah Anh, ahah I look at the cross And I look away Give you the gun Blow me away I watched a change in you It's like you never had wings Now you feel so alive I have watched you change And you feel alive You feel alive You feel alive I have watched you change It's like you never had wings Anh, ahah Anh, ahah Anh, ahah Anh, ahah Anh, ahah You change You change You change"
2739,,,,,
2740,Speed kills Coming down the mountain Speed kills Coming down the street Speed kills With the presence of mind and Speed kills If you know what I mean Got to feel Woke up inside again Got to feel Less broke more fixed Got to feel When I got outside myself Got to feel When I touched your lips The things we do  To the people that we love The way we break  If there's something we can't take Destroy the world  That we took so long to make We expect her gone For some time I wish her safe from harm To find yourself In a foreign land Another refugee Outsider refugee How's it feel Coming up roses How's it feel  She's coming up sweet How's it feel When it's all in spite of you How's it feel When she's out of your reach The things we do  To the people that we love The way we break If there's something in the way Destroy the world That we took so long to make We expect her gone For some time I wish her safe from harm To find yourself In a foreign land Another refugee Outsider refugee What happened to you? (x4) The things we do  To the people that we love The way we break  If there's something we can't take Destroy the world  That we took so long to make The things we do To the people that we love (x3) The things we do To the people that we That we love,,,,
2741,"We were born before the wind Also younger than the sun Ere the bonnie boat was won As we sailed into the mystic Hark, now hear the sailors cry Smell the sea and feel the sky Let your soul and spirit fly Into the mystic And when that fog horn blows I will be coming home, mmm mmm And when the fog horn blows I want to hear it I don't have to fear it I wanna rock your gypsy soul Just like way back in the days of old Then magnificently we will float Into the mystic When that fog horn blows You know I will be coming home And when that fog horn whistle blows I gotta hear it I don't have to fear it And I wanna rock your gypsy soul Just like way back in the days of old And together we will float Into the mystic Come on girl Will they stop now",,,,
2742,Welcome to your life There's no turning back Even while we sleep We will find you Acting on your best behaviour Turn your back on mother nature Everybody wants to rule the world It's my own design It's my own remorse Help me to decide Help me make the most Of freedom and of pleasure Nothing ever lasts forever Everybody wants to rule the world There's a room where the light won't find you Holding hands while the walls come tumbling down When they do I'll be right behind you So glad we've almost made it So sad they had to fade it Everybody wants to rule the world Everybody wants to rule the world Everybody wants to rule the world,,,,
2743,,,,,
2744,,,,,
2745,,,,,
2746,"I'm not the one you dream about And I'm not the one you can't live without I'm not the one who you want to see I'm not the one who you want to be seen with And when you're tired of all the jerks And you're tired of all the work And you're tired of being hurt You will long for the comfort of my golf shirt I'm not the one who was an old time punk rocker I was listening to Rush and trying to feather my hair back When all that stuff went down I'm not the one who was in a high school hardcore band I sat in my room scoring with Ms. Pac-Man And when you're tired of all the jerks And you're tired of all the work And you're tired of being hurt You will long for the comfort of my golf shirt No tats, no piercings, no hats, no grunge beard baby, yeah [x4]",,,,
2747,"No one knows what it's like To be the bad man To be the sad man Behind blue eyes No one knows what it's like To be hated To be fated To telling only lies But my dreams They aren't as empty As my conscience seems to be I have hours, only lonely My love is vengeance That's never free No one knows what it's like To feel these feelings Like I do And I blame you No one bites back as hard On their anger None of my pain and woe Can show through But my dreams They aren't as empty As my conscience seems to be I have hours, only lonely My love is vengeance That's never free When my fist clenches, crack it open Before I use it and lose my cool When I smile, tell me some bad news Before I laugh and act like a fool And if I swallow anything evil Put your finger down my throat And if I shiver, please give me a blanket Keep me warm, let me wear your coat No one knows what it's like To be the bad man To be the sad man Behind blue eyes","Ever since I was a young boy I've played the silver ball From Soho down to Brighton I must have played them all But I ain't seen nothing like him In any amusement hall That deaf dumb and blind kid Sure plays a mean pin ball! He stands like a statue, Becomes part of the machine Feeling all the bumpers Always playing clean He plays by intuition, The digit counters fall That deaf dumb and blind kid Sure plays a mean pin ball! He's a pin ball wizard There has got to be a twist A pin ball wizard, S'got such a supple wrist How do you think he does it? I don't know! What makes him so good? He ain't got no distractions Can't hear those buzzers and bells Don't see lights a flashin' Plays by sense of smell Always gets a replay Never seen him fall That deaf dumb and blind kid Sure plays a mean pin ball I thought I was The Bally table king But I just handed My pin ball crown to him Even on my favorite table He can beat my best His disciples lead him in And he just does the rest He's got crazy flipper fingers Never seen him fall That deaf dumb and blind kind Sure plays a mean pin ball!","Only love Can make it rain The way the beach is kissed by the sea Only love Can make it rain Like the sweat of lovers' Laying in the fields Love, reign o'er me Love, reign o'er me, rain on me, rain on me Only love Can bring the rain That makes you yearn to the sky Only love Can bring the rain That falls like tears from on high Love, reign o'er me, rain on me, rain on me Love, reign o'er me, rain on me, rain on me On the dry and dusty road The nights we spend apart alone I need to get back home to cool, cool rain I can't sleep and I lay and I think The night is hot and black as ink Oh God, I need a drink of cool, cool rain Love, reign o'er me, rain on me, on me, on me, oh Love, reign o'er me, whoa, on me Love",,
2748,"What'll you do when you get lonely And nobody's waiting by your side? You've been running and hiding much too long You know it's just your foolish pride Layla, you've got me on my knees Layla, I'm begging, darling please Layla, darling won't you ease my worried mind I tried to give you consolation When your old man had let you down Like a fool, I fell in love with you, Turned my whole world upside down Layla, you've got me on my knees Layla, I'm begging, darling please Layla, darling won't you ease my worried mind Let's make the best of the situation Before I finally go insane Please don't say I'll never find a way And tell me all my love's in vain Layla, you've got me on my knees Layla, I'm begging, darling please Layla, darling won't you ease my worried mind Layla (Layla) you've got me on my knees Layla, I'm begging, darling please Layla, darling won't you ease my worried mind","Everybody Listen to me And return me, my ship I'm your captain, I'm your captain Though I'm feeling mighty sick I've been lost now Days uncounted And it's months since I've seen home Can you hear me, can you hear me Or am I all alone? If you return me To my home port I will kiss you Mother earth Take me back now, take me back now To the port, of my birth Am I in my cabin dreaming Or are you really scheming To take my ship away from me You'd better think about it I just can't live without it So please don't take my ship from me Yeah, yeah, yeah I can feel the hand of a stranger And it tightening around my throat Heaven help me, heaven help me, Take this stranger, from my boat I'm your captain, I'm your captain Though I'm feeling mighty sick Everybody, listen to me And return me, my ship I'm your captain, yeah yeah yeah yeah I'm your captain, yeah yeah yeah yeah I'm your captain, yeah yeah yeah yeah I'm your captain, yeah yeah yeah yeah I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home","I was once out strolling one very hot summer's day When I thought I'd lay myself down to rest In a big field of tall grass I laid there in the sun and felt it caressing my face As I fell asleep and dreamed I dreamed I was in a Hollywood movie And that I was the star of the movie This really blew my mind The fact that me an overfed long haired leaping gnome Should be the star of a Hollywood movie, hmmm But there I was Hmm, I was taken to a place The hall of the mountain kings I stood high by the mountain tops Naked to the world In front of Every kind of girl There was long one's, tall ones, short ones, brown ones Black ones, round ones, big ones, crazy ones Out of the middle, came a lady She whispered in my ear Something crazy She said, Spill the wine, take that pearl Spill the wine, take that pearl Spill the wine, take that pearl Spill the wine, take that pearl I could feel hot flames of fire roaring at my back As she disappeared, but soon she returned In her hand was a bottle of wine In the other a glass She poured some of the wine from the bottle into the glass And raised it to her lips And just before she drank it, she said Take the wine dig that girl Spill the wine, dig that girl Spill the wine, dig that girl, come on, come on Spill the wine, dig that girl Take that girl, yeah It's on girl, all you gotta do is spill that wine Spill that wine, let me feel, let me feel hot, yeah, yeah, ooh Spill the wine, spill the wine, spill the wine, spill the wine Spill the wine, spill the wine, spill the wine Dig that girl",,
2749,,,,,
2750,,,,,
2751,,,,,
2752,,,,,
2753,,,,,
2754,"Now Listen Not a dime, I can't pay my rent I can barely make it through the week Saturday night I'd like to make my girl But right now I can't make ends meet I'm always workin' slavin' every day Gotta get a break from that same old same old I need a chance just to get away If you could hear me think this is what I'd say Don't need nothin' but a good time How can I resist Ain't lookin' for nothin' but a good time And it don't get better than this They say I spend my money on women and wine But I couldn't tell you where I spent last night I'm really sorry about the shape I'm in I just like my fun every now and then I'm always workin' slavin' every day Gotta get a break from that same old same old I need a chance just to get away If you could hear me think this is what I'd say Don't need nothin' but a good time How can I resist Ain't lookin' for nothin' but a good time And it don't get better than this You see I raise a toast to all of us Who are breakin' our backs every day If wantin' the good life is such a crime Lord, then put me away Here's to ya Don't need nothin' but a good time How can I resist Ain't lookin' for nothin' but a good time And it don't get better than this Don't need nothin' but a good time How can I resist Ain't lookin' for nothin' but a good time And it don't get better than this It don't get better",,,,
2755,"Well I see him on the TV Preachin' 'bout the promised lands He tells me to believe in Jesus And steals the money from my hand Some say he was a good man But Lord I think he sinned, yeah Twenty-two years of mental tears Cries a suicidal Vietnam vet Who fought a losing war on a foreign shore To find his country didn't want him back Their bullets took his best friend in Saigon Our lawyers took his wife and kids, No regrets In a time I don't remember In a war he can't forget He cried forgive me for What I've done there 'Cause I never meant the things I did"" And give me something to believe in If there's a Lord above And give me something to believe in Oh, Lord arise My best friend died a lonely man In some Palm Springs hotel room I got the call last Christmas Eve And they told me the news I tried all night not to break down and cry As the tears rolled down my face I felt so cold and empty Like a lost soul out of place And the mirror, mirror on the wall Sees my smile it fades again And give me something to believe in If there's a Lord above And give me something to believe in, oh Lord Sometimes I wish to God I didn't know now The things I didn't know then Road you gotta take me home I drive by the homeless sleeping on A cold dark street Like bodies in an open grave Underneath the broken old neon sign That used to read Jesus Saves A mile away live the rich folks And I see how they're living it up While the poor they eat from hand to mouth The rich is drinkin' from a golden cup And it just makes me wonder Why so many lose, so few win And give me something to believe in And give me something to believe in If there's a Lord above And give me something to believe in, oh Lord And give me something to believe in And give me something to believe in You take the high road And I'll take the low road And give me something to believe in And give me something to believe in Yeah sometimes I wish I didn't know now The things I didn't know then, yeah And give me something to believe in, yeah, yeah",,,,
2756,,,,,
2757,"Times have changed and times are strange Here I come, but I ain't the same Mama, I'm coming home Times gone by seems to be You could have been a better friend to me Mama, I'm coming home You took me in and you drove me out Yeah, you had me hypnotized Lost and found and turned around By the fire in your eyes You made me cry, you told me lies But, I can't stand to say goodbye Mama, I'm coming home I could be right, I could be wrong It hurts so bad, it's been so long Mama, I'm coming home Selfish love yeah we're both alone The ride before the fall yeah But I'm gonna take this heart of stone I just got to have it all I've seen your face a hundred times Everyday we've been apart I don't care about the sunshine, yeah 'Cause mama, mama, I'm coming home I'm coming home You took me in and you drove me out Yeah, you had me hypnotized Lost and found and turned around By the fire in your eyes I've seen your face a thousand times Every day we've been apart And I don't care about the sunshine, yeah 'Cause mama, mama, I'm coming home I'm coming home I'm coming home I'm coming home",,,,
2758,,,,,
2759,,,,,
2760,,,,,
2761,,,,,
2762,,,,,
2763,,,,,
2764,Joladadijoladadijoladadijoladadi Joladadijoladadi-jo-o-ooh! Joladadijoladadijoladadijoladadi Joladadijoladadi-jo-o-ooh! Oooooh-oooooh-oooooh-oooooh...,"So this ain't the end, I saw you again today Had to turn my heart away You smiled like the Sun, kisses for everyone And tales, it never fails! You lying so low in the weeds Bet you gonna ambush me  You'd have me down, down, down to my knees Wouldn't you, Barracuda? Back over time when we were all trying for free Met up with porpoise and me No right no wrong you're selling a song, a name Whisper game If the real thing don't do the trick You better make up something quick You gonna burn it out to the wick Aren't you, Barracuda? ""Sell me sell you"" the porpoise said Dive down deep to save my head You, I think you got the blues too. All that night and all the next Swam without looking back Made for the western pools, silly fools!",,,
2765,,,,,
2766,"One, two, one, two, three Silver screen such a disgrace I couldn't look her straight in the face A blue addiction I live in disgust Degradation I'm being eaten by lust No bone movies No bone movies No bone movies Inspiration that's blue and uncut Can't kick the habit obsession of smut Voyeur straining in love with his hand A poison passion a pulsating gland No bone movies No bone movies No bone movies Flaps I shouldn't do it the guilt tells me why I just can't stop it I try and I try X rated demon that lives in my head Hungary for bodge and he wants to be fed No bone movies No bone movies No bone movies Ah, no, no, no bone movies No, no, no bone movies No, no, no to bone movies (no bone movies) Yeah, yeah no bone movies tonight (no bone movies) No no bone movies tonight (no bone movies) No man, no bone movies tonight (no bone movies) No bone movies (no, no, non, no) No bone movies (wow) No bone movies (alright, let's go) No bone movies (no, no, no, no, bone movies) No bone movies (no, no, no, no, bone movies) No bone movies (no, no, no, no, bone movies) No bone movies (no, no, no, no, bone movies, ha ha ha) No bone movies (uh, yeah) No bone movies (come on) No bone movies (no bone movies, alright) No bone movies No bone movies",,,,
2767,"There she stood in the street Smiling from her head to her feet I said hey, what is this Now baby, maybe she's in need of a kiss I said hey, what's your name baby Maybe we can see things the same Now don't you wait or hesitate Let's move before they raise the parking rate All right now baby, it's all right now All right now baby, it's all right now I took her home to my place Watching every move on her face She said look, what's your game baby Are you tryin' to put me in shame I said slow don't go so fast Don't you think that love can last She said love, Lord above Now you're tryin' to trick me in love All right now baby, it's all right now All right now baby, it's all right now All right now baby, it's all right now All right now baby, it's all right now All right now baby, it's all right now All right now baby, it's all right now All right now baby, it's all right now All right now baby, it's all right now","I couldn't stop movin' when it first took hold It was a warm spring night at the old town hall There was a group called The Jokers, they were layin' it down Don't cha know I'm never gonna lose that funky sound Rock and roll, Hoochie Koo Lawdy mama light my fuse Rock and roll, Hoochie Koo Truck on out and spread the news The skeeters start buzzing 'bout this time o' year I'm goin' round back, she said she'd meet me there We were rollin' in the grass that grows behind the barn When my ears started ringin' like a fire alarm Rock and roll, Hoochie Koo Lawdy mama light my fuse Rock and roll, Hoochie Koo Truck on out and spread the news Hope ya'll know what I'm talkin' about The way they wiggle that thing, it really knocks me out I'm gettin' high all the time, hope ya'll are too Come on a little closer, gonna do it to you Rock and roll, Hoochie Koo Lawdy mama light my fuse Rock and roll, Hoochie Koo Truck on out and spread the news Rock and roll, Hoochie Koo Lawdy mama light my fuse Rock and roll, Hoochie Koo Truck on out and spread the news That I'm tired of payin' dues Done said goodbye to all my blues Lawdy mama light my fuse",,,
2768,,,,,
2769,"We'll be fighting in the streets With our children at our feet And the morals that they worship will be gone And the men who spurred us on Sit in judgement of all wrong They decide and the shotgun sings the song I'll tip my hat to the new constitution Take a bow for the new revolution Smile and grin at the change all around Pick up my guitar and play Just like yesterday Then I'll get on my knees and pray We don't get fooled again The change, it had to come We knew it all along We were liberated from the fold, that's all And the world looks just the same And history ain't changed 'Cause the banners, they are flown in the next war I'll tip my hat to the new constitution Take a bow for the new revolution Smile and grin at the change all around Pick up my guitar and play Just like yesterday Then I'll get on my knees and pray We don't get fooled again, no, no I'll move myself and my family aside If we happen to be left half alive I'll get all my papers and smile at the sky Though I know that the hypnotized never lie Do ya? Yeaah! There's nothing in the streets Looks any different to me And the slogans are replaced, by-the-bye And the parting on the left Is now parting on the right And the beards have all grown longer overnight I'll tip my hat to the new constitution Take a bow for the new revolution Smile and grin at the change all around Pick up my guitar and play Just like yesterday Then I'll get on my knees and pray We don't get fooled again Don't get fooled again, no no Yeaaah! Meet the new boss Same as the old boss",,,,
